;stand_component;plot_ID;inv_year;dom_SP;stand_type;n_stands;SP_code;compartiment;B_t_ha;C_t_ha;N_t_ha;BA_m2_ha;BA_percent;mean_DBH_cm;sd_DBH_cm;Dg_cm;mean_BA_m2;mean_H_m;sd_H_m;Hg_m;n_ha;n_SP
3707;LT;50130;2012;rbu;Bu-Rein;1;ges;sb;-1,60121754;-0,80060877;-0,008563311;5,008542399;17,62570611;16,51818182;4,158683095;17,03133476;0,022781759;18,68335285;1,10108652;18,68335285;NA;NA
3708;LT;50130;2012;rbu;Bu-Rein;1;ges;stb;0,141601039;0,070800519;0,000757282;5,008542399;17,62570611;16,51818182;4,158683095;17,03133476;0,022781759;18,68335285;1,10108652;18,68335285;NA;NA
3709;LT;50130;2012;rbu;Bu-Rein;1;ges;stw;0,84409887;0,422049435;0,001213814;5,008542399;17,62570611;16,51818182;4,158683095;17,03133476;0,022781759;18,68335285;1,10108652;18,68335285;NA;NA
3710;LT;50130;2012;rbu;Bu-Rein;1;ges;sw;25,26934095;12,63467047;0,036337312;5,008542399;17,62570611;16,51818182;4,158683095;17,03133476;0,022781759;18,68335285;1,10108652;18,68335285;NA;NA
3711;LT;50130;2012;rbu;Bu-Rein;1;ges;total;36,25287791;18,12643895;0,068752291;5,008542399;17,62570611;16,51818182;4,158683095;17,03133476;0,022781759;18,68335285;1,10108652;18,68335285;NA;NA
3712;LT;50130;2012;rbu;Bu-Rein;1;rbu;ag;212,8245401;106,41227;0,463555544;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3713;LT;50130;2012;rbu;Bu-Rein;1;rbu;bg;16,70246034;8,351230171;0,050608455;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3714;LT;50130;2012;rbu;Bu-Rein;1;rbu;fwb;34,31497627;17,15748814;0,157883206;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3715;LT;50130;2012;rbu;Bu-Rein;1;rbu;ndl;2,676952776;1,338476388;0;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3716;LT;50130;2012;rbu;Bu-Rein;1;rbu;sb;11,76014272;5,880071361;0,084990551;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3717;LT;50130;2012;rbu;Bu-Rein;1;rbu;stb;0,279199163;0,139599582;0,002017772;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3718;LT;50130;2012;rbu;Bu-Rein;1;rbu;stw;5,067163337;2,533581669;0,006764663;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3719;LT;50130;2012;rbu;Bu-Rein;1;rbu;sw;158,7261058;79,36305291;0,211899351;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3720;LT;50130;2012;rbu;Bu-Rein;1;rbu;total;229,5270004;114,7635002;0,514163999;23,407581;82,37429389;14,60434783;10,52841032;18,00038647;0,025447993;15,78775776;4,519251615;15,78775776;NA;NA
3721;LT;50130;2012;rbu;Bu-Rein;1;all;ag;246,1138621;123,0569311;0,52332826;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3722;LT;50130;2012;rbu;Bu-Rein;1;all;bg;19,66601624;9,83300812;0,059588029;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3723;LT;50130;2012;rbu;Bu-Rein;1;all;fwb;42,38474758;21,19237379;0,187910825;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3724;LT;50130;2012;rbu;Bu-Rein;1;all;ndl;3,242680156;1,621340078;0;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3725;LT;50130;2012;rbu;Bu-Rein;1;all;sb;10,15892518;5,079462591;0,07642724;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3726;LT;50130;2012;rbu;Bu-Rein;1;all;stb;0,420800202;0,210400101;0,002775055;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3727;LT;50130;2012;rbu;Bu-Rein;1;all;stw;5,911262207;2,955631104;0,007978477;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3728;LT;50130;2012;rbu;Bu-Rein;1;all;sw;183,9954468;91,99772339;0,248236664;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3729;LT;50130;2012;rbu;Bu-Rein;1;all;total;265,7798783;132,8899392;0,58291629;28,4161234;NA;14,97368421;9,66091528;17,81748107;0,024933457;16,34655681;4,244859081;16,34655681;1139,521506;2
3730;LT;50131;2012;rbu;Bu-Rein;2;bah;ag;14,57964691;7,289823453;0,033359576;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3731;LT;50131;2012;rbu;Bu-Rein;2;bah;bg;1,688470523;0,844235261;0,005116066;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3732;LT;50131;2012;rbu;Bu-Rein;2;bah;fwb;1,539232257;0,769616129;0,006584836;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3733;LT;50131;2012;rbu;Bu-Rein;2;bah;ndl;0,386348348;0,193174174;0;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3734;LT;50131;2012;rbu;Bu-Rein;2;bah;sb;1,268940731;0,634470365;0,009807643;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3735;LT;50131;2012;rbu;Bu-Rein;2;bah;stb;0,045959184;0,022979592;0,000355219;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3736;LT;50131;2012;rbu;Bu-Rein;2;bah;stw;0,451098807;0,225549404;0,00066086;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3737;LT;50131;2012;rbu;Bu-Rein;2;bah;sw;10,88806758;5,444033789;0,015951019;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3738;LT;50131;2012;rbu;Bu-Rein;2;bah;total;16,26811743;8,134058714;0,038475641;2,481859697;14,56840567;16,84451754;10,61546247;19,87503998;0,031024579;12,5125;3,443003362;12,5125;NA;NA
3739;LT;50131;2012;rbu;Bu-Rein;2;rbu;ag;87,71759607;43,85879803;0,2096419;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3740;LT;50131;2012;rbu;Bu-Rein;2;rbu;bg;9,046768193;4,523384097;0,027411708;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3741;LT;50131;2012;rbu;Bu-Rein;2;rbu;fwb;21,56057136;10,78028568;0,099200189;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3742;LT;50131;2012;rbu;Bu-Rein;2;rbu;ndl;2,048395061;1,02419753;0;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3743;LT;50131;2012;rbu;Bu-Rein;2;rbu;sb;4,110863729;2,055431864;0,029709212;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3744;LT;50131;2012;rbu;Bu-Rein;2;rbu;stb;0,107854948;0,053927474;0,000779468;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3745;LT;50131;2012;rbu;Bu-Rein;2;rbu;stw;1,877031305;0,938515652;0,002505837;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3746;LT;50131;2012;rbu;Bu-Rein;2;rbu;sw;58,01287967;29,00643983;0,077447194;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3747;LT;50131;2012;rbu;Bu-Rein;2;rbu;total;96,76436426;48,38218213;0,237053607;12,84510572;75,40019739;27,35096491;8,375121836;28,59837817;0,064235142;16,02481332;1,90121499;16,02481332;NA;NA
3748;LT;50131;2012;rbu;Bu-Rein;2;sbi;ag;10,53499635;5,267498175;0,031045967;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3749;LT;50131;2012;rbu;Bu-Rein;2;sbi;bg;0,001386625;0,000693313;5,13E-06;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3750;LT;50131;2012;rbu;Bu-Rein;2;sbi;fwb;2,370778821;1,185389411;0,014359807;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3751;LT;50131;2012;rbu;Bu-Rein;2;sbi;ndl;0,259708049;0,129854024;0;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3752;LT;50131;2012;rbu;Bu-Rein;2;sbi;sb;0,506778504;0,253389252;0,003107059;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3753;LT;50131;2012;rbu;Bu-Rein;2;sbi;stb;0,013025472;0,006512736;7,99E-05;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3754;LT;50131;2012;rbu;Bu-Rein;2;sbi;stw;0,229211821;0,114605911;0,000418999;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3755;LT;50131;2012;rbu;Bu-Rein;2;sbi;sw;7,155493682;3,577746841;0,013080242;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3756;LT;50131;2012;rbu;Bu-Rein;2;sbi;total;10,53638298;5,268191488;0,031051098;1,708939216;10,03139694;32,91578947;2,138354881;32,98170902;0,085435073;18,45;0,666885929;18,45;NA;NA
3757;LT;50131;2012;rbu;Bu-Rein;2;all;ag;112,8322393;56,41611966;0,274047443;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3758;LT;50131;2012;rbu;Bu-Rein;2;all;bg;10,73662534;5,368312671;0,032532904;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3759;LT;50131;2012;rbu;Bu-Rein;2;all;fwb;25,47058244;12,73529122;0,120144832;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3760;LT;50131;2012;rbu;Bu-Rein;2;all;ndl;2,694451458;1,347225729;0;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3761;LT;50131;2012;rbu;Bu-Rein;2;all;sb;5,886582964;2,943291482;0,042623914;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3762;LT;50131;2012;rbu;Bu-Rein;2;all;stb;0,166839604;0,083419802;0,001214545;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3763;LT;50131;2012;rbu;Bu-Rein;2;all;stw;2,557341933;1,278670967;0,003585696;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3764;LT;50131;2012;rbu;Bu-Rein;2;all;sw;76,05644093;38,02822046;0,106478456;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3765;LT;50131;2012;rbu;Bu-Rein;2;all;total;123,5688647;61,78443233;0,306580347;17,03590464;NA;24,92023392;10,12055576;26,89056133;0,056792321;15,24987554;2,942382149;15,24987554;299,8929901;3
3766;LT;50132;2012;sei;Lb-Nd<30;2;gfi;ag;7,653889479;3,82694474;0,011862941;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3767;LT;50132;2012;sei;Lb-Nd<30;2;gfi;bg;1,210841586;0,605420793;0,005012884;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3768;LT;50132;2012;sei;Lb-Nd<30;2;gfi;fwb;1,181130033;0,590565017;0,005129648;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3769;LT;50132;2012;sei;Lb-Nd<30;2;gfi;ndl;0,567832661;0,283916331;0;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3770;LT;50132;2012;sei;Lb-Nd<30;2;gfi;sb;0,460487939;0,23024397;0,002228762;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3771;LT;50132;2012;sei;Lb-Nd<30;2;gfi;stb;0,020766435;0,010383218;0,00010051;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3772;LT;50132;2012;sei;Lb-Nd<30;2;gfi;stw;0,252885211;0,126442606;0,000205343;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3773;LT;50132;2012;sei;Lb-Nd<30;2;gfi;sw;5,170787199;2,5853936;0,004198679;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3774;LT;50132;2012;sei;Lb-Nd<30;2;gfi;total;8,864731065;4,432365532;0,016875825;1,339832203;3,067147528;41,3;0;41,3;0,133964579;24,1;0;24,1;NA;NA
3775;LT;50132;2012;sei;Lb-Nd<30;2;hbu;ag;10,81002052;5,405010259;0,026215287;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3776;LT;50132;2012;sei;Lb-Nd<30;2;hbu;bg;0,775331518;0,387665759;0,002349255;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3777;LT;50132;2012;sei;Lb-Nd<30;2;hbu;fwb;1,379439914;0,689719957;0,006346803;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3778;LT;50132;2012;sei;Lb-Nd<30;2;hbu;ndl;0,124670791;0,062335396;0;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3779;LT;50132;2012;sei;Lb-Nd<30;2;hbu;sb;1,227664843;0,613832421;0,008872334;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3780;LT;50132;2012;sei;Lb-Nd<30;2;hbu;stb;0,035928912;0,017964456;0,000259658;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3781;LT;50132;2012;sei;Lb-Nd<30;2;hbu;stw;0,245967784;0,122983892;0,000328367;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3782;LT;50132;2012;sei;Lb-Nd<30;2;hbu;sw;7,796348274;3,898174137;0,010408125;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3783;LT;50132;2012;sei;Lb-Nd<30;2;hbu;total;11,58535204;5,792676018;0,028564542;1,152815695;2,639028829;27,1;0;27,1;0,057680427;24,2;0;24,2;NA;NA
3784;LT;50132;2012;sei;Lb-Nd<30;2;rbu;ag;155,7721976;77,88609879;0,33941528;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3785;LT;50132;2012;sei;Lb-Nd<30;2;rbu;bg;12,4391193;6,219559649;0,037690531;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3786;LT;50132;2012;sei;Lb-Nd<30;2;rbu;fwb;25,32857217;12,66428609;0,116536761;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3787;LT;50132;2012;sei;Lb-Nd<30;2;rbu;ndl;1,993013774;0,996506887;0;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3788;LT;50132;2012;sei;Lb-Nd<30;2;rbu;sb;8,518157045;4,259078522;0,061560721;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3789;LT;50132;2012;sei;Lb-Nd<30;2;rbu;stb;0,205018911;0,102509455;0,001481672;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3790;LT;50132;2012;sei;Lb-Nd<30;2;rbu;stw;3,638520709;1,819260355;0,004857425;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3791;LT;50132;2012;sei;Lb-Nd<30;2;rbu;sw;116,088915;58,04445748;0,154978701;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3792;LT;50132;2012;sei;Lb-Nd<30;2;rbu;total;168,2113169;84,10565844;0,377105811;17,26814784;39,53029106;26,13170426;10,14383308;28,02491439;0,061684844;21,95402346;3,771319201;21,95402346;NA;NA
3793;LT;50132;2012;sei;Lb-Nd<30;2;sei;ag;236,4892157;118,2446078;0,609063296;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3794;LT;50132;2012;sei;Lb-Nd<30;2;sei;bg;56,4076331;28,20381655;0,209272319;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3795;LT;50132;2012;sei;Lb-Nd<30;2;sei;fwb;18,92495705;9,462478525;0,117505058;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3796;LT;50132;2012;sei;Lb-Nd<30;2;sei;ndl;3,071250358;1,535625179;0;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3797;LT;50132;2012;sei;Lb-Nd<30;2;sei;sb;23,7349919;11,86749595;0,154443592;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3798;LT;50132;2012;sei;Lb-Nd<30;2;sei;stb;0,611272575;0,305636288;0,003977551;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3799;LT;50132;2012;sei;Lb-Nd<30;2;sei;stw;5,282295708;2,641147854;0,009254582;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3800;LT;50132;2012;sei;Lb-Nd<30;2;sei;sw;184,8644481;92,43222405;0,323882513;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3801;LT;50132;2012;sei;Lb-Nd<30;2;sei;total;292,8968488;146,4484244;0,818335615;23,92253514;54,76353259;70,4;11,03092725;71,2447425;0,398653447;32,25;1,492069431;32,25;NA;NA
3802;LT;50132;2012;sei;Lb-Nd<30;2;all;ag;410,7253233;205,3626616;0,986556804;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3803;LT;50132;2012;sei;Lb-Nd<30;2;all;bg;70,8329255;35,41646275;0,254324989;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3804;LT;50132;2012;sei;Lb-Nd<30;2;all;fwb;46,81409917;23,40704959;0,24551827;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3805;LT;50132;2012;sei;Lb-Nd<30;2;all;ndl;5,756767584;2,878383792;0;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3806;LT;50132;2012;sei;Lb-Nd<30;2;all;sb;33,94130172;16,97065086;0,227105409;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3807;LT;50132;2012;sei;Lb-Nd<30;2;all;stb;0,872986834;0,436493417;0,00581939;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3808;LT;50132;2012;sei;Lb-Nd<30;2;all;stw;9,419669411;4,709834706;0,014645717;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3809;LT;50132;2012;sei;Lb-Nd<30;2;all;sw;313,9204985;156,9602493;0,493468019;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3810;LT;50132;2012;sei;Lb-Nd<30;2;all;total;481,5582488;240,7791244;1,240881793;43,68333088;NA;33,77264106;19,06954582;38,77184585;0,118065453;23,80304478;5,031582513;23,80304478;369,8696739;4
3811;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;ag;281,4166484;140,7083242;0,586227119;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3812;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;bg;21,59999248;10,79999624;0,065447977;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3813;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;fwb;37,0785451;18,53927255;0,170598386;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3814;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;ndl;3,049495041;1,52474752;0;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3815;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;sb;15,51631094;7,75815547;0,112136379;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3816;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;stb;0,354096488;0,177048244;0,002559055;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3817;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;stw;6,839190357;3,419595179;0,009130319;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3818;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;sw;218,5790104;109,2895052;0,291802979;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3819;LT;50133;2012;rbu;Lb-Nd<30;1;rbu;total;303,0166408;151,5083204;0,651675096;26,26990362;67,4123686;41,78235294;14,9301821;44,3549785;0,154516416;28,25146281;3,621451166;28,25146281;NA;NA
3820;LT;50133;2012;rbu;Lb-Nd<30;1;sei;ag;115,3770735;57,68853676;0,305245375;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3821;LT;50133;2012;rbu;Lb-Nd<30;1;sei;bg;27,26092829;13,63046414;0,101138044;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3822;LT;50133;2012;rbu;Lb-Nd<30;1;sei;fwb;10,81369746;5,406848731;0,067142248;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3823;LT;50133;2012;rbu;Lb-Nd<30;1;sei;ndl;1,647231968;0,823615984;0;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3824;LT;50133;2012;rbu;Lb-Nd<30;1;sei;sb;11,84173087;5,920865436;0,077054143;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3825;LT;50133;2012;rbu;Lb-Nd<30;1;sei;stb;0,312642083;0,156321041;0,002034362;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3826;LT;50133;2012;rbu;Lb-Nd<30;1;sei;stw;2,584668333;1,292334166;0,004528339;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3827;LT;50133;2012;rbu;Lb-Nd<30;1;sei;sw;88,1771028;44,0885514;0,154486284;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3828;LT;50133;2012;rbu;Lb-Nd<30;1;sei;total;142,6380018;71,3190009;0,406383419;12,6990633;32,5876314;55,88;10,63137444;56,86246565;0,25394593;28,68;0,937647948;28,68;NA;NA
3829;LT;50133;2012;rbu;Lb-Nd<30;1;all;ag;396,7937219;198,3968609;0,891472494;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3830;LT;50133;2012;rbu;Lb-Nd<30;1;all;bg;48,86092076;24,43046038;0,166586021;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3831;LT;50133;2012;rbu;Lb-Nd<30;1;all;fwb;47,89224256;23,94612128;0,237740634;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3832;LT;50133;2012;rbu;Lb-Nd<30;1;all;ndl;4,696727008;2,348363504;0;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3833;LT;50133;2012;rbu;Lb-Nd<30;1;all;sb;27,35804181;13,67902091;0,189190522;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3834;LT;50133;2012;rbu;Lb-Nd<30;1;all;stb;0,666738571;0,333369285;0,004593417;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
3835;LT;50133;2012;rbu;Lb-Nd<30;1;all;stw;9,42385869;4,711929345;0,013658658;38,96896692;NA;44,98636364;15,24366162;47,48774483;0,177114033;28,34885762;3,217102475;28,34885762;219,9975561;2
