"","plot_ID","tree_ID","tree_inventory_status","multi_stem","Dist_cm","azi_gon","age","age_meth","SP_code","DBH_class","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","DBH_cm","inv","old_tree_ID","new_tree_inventory_status","plot_inventory_status","inv_year"
"3317",50107,12,-9,NA,1616,66,131,6,"gfi",NA,3,1,329,186,467,130,46.7,"pre",12,-9,-9,1970
"3318",50107,13,-9,NA,1071,78,131,6,"gfi",NA,1,1,NA,NA,539,130,53.9,"pre",13,-9,-9,1970
"3319",50107,14,-9,NA,1769,82,131,6,"gfi",NA,2,1,355,215,480,130,48,"pre",14,-9,-9,1970
"3320",50107,15,-9,NA,1715,99,131,6,"gfi",NA,2,1,NA,NA,432,130,43.2,"pre",15,-9,-9,1970
"3321",50107,16,-9,NA,777,100,131,6,"gfi",NA,2,1,NA,NA,529,130,52.9,"pre",16,-9,-9,1970
"3322",50107,17,-9,NA,1296,111,131,6,"gfi",NA,4,1,291,208,360,130,36,"pre",17,-9,-9,1970
"3323",50107,18,-9,NA,1255,130,131,6,"gfi",NA,1,1,383,189,637,130,63.7,"pre",18,-9,-9,1970
"3324",50107,19,-9,NA,1685,201,131,6,"gfi",NA,3,1,NA,NA,385,130,38.5,"pre",19,-9,-9,1970
"3325",50107,20,-9,NA,1318,207,131,6,"gfi",NA,1,1,NA,NA,491,130,49.1,"pre",20,-9,-9,1970
"3326",50107,21,-9,NA,719,210,131,6,"gfi",NA,2,1,NA,NA,455,130,45.5,"pre",21,-9,-9,1970
"3327",50107,22,-9,NA,877,235,131,6,"gfi",NA,2,1,NA,NA,455,130,45.5,"pre",22,-9,-9,1970
"3328",50107,23,-9,NA,1601,238,131,6,"gfi",NA,3,1,323,165,344,130,34.4,"pre",23,-9,-9,1970
"3329",50107,24,-9,NA,1175,260,131,6,"gfi",NA,1,1,NA,NA,581,130,58.1,"pre",24,-9,-9,1970
"3330",50107,25,-9,NA,1031,284,131,6,"gfi",NA,3,1,NA,NA,435,130,43.5,"pre",25,-9,-9,1970
"3331",50107,26,-9,NA,583,302,131,6,"gfi",NA,2,1,NA,NA,443,130,44.3,"pre",26,-9,-9,1970
"3332",50107,27,-9,NA,1181,313,131,6,"gfi",NA,2,1,NA,NA,486,130,48.6,"pre",27,-9,-9,1970
"3333",50107,28,-9,NA,1700,319,131,6,"gfi",NA,3,1,NA,NA,386,130,38.6,"pre",28,-9,-9,1970
"3334",50108,1,-9,NA,267,96,145,6,"rbu",NA,2,1,306,141,645,130,64.5,"pre",1,-9,-9,1970
"3335",50108,2,-9,NA,1193,129,145,6,"tei",NA,2,1,NA,NA,428,130,42.8,"pre",2,-9,-9,1970
"3336",50108,3,-9,NA,1626,149,145,6,"tei",NA,2,1,318,121,446,130,44.6,"pre",3,-9,-9,1970
"3337",50108,4,-9,NA,1519,172,145,6,"rbu",NA,3,1,291,110,330,130,33,"pre",4,-9,-9,1970
"3338",50108,5,-9,NA,793,195,76,5,"rbu",NA,0,2,112,14,134,130,13.4,"pre",5,-9,-9,1970
"3339",50108,6,-9,NA,977,204,145,6,"tei",NA,2,1,310,186,471,130,47.1,"pre",6,-9,-9,1970
"3340",50108,7,-9,NA,507,204,145,6,"tei",NA,2,1,299,179,387,130,38.7,"pre",7,-9,-9,1970
"3341",50108,8,-9,NA,1534,214,145,6,"tei",NA,2,1,298,221,423,130,42.3,"pre",8,-9,-9,1970
"3342",50108,9,-9,NA,1127,238,76,5,"rbu",NA,0,2,203,96,159,130,15.9,"pre",9,-9,-9,1970
"3343",50108,10,-9,NA,512,252,76,5,"rbu",NA,0,2,NA,NA,187,130,18.7,"pre",10,-9,-9,1970
"3344",50108,11,-9,NA,991,255,145,6,"tei",NA,2,1,NA,NA,452,130,45.2,"pre",11,-9,-9,1970
"3345",50108,12,-9,NA,1058,267,76,5,"rbu",NA,4,1,211,28,272,130,27.2,"pre",12,-9,-9,1970
"3346",50108,13,-9,NA,604,271,145,6,"tei",NA,2,1,286,140,365,130,36.5,"pre",13,-9,-9,1970
"3347",50108,14,-9,NA,359,47,76,5,"rbu",NA,0,2,NA,NA,154,130,15.4,"pre",14,-9,-9,1970
"3348",50109,1,-9,NA,248,256,47,6,"sbi",NA,1,1,126,83,196,130,19.6,"pre",1,-9,-9,1970
"3349",50109,2,-9,NA,373,375,63,6,"gfi",NA,2,1,NA,NA,340,130,34,"pre",2,-9,-9,1970
"3350",50109,3,-9,NA,1534,390,63,6,"gfi",NA,2,1,NA,NA,315,130,31.5,"pre",3,-9,-9,1970
"3351",50109,4,-9,NA,1126,8,63,6,"gfi",NA,2,1,159,98,264,130,26.4,"pre",4,-9,-9,1970
"3352",50109,5,-9,NA,1210,32,63,6,"gfi",NA,2,1,NA,NA,312,130,31.2,"pre",5,-9,-9,1970
"3353",50109,6,-9,NA,926,38,63,6,"gfi",NA,2,1,224,67,376,130,37.6,"pre",6,-9,-9,1970
"3354",50109,7,-9,NA,555,49,47,6,"sei",NA,4,1,86,38,179,130,17.9,"pre",7,-9,-9,1970
"3355",50109,8,-9,NA,961,78,47,6,"sei",NA,4,1,119,71,189,130,18.9,"pre",8,-9,-9,1970
"3356",50109,9,-9,NA,996,60,47,6,"sei",NA,4,1,128,68,154,130,15.4,"pre",9,-9,-9,1970
"3357",50109,10,-9,NA,1219,88,63,6,"gfi",NA,2,1,172,70,207,130,20.7,"pre",10,-9,-9,1970
"3358",50109,11,-9,NA,1358,91,63,6,"gfi",NA,2,1,223,56,388,130,38.8,"pre",11,-9,-9,1970
"3359",50109,12,-9,NA,1744,75,63,6,"gfi",NA,2,1,208,103,300,130,30,"pre",12,-9,-9,1970
"3360",50109,13,-9,NA,346,99,63,6,"jla",NA,2,1,217,73,325,130,32.5,"pre",13,-9,-9,1970
"3361",50109,14,-9,NA,495,107,47,6,"sei",NA,4,1,86,69,123,130,12.3,"pre",14,-9,-9,1970
"3362",50109,15,-9,NA,945,124,47,6,"sbi",NA,3,1,117,51,189,130,18.9,"pre",15,-9,-9,1970
"3363",50109,16,-9,NA,717,136,63,6,"gfi",NA,2,1,NA,NA,300,130,30,"pre",16,-9,-9,1970
"3364",50109,17,-9,NA,369,147,63,5,"rbu",NA,4,1,62,25,124,130,12.4,"pre",17,-9,-9,1970
"3365",50109,18,-9,NA,356,148,63,5,"rbu",NA,4,1,123,39,152,130,15.2,"pre",18,-9,-9,1970
"3366",50109,19,-9,NA,280,157,63,5,"rbu",NA,4,1,115,30,202,130,20.2,"pre",19,-9,-9,1970
"3367",50109,20,-9,NA,787,160,47,5,"sei",NA,4,1,NA,NA,106,130,10.6,"pre",20,-9,-9,1970
"3368",50109,21,-9,NA,817,170,63,6,"jla",NA,2,1,197,78,359,130,35.9,"pre",21,-9,-9,1970
"3369",50109,22,-9,NA,1648,162,63,6,"jla",NA,2,1,170,73,321,130,32.1,"pre",22,-9,-9,1970
"3370",50109,23,-9,NA,1094,185,47,6,"sei",NA,4,1,NA,NA,185,130,18.5,"pre",23,-9,-9,1970
"3371",50109,24,-9,NA,1118,198,47,6,"rbu",NA,3,1,121,38,217,130,21.7,"pre",24,-9,-9,1970
"3372",50109,25,-9,NA,1017,205,47,6,"sei",NA,2,1,135,72,243,130,24.3,"pre",25,-9,-9,1970
"3373",50109,26,-9,NA,808,233,63,6,"rbu",NA,2,1,192,55,338,120,33.4282,"pre",26,-9,-9,1970
"3374",50110,1,-9,NA,201,72,111,6,"gfi",NA,1,1,375,158,706,130,70.6,"pre",1,-9,-9,1970
"3375",50110,2,-9,NA,1000,142,111,6,"gfi",NA,2,1,NA,NA,580,130,58,"pre",2,-9,-9,1970
"3376",50110,3,-9,NA,737,157,111,6,"gfi",NA,2,1,NA,NA,521,130,52.1,"pre",3,-9,-9,1970
"3377",50110,4,-9,NA,1704,158,111,6,"gfi",NA,2,1,NA,NA,582,130,58.2,"pre",4,-9,-9,1970
"3378",50110,5,-9,NA,1637,233,111,6,"gfi",NA,2,1,391,163,618,130,61.8,"pre",5,-9,-9,1970
"3379",50110,6,-9,NA,1623,242,111,6,"gfi",NA,2,1,386,115,564,130,56.4,"pre",6,-9,-9,1970
"3380",50110,7,-9,NA,831,357,111,6,"gfi",NA,2,1,363,191,537,130,53.7,"pre",7,-9,-9,1970
"3381",50110,8,-9,NA,1222,394,111,6,"gfi",NA,2,1,352,158,457,130,45.7,"pre",8,-9,-9,1970
"3382",50110,9,-9,NA,1320,14,111,6,"gfi",NA,2,1,NA,NA,459,125,45.64755,"pre",9,-9,-9,1970
"3383",50110,10,-9,NA,668,60,111,6,"gfi",NA,2,1,NA,NA,543,130,54.3,"pre",10,-9,-9,1970
"3384",50111,1,-9,NA,222,181,75,6,"rbu",NA,1,1,229,102,396,130,39.6,"pre",1,-9,-9,1970
"3385",50111,2,-9,NA,636,203,75,6,"rbu",NA,2,1,NA,NA,268,130,26.8,"pre",2,-9,-9,1970
"3386",50111,3,-9,NA,1067,207,75,6,"rbu",NA,2,1,NA,NA,312,130,31.2,"pre",3,-9,-9,1970
"3387",50111,4,-9,NA,1217,222,75,6,"rbu",NA,4,1,NA,NA,143,130,14.3,"pre",4,-9,-9,1970
"3388",50111,5,-9,NA,1092,224,75,6,"rbu",NA,2,1,NA,NA,268,130,26.8,"pre",5,-9,-9,1970
"3389",50111,6,-9,NA,481,224,75,6,"rbu",NA,4,1,NA,NA,71,130,7.1,"pre",6,-9,-9,1970
"3390",50111,7,-9,NA,882,226,75,6,"rbu",NA,4,1,NA,NA,128,130,12.8,"pre",7,-9,-9,1970
"3391",50111,8,-9,NA,877,237,75,6,"rbu",NA,3,1,NA,NA,178,130,17.8,"pre",8,-9,-9,1970
"3392",50111,9,-9,NA,455,236,75,6,"rbu",NA,4,1,90,15,75,130,7.5,"pre",9,-9,-9,1970
"3393",50111,10,-9,NA,1126,251,75,6,"rbu",NA,2,1,NA,NA,252,130,25.2,"pre",10,-9,-9,1970
"3394",50111,11,-9,NA,634,258,75,6,"rbu",NA,2,1,NA,NA,284,130,28.4,"pre",11,-9,-9,1970
"3395",50111,12,-9,NA,1200,272,75,6,"rbu",NA,3,1,NA,NA,243,130,24.3,"pre",12,-9,-9,1970
"3396",50111,13,-9,NA,1049,275,75,6,"gfi",NA,1,1,258,160,345,130,34.5,"pre",13,-9,-9,1970
"3397",50111,14,-9,NA,1705,292,75,6,"gfi",NA,1,1,253,125,366,130,36.6,"pre",14,-9,-9,1970
"3398",50111,15,-9,NA,909,293,75,6,"rbu",NA,4,1,NA,NA,123,130,12.3,"pre",15,-9,-9,1970
"3399",50111,16,-9,NA,1359,295,75,6,"gfi",NA,1,1,279,176,393,130,39.3,"pre",16,-9,-9,1970
"3400",50111,17,-9,NA,258,301,75,6,"rbu",NA,3,1,NA,NA,218,130,21.8,"pre",17,-9,-9,1970
"3401",50111,18,-9,NA,1595,308,75,6,"rbu",NA,2,1,NA,NA,354,130,35.4,"pre",18,-9,-9,1970
"3402",50111,19,-9,NA,1121,311,75,6,"rbu",NA,2,1,NA,NA,338,130,33.8,"pre",19,-9,-9,1970
"3403",50111,20,-9,NA,612,314,75,6,"rbu",NA,2,1,NA,NA,385,130,38.5,"pre",20,-9,-9,1970
"3404",50111,21,-9,NA,1195,326,75,6,"rbu",NA,2,1,NA,NA,281,130,28.1,"pre",21,-9,-9,1970
"3405",50111,22,-9,NA,1134,330,75,6,"rbu",NA,4,1,NA,NA,127,130,12.7,"pre",22,-9,-9,1970
"3406",50111,23,-9,NA,363,332,75,6,"rbu",NA,4,1,NA,NA,95,130,9.5,"pre",23,-9,-9,1970
"3407",50111,24,-9,NA,724,342,75,6,"rbu",NA,4,1,NA,NA,147,130,14.7,"pre",24,-9,-9,1970
"3408",50111,25,-9,NA,1189,343,75,6,"rbu",NA,3,1,NA,NA,166,130,16.6,"pre",25,-9,-9,1970
"3409",50111,26,-9,NA,989,358,75,6,"rbu",NA,2,1,NA,NA,270,130,27,"pre",26,-9,-9,1970
"3410",50111,27,-9,NA,619,359,75,6,"rbu",NA,3,1,NA,NA,182,130,18.2,"pre",27,-9,-9,1970
"3411",50111,28,-9,NA,789,359,75,6,"rbu",NA,3,1,NA,NA,257,130,25.7,"pre",28,-9,-9,1970
"3412",50111,29,-9,NA,1077,380,75,6,"rbu",NA,2,1,NA,NA,302,130,30.2,"pre",29,-9,-9,1970
"3413",50111,30,-9,NA,1219,394,75,6,"rbu",NA,4,1,NA,NA,103,130,10.3,"pre",30,-9,-9,1970
"3414",50111,31,-9,NA,309,8,75,6,"rbu",NA,2,1,NA,NA,288,130,28.8,"pre",31,-9,-9,1970
"3415",50111,32,-9,NA,1311,19,75,6,"rbu",NA,2,1,223,97,305,130,30.5,"pre",32,-9,-9,1970
"3416",50111,33,-9,NA,998,32,75,6,"rbu",NA,3,1,238,131,175,130,17.5,"pre",33,-9,-9,1970
"3417",50111,34,-9,NA,1095,33,75,6,"rbu",NA,3,1,211,83,206,130,20.6,"pre",34,-9,-9,1970
"3418",50111,35,-9,NA,1593,54,75,6,"gfi",NA,1,1,294,116,561,130,56.1,"pre",35,-9,-9,1970
"3419",50111,36,-9,NA,287,74,75,6,"rbu",NA,4,1,126,76,102,130,10.2,"pre",36,-9,-9,1970
"3420",50111,37,-9,NA,1183,80,75,6,"rbu",NA,2,1,NA,NA,251,130,25.1,"pre",37,-9,-9,1970
"3421",50111,38,-9,NA,888,81,75,6,"gfi",NA,2,1,218,129,246,130,24.6,"pre",38,-9,-9,1970
"3422",50111,39,-9,NA,1015,95,75,6,"gfi",NA,4,1,133,101,111,170,11.5884,"pre",39,-9,-9,1970
"3423",50111,40,-9,NA,1240,105,75,6,"rbu",NA,2,1,NA,NA,315,130,31.5,"pre",40,-9,-9,1970
"3424",50111,41,-9,NA,539,106,75,6,"rbu",NA,4,1,NA,NA,76,130,7.6,"pre",41,-9,-9,1970
"3425",50111,42,-9,NA,1463,107,75,6,"rbu",NA,2,1,NA,NA,307,130,30.7,"pre",42,-9,-9,1970
"3426",50111,43,-9,NA,588,115,75,6,"rbu",NA,4,1,NA,NA,143,130,14.3,"pre",43,-9,-9,1970
"3427",50111,44,-9,NA,926,143,75,6,"rbu",NA,3,1,NA,NA,148,130,14.8,"pre",44,-9,-9,1970
"3428",50111,45,-9,NA,404,151,75,6,"rbu",NA,4,1,NA,NA,111,130,11.1,"pre",45,-9,-9,1970
"3429",50111,46,-9,NA,945,159,75,6,"rbu",NA,4,1,NA,NA,125,130,12.5,"pre",46,-9,-9,1970
"3430",50111,47,-9,NA,623,165,75,6,"rbu",NA,3,1,NA,NA,212,130,21.2,"pre",47,-9,-9,1970
"3431",50111,48,-9,NA,1071,169,75,6,"rbu",NA,2,1,194,120,259,130,25.9,"pre",48,-9,-9,1970
"3432",50112,1,-9,NA,159,22,75,6,"gfi",NA,2,1,NA,NA,323,130,32.3,"pre",1,-9,-9,1970
"3433",50112,2,-9,NA,1231,24,75,6,"gfi",NA,2,1,NA,NA,367,130,36.7,"pre",2,-9,-9,1970
"3434",50112,3,-9,NA,1485,30,75,6,"gfi",NA,2,1,NA,NA,305,130,30.5,"pre",3,-9,-9,1970
"3435",50112,4,-9,NA,872,37,75,6,"gfi",NA,2,1,NA,NA,362,130,36.2,"pre",4,-9,-9,1970
"3436",50112,5,-9,NA,1322,48,75,6,"gfi",NA,2,1,NA,NA,410,130,41,"pre",5,-9,-9,1970
"3437",50112,6,-9,NA,701,55,75,6,"gfi",NA,2,1,NA,NA,364,125,36.1998,"pre",6,-9,-9,1970
"3438",50112,7,-9,NA,1209,63,75,6,"gfi",NA,2,1,NA,NA,334,130,33.4,"pre",7,-9,-9,1970
"3439",50112,8,-9,NA,1595,84,75,6,"gfi",NA,2,1,NA,NA,303,160,31.2999,"pre",8,-9,-9,1970
"3440",50112,9,-9,NA,310,91,75,6,"gfi",NA,3,1,NA,NA,252,170,26.3088,"pre",9,-9,-9,1970
"3441",50112,10,-9,NA,704,95,75,6,"gfi",NA,2,1,281,117,413,125,41.07285,"pre",10,-9,-9,1970
"3442",50112,11,-9,NA,1240,106,75,6,"gfi",NA,2,1,NA,NA,378,130,37.8,"pre",11,-9,-9,1970
"3443",50112,12,-9,NA,1737,111,75,6,"gfi",NA,2,1,NA,NA,411,130,41.1,"pre",12,-9,-9,1970
"3444",50112,13,-9,NA,1350,125,75,6,"gfi",NA,2,1,NA,NA,379,130,37.9,"pre",13,-9,-9,1970
"3445",50112,14,-9,NA,584,130,75,6,"gfi",NA,3,1,NA,NA,306,130,30.6,"pre",14,-9,-9,1970
"3446",50112,15,-9,NA,217,131,75,6,"gfi",NA,4,1,202,136,182,130,18.2,"pre",15,-9,-9,1970
"3447",50112,16,-9,NA,1378,136,75,6,"gfi",NA,2,1,NA,NA,387,160,39.9771,"pre",16,-9,-9,1970
"3448",50112,17,-9,NA,856,140,75,6,"gfi",NA,2,1,287,167,357,130,35.7,"pre",17,-9,-9,1970
"3449",50112,18,-9,NA,1702,144,75,6,"gfi",NA,2,1,NA,NA,413,130,41.3,"pre",18,-9,-9,1970
"3450",50112,19,-9,NA,788,167,75,6,"gfi",NA,2,1,NA,NA,340,130,34,"pre",19,-9,-9,1970
"3451",50112,20,-9,NA,1041,185,75,6,"gfi",NA,2,1,NA,NA,381,130,38.1,"pre",20,-9,-9,1970
"3452",50112,21,-9,NA,1610,190,75,6,"gfi",NA,2,1,NA,NA,380,130,38,"pre",21,-9,-9,1970
"3453",50112,22,-9,NA,1064,194,75,6,"gfi",NA,2,1,NA,NA,341,130,34.1,"pre",22,-9,-9,1970
"3454",50112,23,-9,NA,665,213,75,6,"gfi",NA,2,1,NA,NA,343,130,34.3,"pre",23,-9,-9,1970
"3455",50112,24,-9,NA,505,220,75,6,"gfi",NA,2,1,NA,NA,280,130,28,"pre",24,-9,-9,1970
"3456",50112,25,-9,NA,1564,221,75,6,"gfi",NA,2,1,NA,NA,387,130,38.7,"pre",25,-9,-9,1970
"3457",50112,26,-9,NA,1077,250,75,6,"gfi",NA,2,1,NA,NA,384,130,38.4,"pre",26,-9,-9,1970
"3458",50112,27,-9,NA,804,271,75,6,"gfi",NA,2,1,266,116,310,130,31,"pre",27,-9,-9,1970
"3459",50112,28,-9,NA,1558,272,75,6,"gfi",NA,2,1,NA,NA,338,130,33.8,"pre",28,-9,-9,1970
"3460",50112,29,-9,NA,1548,284,75,6,"gfi",NA,2,1,NA,NA,418,130,41.8,"pre",29,-9,-9,1970
"3461",50112,30,-9,NA,1615,301,75,6,"gfi",NA,2,1,NA,NA,345,130,34.5,"pre",30,-9,-9,1970
"3462",50112,31,-9,NA,1111,306,75,6,"gfi",NA,2,1,NA,NA,357,130,35.7,"pre",31,-9,-9,1970
"3463",50112,32,-9,NA,966,311,75,6,"gfi",NA,2,1,NA,NA,326,130,32.6,"pre",32,-9,-9,1970
"3464",50112,33,-9,NA,1376,334,75,6,"gfi",NA,2,1,NA,NA,355,130,35.5,"pre",33,-9,-9,1970
"3465",50112,34,-9,NA,742,343,75,6,"gfi",NA,1,1,NA,NA,399,130,39.9,"pre",34,-9,-9,1970
"3466",50112,35,-9,NA,1214,344,75,6,"gfi",NA,2,1,NA,NA,366,130,36.6,"pre",35,-9,-9,1970
"3467",50112,36,-9,NA,1745,353,75,6,"gfi",NA,2,1,NA,NA,348,130,34.8,"pre",36,-9,-9,1970
"3468",50112,37,-9,NA,1176,355,75,6,"gfi",NA,3,1,NA,NA,287,130,28.7,"pre",37,-9,-9,1970
"3469",50112,38,-9,NA,1696,359,75,6,"gfi",NA,3,1,NA,NA,313,130,31.3,"pre",38,-9,-9,1970
"3470",50112,39,-9,NA,1123,380,75,6,"gfi",NA,1,1,NA,NA,330,190,35.178,"pre",39,-9,-9,1970
"3471",50112,40,-9,NA,500,385,75,6,"gfi",NA,2,1,NA,NA,329,130,32.9,"pre",40,-9,-9,1970
"3472",50112,41,-9,NA,1097,388,75,6,"gfi",NA,4,1,NA,NA,228,130,22.8,"pre",41,-9,-9,1970
"3473",50112,42,-9,NA,1709,394,75,6,"gfi",NA,2,1,NA,NA,352,165,36.5552,"pre",42,-9,-9,1970
"3474",50112,43,-9,NA,637,395,75,6,"gfi",NA,3,1,250,152,258,165,26.7933,"pre",43,-9,-9,1970
"3475",50112,44,-9,NA,1574,4,75,6,"gfi",NA,2,1,NA,NA,347,130,34.7,"pre",44,-9,-9,1970
"3476",50112,45,-9,NA,912,10,75,6,"gfi",NA,3,1,224,167,247,130,24.7,"pre",45,-9,-9,1970
"3477",50113,1,-9,NA,283,94,72,6,"hbu",NA,2,1,176,76,298,130,29.8,"pre",1,-9,-9,1970
"3478",50113,2,-9,NA,1087,125,72,6,"hbu",NA,2,1,NA,NA,333,130,33.3,"pre",2,-9,-9,1970
"3479",50113,3,-9,NA,1127,156,72,6,"hbu",NA,3,1,NA,NA,199,130,19.9,"pre",3,-9,-9,1970
"3480",50113,4,-9,NA,1094,173,72,6,"hbu",NA,2,1,195,37,312,130,31.2,"pre",4,-9,-9,1970
"3481",50113,5,-9,NA,669,212,72,6,"hbu",NA,2,1,NA,NA,277,130,27.7,"pre",5,-9,-9,1970
"3482",50113,6,-9,NA,1009,220,127,6,"sei",NA,2,1,167,78,388,140,39.2268,"pre",6,-9,-9,1970
"3483",50113,7,-9,NA,1415,231,72,6,"hbu",NA,2,1,166,34,306,130,30.6,"pre",7,-9,-9,1970
"3484",50113,8,-9,NA,1232,262,72,6,"hbu",NA,2,1,NA,NA,241,130,24.1,"pre",8,-9,-9,1970
"3485",50113,9,-9,NA,1686,250,72,6,"fah",NA,2,1,157,15,320,90,30.592,"pre",9,-9,-9,1970
"3486",50113,10,-9,NA,1080,257,72,6,"hbu",NA,2,1,NA,NA,244,130,24.4,"pre",10,-9,-9,1970
"3487",50113,11,-9,NA,494,271,72,6,"hbu",NA,2,1,NA,NA,272,130,27.2,"pre",11,-9,-9,1970
"3488",50113,12,-9,NA,1247,289,127,6,"sei",NA,2,1,204,114,343,130,34.3,"pre",12,-9,-9,1970
"3489",50113,13,-9,NA,743,300,72,6,"hbu",NA,3,1,186,96,193,130,19.3,"pre",13,-9,-9,1970
"3490",50113,14,-9,NA,592,324,72,6,"fah",NA,4,1,130,20,130,130,13,"pre",14,-9,-9,1970
"3491",50113,15,-9,NA,1110,340,72,6,"hbu",NA,4,1,NA,NA,215,120,21.2635,"pre",15,-9,-9,1970
"3492",50113,16,-9,NA,415,370,72,6,"hbu",NA,2,1,NA,NA,317,130,31.7,"pre",16,-9,-9,1970
"3493",50113,17,-9,NA,663,372,72,6,"fah",NA,4,1,90,13,127,130,12.7,"pre",17,-9,-9,1970
"3494",50113,18,-9,NA,1605,363,72,6,"hbu",NA,2,1,NA,NA,309,130,30.9,"pre",18,-9,-9,1970
"3495",50113,19,-9,NA,1330,376,127,6,"sei",NA,2,1,185,100,325,130,32.5,"pre",19,-9,-9,1970
"3496",50113,20,-9,NA,919,395,72,6,"hbu",NA,2,1,NA,NA,323,130,32.3,"pre",20,-9,-9,1970
"3497",50113,21,-9,NA,584,397,72,6,"hbu",NA,3,1,NA,NA,250,130,25,"pre",21,-9,-9,1970
"3498",50113,22,-9,NA,1071,34,72,6,"hbu",NA,4,1,NA,NA,175,130,17.5,"pre",22,-9,-9,1970
"3499",50113,23,-9,NA,647,62,72,6,"hbu",NA,4,1,NA,NA,212,150,21.6664,"pre",23,-9,-9,1970
"3500",50113,24,-9,NA,1433,88,127,6,"fah",NA,1,1,223,55,450,130,45,"pre",24,-9,-9,1970
"3501",50113,25,-9,NA,1051,93,72,6,"hbu",NA,2,1,NA,NA,222,130,22.2,"pre",25,-9,-9,1970
"3502",50113,26,-9,NA,580,91,72,6,"hbu",NA,3,1,181,80,223,130,22.3,"pre",26,-9,-9,1970
"3503",50114,1,-9,NA,223,69,121,6,"rbu",NA,2,1,NA,NA,239,130,23.9,"pre",1,-9,-9,1970
"3504",50114,2,-9,NA,290,71,121,6,"rbu",NA,2,1,214,99,304,130,30.4,"pre",2,-9,-9,1970
"3505",50114,3,-9,NA,955,96,121,6,"rbu",NA,4,1,NA,NA,249,130,24.9,"pre",3,-9,-9,1970
"3506",50114,4,-9,NA,1308,101,101,6,"gfi",NA,1,1,271,139,439,130,43.9,"pre",4,-9,-9,1970
"3507",50114,5,-9,NA,1407,107,101,6,"gfi",NA,2,1,275,170,326,130,32.6,"pre",5,-9,-9,1970
"3508",50114,6,-9,NA,848,118,101,6,"gfi",NA,1,1,275,129,511,130,51.1,"pre",6,-9,-9,1970
"3509",50114,7,-9,NA,1027,127,121,6,"rbu",NA,4,1,NA,NA,197,130,19.7,"pre",7,-9,-9,1970
"3510",50114,8,-9,NA,1034,130,121,6,"rbu",NA,3,1,NA,NA,267,130,26.7,"pre",8,-9,-9,1970
"3511",50114,9,-9,NA,983,147,121,6,"rbu",NA,3,1,NA,NA,252,140,25.4772,"pre",9,-9,-9,1970
"3512",50114,10,-9,NA,1242,154,121,6,"rbu",NA,3,1,NA,NA,258,130,25.8,"pre",10,-9,-9,1970
"3513",50114,11,-9,NA,1233,158,121,6,"rbu",NA,4,1,NA,NA,104,130,10.4,"pre",11,-9,-9,1970
"3514",50114,12,-9,NA,1054,168,101,6,"gfi",NA,1,1,NA,NA,447,130,44.7,"pre",12,-9,-9,1970
"3515",50114,13,-9,NA,745,183,121,6,"rbu",NA,2,1,NA,NA,281,130,28.1,"pre",13,-9,-9,1970
"3516",50114,14,-9,NA,895,196,121,6,"rbu",NA,4,1,NA,NA,180,130,18,"pre",14,-9,-9,1970
"3517",50114,15,-9,NA,1289,197,121,6,"rbu",NA,2,1,NA,NA,336,130,33.6,"pre",15,-9,-9,1970
"3518",50114,16,-9,NA,992,224,101,6,"gfi",NA,1,1,298,144,369,130,36.9,"pre",16,-9,-9,1970
"3519",50114,17,-9,NA,423,232,121,6,"rbu",NA,4,1,171,90,162,130,16.2,"pre",17,-9,-9,1970
"3520",50114,18,-9,NA,705,244,121,6,"rbu",NA,2,1,NA,NA,234,130,23.4,"pre",18,-9,-9,1970
"3521",50114,19,-9,NA,873,249,121,6,"rbu",NA,4,1,176,96,126,130,12.6,"pre",19,-9,-9,1970
"3522",50114,20,-9,NA,1756,255,101,6,"gfi",NA,1,1,288,140,680,130,68,"pre",20,-9,-9,1970
"3523",50114,21,-9,NA,621,262,121,6,"rbu",NA,3,1,204,112,200,130,20,"pre",21,-9,-9,1970
"3524",50114,22,-9,NA,1118,281,121,6,"rbu",NA,3,1,NA,NA,223,130,22.3,"pre",22,-9,-9,1970
"3525",50114,23,-9,NA,1687,290,121,6,"rbu",NA,2,1,275,130,362,130,36.2,"pre",23,-9,-9,1970
"3526",50114,24,-9,NA,747,297,121,6,"rbu",NA,3,1,NA,NA,226,130,22.6,"pre",24,-9,-9,1970
"3527",50114,25,-9,NA,645,307,121,6,"rbu",NA,2,1,233,140,251,145,25.51415,"pre",25,-9,-9,1970
"3528",50114,26,-9,NA,1248,313,121,6,"rbu",NA,1,1,NA,NA,391,130,39.1,"pre",26,-9,-9,1970
"3529",50114,27,-9,NA,1217,323,121,6,"rbu",NA,3,1,NA,NA,275,130,27.5,"pre",27,-9,-9,1970
"3530",50114,28,-9,NA,828,330,121,6,"rbu",NA,2,1,NA,NA,287,120,28.3843,"pre",28,-9,-9,1970
"3531",50114,29,-9,NA,1214,334,121,6,"rbu",NA,2,1,NA,NA,348,130,34.8,"pre",29,-9,-9,1970
"3532",50114,30,-9,NA,505,346,121,6,"rbu",NA,4,1,NA,NA,121,130,12.1,"pre",30,-9,-9,1970
"3533",50114,31,-9,NA,534,353,121,6,"rbu",NA,2,1,NA,NA,220,130,22,"pre",31,-9,-9,1970
"3534",50114,32,-9,NA,1150,360,121,6,"rbu",NA,3,1,NA,NA,282,130,28.2,"pre",32,-9,-9,1970
