"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID","DBH_class","H_m","H_method","BA_m2"
140068,19,7,0,1235,232,80,1,"gfi",2,1,-9,-9,238,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","23.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.35","-5.9496578752","-10.8223874985",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,19,NA,NA,NA,NA
140068,20,7,0,1083,233,80,1,"gfi",3,1,-9,-9,169,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.83","-5.3658173791","-9.4072793014",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,20,NA,NA,NA,NA
140068,20,7,0,1083,233,80,1,"gfi",3,1,-9,-9,169,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","16.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.83","-5.3658173791","-9.4072793014",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,20,NA,NA,NA,NA
140068,21,7,0,907,224,80,1,"gfi",2,1,-9,-9,300,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","30","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","9.07","-3.3388896929","-8.433072727",1,1,1,"A","partly intersecting","682.977223444476","0.0682977223444476","0.0999860870850348",7,21,NA,NA,NA,NA
140068,21,7,0,907,224,80,1,"gfi",2,1,-9,-9,300,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","30","17.84","LT excluded during tree inventory status sorting (Baumkennzahl)","9.07","-3.3388896929","-8.433072727",2,3,2,"A","partly intersecting","682.977223444476","0.0682977223444476","0.0999860870850348",7,21,NA,NA,NA,NA
140068,22,7,0,795,236,80,1,"gfi",3,1,-9,-9,175,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.95","-4.2598230201","-6.7124070077",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,22,NA,NA,NA,NA
140068,22,7,0,795,236,80,1,"gfi",3,1,-9,-9,175,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.95","-4.2598230201","-6.7124070077",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,22,NA,NA,NA,NA
140068,23,7,0,818,244,80,1,"gfi",3,1,-9,-9,212,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.18","-5.2141282361","-6.3027983259",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,23,NA,NA,NA,NA
140068,23,7,0,818,244,80,1,"gfi",3,1,-9,-9,212,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.2","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.18","-5.2141282361","-6.3027983259",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,23,NA,NA,NA,NA
140068,24,7,0,1011,250,80,1,"gfi",4,1,-9,-9,134,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","13.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.11","-7.1488495578","-7.1488495578",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,24,NA,NA,NA,NA
140068,24,7,0,1011,250,80,1,"gfi",4,1,-9,-9,134,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","13.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.11","-7.1488495578","-7.1488495578",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,24,NA,NA,NA,NA
140068,25,7,0,926,259,80,1,"gfi",2,1,-9,-9,214,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.26","-7.4050799376","-5.5598912865",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,25,NA,NA,NA,NA
140068,25,7,0,926,259,80,1,"gfi",2,1,-9,-9,214,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.26","-7.4050799376","-5.5598912865",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,25,NA,NA,NA,NA
140068,26,7,0,1220,276,80,1,"gfi",2,1,-9,-9,189,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","18.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.2","-11.3432731278","-4.4911195428",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,26,NA,NA,NA,NA
140068,26,7,0,1220,276,80,1,"gfi",2,1,-9,-9,189,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","18.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.2","-11.3432731278","-4.4911195428",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,26,NA,NA,NA,NA
140068,27,7,0,1257,295,80,1,"gfi",2,1,-9,-9,211,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.57","-12.531250885","-0.9862308333",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,27,NA,NA,NA,NA
140068,27,7,0,1257,295,80,1,"gfi",2,1,-9,-9,211,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.57","-12.531250885","-0.9862308333",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,27,NA,NA,NA,NA
140068,28,7,0,1228,286,80,1,"gfi",3,1,-9,-9,145,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","14.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.28","-11.9842578366","-2.6787990043",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,28,NA,NA,NA,NA
140068,28,7,0,1228,286,80,1,"gfi",3,1,-9,-9,145,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","14.5","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","12.28","-11.9842578366","-2.6787990043",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,28,NA,NA,NA,NA
140068,29,7,0,951,277,80,1,"gfi",2,1,-9,-9,218,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.51","-8.8960727332","-3.3615457643",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,29,NA,NA,NA,NA
140068,29,7,0,951,277,80,1,"gfi",2,1,-9,-9,218,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.51","-8.8960727332","-3.3615457643",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,29,NA,NA,NA,NA
140068,30,7,0,892,284,80,1,"gfi",3,1,-9,-9,211,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.92","-8.6397617973","-2.2183137935",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,30,NA,NA,NA,NA
140068,30,7,0,892,284,80,1,"gfi",3,1,-9,-9,211,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","21.1","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","8.92","-8.6397617973","-2.2183137935",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,30,NA,NA,NA,NA
140068,31,7,0,658,266,80,1,"gfi",4,1,-9,-9,129,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.58","-5.6636825377","-3.3494925156",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,31,NA,NA,NA,NA
140068,31,7,0,658,266,80,1,"gfi",4,1,-9,-9,129,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","12.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.58","-5.6636825377","-3.3494925156",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,31,NA,NA,NA,NA
140068,32,7,0,731,293,80,1,"gfi",3,1,-9,-9,184,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","18.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.31","-7.2658545844","-0.8021578141",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,32,NA,NA,NA,NA
140068,32,7,0,731,293,80,1,"gfi",3,1,-9,-9,184,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","18.4","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","7.31","-7.2658545844","-0.8021578141",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,32,NA,NA,NA,NA
140068,33,7,0,647,287,80,1,"gfi",2,1,-9,-9,243,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","24.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.47","-6.3355715847","-1.312033801",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,33,NA,NA,NA,NA
140068,33,7,0,647,287,80,1,"gfi",2,1,-9,-9,243,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","24.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.47","-6.3355715847","-1.312033801",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,33,NA,NA,NA,NA
140068,34,7,0,599,299,80,1,"gfi",2,1,-9,-9,206,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","20.6","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.99","-5.9892610286","-0.0940868307",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,34,NA,NA,NA,NA
140068,34,7,0,599,299,80,1,"gfi",2,1,-9,-9,206,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","20.6","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","5.99","-5.9892610286","-0.0940868307",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,34,NA,NA,NA,NA
140068,35,7,0,251,265,80,1,"gfi",2,1,-9,-9,269,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","26.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","2.51","-2.1401268125","-1.3114713974",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,35,NA,NA,NA,NA
140068,35,7,0,251,265,80,1,"gfi",2,1,-9,-9,269,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","26.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","2.51","-2.1401268125","-1.3114713974",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,35,NA,NA,NA,NA
140068,36,7,0,431,338,80,1,"gfi",3,1,-9,-9,193,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","19.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","4.31","-3.5647172751","2.4225793585",1,1,1,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,36,NA,NA,NA,NA
140068,36,7,0,431,338,80,1,"gfi",3,1,-9,-9,193,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","19.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","4.31","-3.5647172751","2.4225793585",2,3,2,"A","partly intersecting","384.573866561351","0.0384573866561351","0.0500343869018386",7,36,NA,NA,NA,NA
140068,37,7,0,640,331,80,1,"gfi",2,1,-9,-9,263,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","26.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.4","-5.6561000326","2.9947508113",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,37,NA,NA,NA,NA
140068,37,7,0,640,331,80,1,"gfi",2,1,-9,-9,263,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","26.3","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","6.4","-5.6561000326","2.9947508113",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,37,NA,NA,NA,NA
140068,38,7,0,947,317,80,1,"gfi",3,1,-9,-9,170,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.47","-9.1343587528","2.4988777832",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,38,NA,NA,NA,NA
140068,38,7,0,947,317,80,1,"gfi",3,1,-9,-9,170,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","17","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","9.47","-9.1343587528","2.4988777832",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,38,NA,NA,NA,NA
140068,39,7,0,1099,310,80,1,"gfi",2,1,-9,-9,278,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","27.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.99","-10.8546948631","1.7192147708",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,39,NA,NA,NA,NA
140068,39,7,0,1099,310,80,1,"gfi",2,1,-9,-9,278,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","27.8","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","10.99","-10.8546948631","1.7192147708",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,39,NA,NA,NA,NA
140068,40,7,0,1174,318,80,1,"gfi",2,1,-9,-9,229,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","22.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.74","-11.2738478698","3.2753555849",1,1,1,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,40,NA,NA,NA,NA
140068,40,7,0,1174,318,80,1,"gfi",2,1,-9,-9,229,130,2022,"BZE3",207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","22.9","12.62","LT excluded during tree inventory status sorting (Baumkennzahl)","11.74","-11.2738478698","3.2753555849",2,3,2,"B","0","115.541413606171","0.0115541413606171","0.0500343869018386",7,40,NA,NA,NA,NA
