"";"X.plot_ID.CCS_no.t_ID.SP_code.H_cm.D_class_cm.inv_year.inv.stand.area_m2"
"7209";"4645;50124;1;5;rbu;250;1;2012;HBI;A;62"
"7210";"7431704856782"
"7211";"4646;50124;1;5;rbu;250;1;2012;HBI;A;62"
"7212";"7431704856782"
"7213";"4647;50124;1;6;gfi;190;1;2012;HBI;A;62"
"7214";"7431704856782"
"7215";"4648;50124;1;6;gfi;190;1;2012;HBI;A;62"
"7216";"7431704856782"
"7217";"4649;50124;2;1;rbu;280;1;2012;HBI;A;76"
"7218";"9417060705639"
"7219";"4650;50124;2;1;rbu;280;1;2012;HBI;A;76"
"7220";"9417060705639"
"7221";"4651;50124;2;2;vbe;20;0;2012;HBI;A;76"
"7222";"9417060705639"
"7223";"4652;50124;2;2;vbe;20;0;2012;HBI;A;76"
"7224";"9417060705639"
"7225";"4653;50124;2;3;rbu;510;1;2012;HBI;A;76"
"7226";"9417060705639"
"7227";"4654;50124;2;3;rbu;510;1;2012;HBI;A;76"
"7228";"9417060705639"
"7229";"4655;50124;2;4;rbu;90;0;2012;HBI;A;76"
"7230";"9417060705639"
"7231";"4656;50124;2;4;rbu;90;0;2012;HBI;A;76"
"7232";"9417060705639"
"7233";"4657;50124;2;5;rbu;110;0;2012;HBI;A;76"
"7234";"9417060705639"
"7235";"4658;50124;2;5;rbu;110;0;2012;HBI;A;76"
"7236";"9417060705639"
"7237";"4659;50124;3;1;gfi;650;2;2012;HBI;A;0"
"7238";"949897605809431"
"7239";"4660;50124;3;1;gfi;650;2;2012;HBI;A;0"
"7240";"949897605809431"
"7241";"4661;50124;4;1;gfi;250;1;2012;HBI;A;77"
"7242";"5647132936799"
"7243";"4662;50124;4;1;gfi;250;1;2012;HBI;A;77"
"7244";"5647132936799"
"7245";"4663;50124;4;2;rbu;230;1;2012;HBI;A;77"
"7246";"5647132936799"
"7247";"4664;50124;4;2;rbu;230;1;2012;HBI;A;77"
"7248";"5647132936799"
"7249";"4665;50124;4;3;gfi;220;1;2012;HBI;A;77"
"7250";"5647132936799"
"7251";"4666;50124;4;3;gfi;220;1;2012;HBI;A;77"
"7252";"5647132936799"
"7253";"4667;50125;1;7;sbi;170;1;2012;HBI;NA;NA"
"7254";"4668;50125;4;2;vbe;40;0;2012;HBI;NA;NA"
"7255";"4669;50125;4;1;gfi;20;0;2012;HBI;NA;NA"
"7256";"4670;50125;3;10;ela;70;0;2012;HBI;NA;NA"
"7257";"4671;50125;3;9;gfi;60;0;2012;HBI;NA;NA"
"7258";"4672;50125;3;8;gki;30;0;2012;HBI;NA;NA"
"7259";"4673;50125;3;7;sei;30;0;2012;HBI;NA;NA"
"7260";"4674;50125;3;6;sbi;40;0;2012;HBI;NA;NA"
"7261";"4675;50125;3;5;sbi;50;0;2012;HBI;NA;NA"
"7262";"4676;50125;3;4;mbi;60;0;2012;HBI;NA;NA"
"7263";"4677;50125;3;3;mbi;40;0;2012;HBI;NA;NA"
"7264";"4678;50125;3;2;mbi;30;0;2012;HBI;NA;NA"
"7265";"4679;50125;3;1;mbi;90;0;2012;HBI;NA;NA"
"7266";"4680;50125;2;10;gki;20;0;2012;HBI;NA;NA"
"7267";"4681;50125;2;9;gfi;70;0;2012;HBI;NA;NA"
"7268";"4682;50125;2;8;gki;40;0;2012;HBI;NA;NA"
"7269";"4683;50125;2;7;gki;50;0;2012;HBI;NA;NA"
"7270";"4684;50125;2;6;gki;20;0;2012;HBI;NA;NA"
"7271";"4685;50125;1;8;ela;250;1;2012;HBI;NA;NA"
"7272";"4686;50125;2;5;gki;20;0;2012;HBI;NA;NA"
"7273";"4687;50125;1;9;sbi;320;1;2012;HBI;NA;NA"
"7274";"4688;50125;1;10;sbi;270;1;2012;HBI;NA;NA"
"7275";"4689;50125;2;1;gki;20;0;2012;HBI;NA;NA"
"7276";"4690;50125;2;2;gki;20;0;2012;HBI;NA;NA"
"7277";"4691;50125;2;3;gki;20;0;2012;HBI;NA;NA"
"7278";"4692;50125;2;4;gki;40;0;2012;HBI;NA;NA"
"7279";"4693;50125;4;10;sbi;430;1;2012;HBI;NA;NA"
"7280";"4694;50125;4;9;rbu;30;0;2012;HBI;NA;NA"
"7281";"4695;50125;4;8;sei;30;0;2012;HBI;NA;NA"
"7282";"4696;50125;4;7;ela;110;0;2012;HBI;NA;NA"
"7283";"4697;50125;4;6;sei;20;0;2012;HBI;NA;NA"
"7284";"4698;50125;4;5;sei;20;0;2012;HBI;NA;NA"
"7285";"4699;50125;4;4;rbu;50;0;2012;HBI;NA;NA"
"7286";"4700;50125;4;3;ela;20;0;2012;HBI;NA;NA"
"7287";"4701;50125;1;1;rbu;40;0;2012;HBI;NA;NA"
"7288";"4702;50125;1;2;sei;20;0;2012;HBI;NA;NA"
"7289";"4703;50125;1;3;sei;20;0;2012;HBI;NA;NA"
"7290";"4704;50125;1;4;vbe;30;0;2012;HBI;NA;NA"
"7291";"4705;50125;1;5;rbu;20;0;2012;HBI;NA;NA"
"7292";"4706;50125;1;6;sei;40;0;2012;HBI;NA;NA"
"7293";"4707;50126;2;7;ges;20;0;2012;HBI;NA;NA"
"7294";"4708;50126;1;1;ges;20;0;2012;HBI;NA;NA"
"7295";"4709;50126;1;2;rbu;20;0;2012;HBI;NA;NA"
"7296";"4710;50126;1;3;rbu;20;0;2012;HBI;NA;NA"
"7297";"4711;50126;1;4;rbu;20;0;2012;HBI;NA;NA"
"7298";"4712;50126;1;5;bah;20;0;2012;HBI;NA;NA"
"7299";"4713;50126;1;6;ges;20;0;2012;HBI;NA;NA"
"7300";"4714;50126;1;7;ges;20;0;2012;HBI;NA;NA"
"7301";"4715;50126;1;8;ges;20;0;2012;HBI;NA;NA"
"7302";"4716;50126;1;9;rbu;20;0;2012;HBI;NA;NA"
"7303";"4717;50126;1;10;rbu;20;0;2012;HBI;NA;NA"
"7304";"4718;50126;2;1;ges;20;0;2012;HBI;NA;NA"
"7305";"4719;50126;2;2;ges;20;0;2012;HBI;NA;NA"
"7306";"4720;50126;2;3;rbu;20;0;2012;HBI;NA;NA"
"7307";"4721;50126;2;4;ges;20;0;2012;HBI;NA;NA"
"7308";"4722;50126;2;5;ges;20;0;2012;HBI;NA;NA"
"7309";"4723;50126;2;6;ges;20;0;2012;HBI;NA;NA"
"7310";"4724;50126;2;8;ges;20;0;2012;HBI;NA;NA"
"7311";"4725;50126;2;9;ges;20;0;2012;HBI;NA;NA"
"7312";"4726;50126;2;10;ges;20;0;2012;HBI;NA;NA"
"7313";"4727;50126;3;1;rbu;20;0;2012;HBI;NA;NA"
"7314";"4728;50126;3;2;rbu;20;0;2012;HBI;NA;NA"
"7315";"4729;50126;3;3;rbu;20;0;2012;HBI;NA;NA"
"7316";"4730;50126;3;4;rbu;20;0;2012;HBI;NA;NA"
"7317";"4731;50126;3;5;rbu;20;0;2012;HBI;NA;NA"
"7318";"4732;50126;3;6;ges;20;0;2012;HBI;NA;NA"
"7319";"4733;50126;3;7;rbu;20;0;2012;HBI;NA;NA"
"7320";"4734;50126;3;8;ges;20;0;2012;HBI;NA;NA"
"7321";"4735;50126;3;9;ges;20;0;2012;HBI;NA;NA"
"7322";"4736;50126;3;10;ges;20;0;2012;HBI;NA;NA"
"7323";"4737;50126;4;1;ges;20;0;2012;HBI;NA;NA"
"7324";"4738;50126;4;2;ges;20;0;2012;HBI;NA;NA"
"7325";"4739;50126;4;3;ges;20;0;2012;HBI;NA;NA"
"7326";"4740;50126;4;4;ges;20;0;2012;HBI;NA;NA"
"7327";"4741;50126;4;5;ges;20;0;2012;HBI;NA;NA"
"7328";"4742;50126;4;6;ges;20;0;2012;HBI;NA;NA"
"7329";"4743;50126;4;7;ges;20;0;2012;HBI;NA;NA"
"7330";"4744;50126;4;8;ges;20;0;2012;HBI;NA;NA"
"7331";"4745;50126;4;9;ges;20;0;2012;HBI;NA;NA"
"7332";"4746;50126;4;10;ges;20;0;2012;HBI;NA;NA"
"7333";"4747;50127;3;4;bah;430;1;2012;HBI;NA;NA"
"7334";"4748;50127;4;1;rbu;540;2;2012;HBI;NA;NA"
"7335";"4749;50127;1;1;rbu;500;2;2012;HBI;NA;NA"
"7336";"4750;50127;1;2;rbu;520;2;2012;HBI;NA;NA"
"7337";"4751;50127;1;3;rbu;320;1;2012;HBI;NA;NA"
"7338";"4752;50127;2;1;rbu;440;1;2012;HBI;NA;NA"
"7339";"4753;50127;2;2;rbu;550;1;2012;HBI;NA;NA"
"7340";"4754;50127;3;1;rbu;660;3;2012;HBI;NA;NA"
"7341";"4755;50127;3;2;rbu;490;2;2012;HBI;NA;NA"
"7342";"4756;50127;3;3;rbu;320;2;2012;HBI;NA;NA"
"7343";"4757;50130;3;10;rbu;770;1;2012;HBI;NA;NA"
"7344";"4758;50130;2;7;rbu;990;3;2012;HBI;NA;NA"
"7345";"4759;50130;2;6;rbu;1070;1;2012;HBI;NA;NA"
"7346";"4760;50130;3;9;rbu;350;1;2012;HBI;NA;NA"
"7347";"4761;50130;3;8;rbu;880;1;2012;HBI;NA;NA"
"7348";"4762;50130;2;4;rbu;1150;2;2012;HBI;NA;NA"
"7349";"4763;50130;1;1;rbu;690;3;2012;HBI;NA;NA"
"7350";"4764;50130;1;2;rbu;300;1;2012;HBI;NA;NA"
"7351";"4765;50130;1;3;rbu;1010;3;2012;HBI;NA;NA"
"7352";"4766;50130;1;4;rbu;380;1;2012;HBI;NA;NA"
"7353";"4767;50130;1;5;rbu;380;1;2012;HBI;NA;NA"
"7354";"4768;50130;1;6;rbu;720;2;2012;HBI;NA;NA"
"7355";"4769;50130;1;7;rbu;740;2;2012;HBI;NA;NA"
"7356";"4770;50130;1;8;rbu;690;1;2012;HBI;NA;NA"
"7357";"4771;50130;1;9;rbu;370;1;2012;HBI;NA;NA"
"7358";"4772;50130;1;10;rbu;530;1;2012;HBI;NA;NA"
"7359";"4773;50130;1;11;rbu;1030;3;2012;HBI;NA;NA"
"7360";"4774;50130;2;1;rbu;940;2;2012;HBI;NA;NA"
"7361";"4775;50130;2;2;rbu;840;1;2012;HBI;NA;NA"
"7362";"4776;50130;2;3;rbu;1000;3;2012;HBI;NA;NA"
"7363";"4777;50130;3;5;rbu;600;1;2012;HBI;NA;NA"
"7364";"4778;50130;3;4;rbu;950;1;2012;HBI;NA;NA"
"7365";"4779;50130;3;3;rbu;770;1;2012;HBI;NA;NA"
"7366";"4780;50130;2;5;rbu;450;1;2012;HBI;NA;NA"
"7367";"4781;50130;3;2;rbu;830;2;2012;HBI;NA;NA"
"7368";"4782;50130;3;1;ges;1050;2;2012;HBI;NA;NA"
"7369";"4783;50130;2;10;rbu;820;2;2012;HBI;NA;NA"
"7370";"4784;50130;2;9;rbu;690;1;2012;HBI;NA;NA"
"7371";"4785;50130;2;8;rbu;830;3;2012;HBI;NA;NA"
"7372";"4786;50130;3;7;rbu;830;1;2012;HBI;NA;NA"
"7373";"4787;50130;3;6;rbu;820;1;2012;HBI;NA;NA"
"7374";"4788;50130;4;2;rbu;770;1;2012;HBI;NA;NA"
"7375";"4789;50130;4;1;rbu;350;1;2012;HBI;NA;NA"
"7376";"4790;50131;4;1;hbu;20;0;2012;HBI;B;25"
"7377";"5059282749987"
"7378";"4791;50131;4;1;hbu;20;0;2012;HBI;B;25"
"7379";"5059282749987"
"7380";"4792;50131;2;10;rbu;230;1;2012;HBI;NA;13"
"7381";"8480940218829"
"7382";"4793;50131;2;10;rbu;230;1;2012;HBI;NA;13"
"7383";"8480940218829"
"7384";"4794;50131;2;9;rbu;390;1;2012;HBI;NA;13"
"7385";"8480940218829"
"7386";"4795;50131;2;9;rbu;390;1;2012;HBI;NA;13"
"7387";"8480940218829"
"7388";"4796;50131;2;8;rbu;500;1;2012;HBI;NA;13"
"7389";"8480940218829"
"7390";"4797;50131;2;8;rbu;500;1;2012;HBI;NA;13"
"7391";"8480940218829"
"7392";"4798;50131;2;7;rbu;250;1;2012;HBI;NA;13"
"7393";"8480940218829"
"7394";"4799;50131;2;7;rbu;250;1;2012;HBI;NA;13"
"7395";"8480940218829"
"7396";"4800;50131;2;6;rbu;250;1;2012;HBI;NA;13"
"7397";"8480940218829"
"7398";"4801;50131;2;6;rbu;250;1;2012;HBI;NA;13"
"7399";"8480940218829"
"7400";"4802;50131;2;5;rbu;280;1;2012;HBI;NA;13"
"7401";"8480940218829"
"7402";"4803;50131;2;5;rbu;280;1;2012;HBI;NA;13"
"7403";"8480940218829"
"7404";"4804;50131;2;4;rbu;290;1;2012;HBI;NA;13"
"7405";"8480940218829"
"7406";"4805;50131;2;4;rbu;290;1;2012;HBI;NA;13"
"7407";"8480940218829"
"7408";"4806;50131;2;3;rbu;300;1;2012;HBI;NA;13"
"7409";"8480940218829"
"7410";"4807;50131;2;3;rbu;300;1;2012;HBI;NA;13"
"7411";"8480940218829"
"7412";"4808;50131;2;2;rbu;300;1;2012;HBI;NA;13"
"7413";"8480940218829"
"7414";"4809;50131;2;2;rbu;300;1;2012;HBI;NA;13"
"7415";"8480940218829"
"7416";"4810;50131;2;1;rbu;350;1;2012;HBI;NA;13"
"7417";"8480940218829"
"7418";"4811;50131;2;1;rbu;350;1;2012;HBI;NA;13"
"7419";"8480940218829"
"7420";"4812;50131;1;10;kir;350;1;2012;HBI;A;78"
"7421";"5039343644157"
"7422";"4813;50131;1;10;kir;350;1;2012;HBI;A;78"
"7423";"5039343644157"
"7424";"4814;50131;1;9;kir;590;3;2012;HBI;A;78"
"7425";"5039343644157"
"7426";"4815;50131;1;9;kir;590;3;2012;HBI;A;78"
"7427";"5039343644157"
"7428";"4816;50131;1;8;kir;520;2;2012;HBI;A;78"
"7429";"5039343644157"
"7430";"4817;50131;1;8;kir;520;2;2012;HBI;A;78"
"7431";"5039343644157"
"7432";"4818;50131;1;7;rbu;370;1;2012;HBI;A;78"
"7433";"5039343644157"
"7434";"4819;50131;1;7;rbu;370;1;2012;HBI;A;78"
"7435";"5039343644157"
"7436";"4820;50131;1;6;rbu;400;1;2012;HBI;A;78"
"7437";"5039343644157"
"7438";"4821;50131;1;6;rbu;400;1;2012;HBI;A;78"
"7439";"5039343644157"
"7440";"4822;50131;1;5;rbu;330;1;2012;HBI;A;78"
"7441";"5039343644157"
"7442";"4823;50131;1;5;rbu;330;1;2012;HBI;A;78"
"7443";"5039343644157"
"7444";"4824;50131;1;4;rbu;320;1;2012;HBI;A;78"
"7445";"5039343644157"
"7446";"4825;50131;1;4;rbu;320;1;2012;HBI;A;78"
"7447";"5039343644157"
"7448";"4826;50131;1;3;rbu;350;1;2012;HBI;A;78"
"7449";"5039343644157"
"7450";"4827;50131;1;3;rbu;350;1;2012;HBI;A;78"
"7451";"5039343644157"
"7452";"4828;50131;1;2;rbu;340;1;2012;HBI;A;78"
"7453";"5039343644157"
"7454";"4829;50131;1;2;rbu;340;1;2012;HBI;A;78"
"7455";"5039343644157"
"7456";"4830;50131;1;1;bah;420;1;2012;HBI;A;78"
"7457";"5039343644157"
"7458";"4831;50131;1;1;bah;420;1;2012;HBI;A;78"
"7459";"5039343644157"
"7460";"4832;50131;4;5;hbu;20;0;2012;HBI;B;25"
"7461";"5059282749987"
"7462";"4833;50131;4;5;hbu;20;0;2012;HBI;B;25"
"7463";"5059282749987"
"7464";"4834;50131;4;4;hbu;20;0;2012;HBI;B;25"
"7465";"5059282749987"
"7466";"4835;50131;4;4;hbu;20;0;2012;HBI;B;25"
"7467";"5059282749987"
"7468";"4836;50131;4;3;hbu;50;0;2012;HBI;B;25"
"7469";"5059282749987"
"7470";"4837;50131;4;3;hbu;50;0;2012;HBI;B;25"
"7471";"5059282749987"
"7472";"4838;50131;4;2;rbu;20;0;2012;HBI;B;25"
"7473";"5059282749987"
"7474";"4839;50131;4;2;rbu;20;0;2012;HBI;B;25"
"7475";"5059282749987"
"7476";"4840;50131;4;6;hbu;30;0;2012;HBI;B;25"
"7477";"5059282749987"
"7478";"4841;50131;4;6;hbu;30;0;2012;HBI;B;25"
"7479";"5059282749987"
"7480";"4842;50131;3;10;rbu;360;1;2012;HBI;A;56"
"7481";"9863199708669"
"7482";"4843;50131;3;10;rbu;360;1;2012;HBI;B;56"
"7483";"9863199708669"
"7484";"4844;50131;3;10;rbu;360;1;2012;HBI;A;56"
"7485";"9863199708669"
"7486";"4845;50131;3;10;rbu;360;1;2012;HBI;B;56"
"7487";"9863199708669"
"7488";"4846;50131;3;9;rbu;580;2;2012;HBI;A;56"
"7489";"9863199708669"
"7490";"4847;50131;3;9;rbu;580;2;2012;HBI;B;56"
"7491";"9863199708669"
"7492";"4848;50131;3;9;rbu;580;2;2012;HBI;A;56"
"7493";"9863199708669"
"7494";"4849;50131;3;9;rbu;580;2;2012;HBI;B;56"
"7495";"9863199708669"
"7496";"4850;50131;3;8;rbu;340;1;2012;HBI;A;56"
"7497";"9863199708669"
"7498";"4851;50131;3;8;rbu;340;1;2012;HBI;B;56"
"7499";"9863199708669"
"7500";"4852;50131;3;8;rbu;340;1;2012;HBI;A;56"
"7501";"9863199708669"
"7502";"4853;50131;3;8;rbu;340;1;2012;HBI;B;56"
"7503";"9863199708669"
"7504";"4854;50131;3;7;rbu;30;0;2012;HBI;A;56"
"7505";"9863199708669"
"7506";"4855;50131;3;7;rbu;30;0;2012;HBI;B;56"
"7507";"9863199708669"
"7508";"4856;50131;3;7;rbu;30;0;2012;HBI;A;56"
"7509";"9863199708669"
"7510";"4857;50131;3;7;rbu;30;0;2012;HBI;B;56"
"7511";"9863199708669"
"7512";"4858;50131;3;6;rbu;30;0;2012;HBI;A;56"
"7513";"9863199708669"
"7514";"4859;50131;3;6;rbu;30;0;2012;HBI;B;56"
"7515";"9863199708669"
"7516";"4860;50131;3;6;rbu;30;0;2012;HBI;A;56"
"7517";"9863199708669"
"7518";"4861;50131;3;6;rbu;30;0;2012;HBI;B;56"
"7519";"9863199708669"
"7520";"4862;50131;3;5;hbu;20;0;2012;HBI;A;56"
"7521";"9863199708669"
"7522";"4863;50131;3;5;hbu;20;0;2012;HBI;B;56"
"7523";"9863199708669"
"7524";"4864;50131;3;5;hbu;20;0;2012;HBI;A;56"
"7525";"9863199708669"
"7526";"4865;50131;3;5;hbu;20;0;2012;HBI;B;56"
"7527";"9863199708669"
"7528";"4866;50131;3;4;rbu;30;0;2012;HBI;A;56"
"7529";"9863199708669"
"7530";"4867;50131;3;4;rbu;30;0;2012;HBI;B;56"
"7531";"9863199708669"
"7532";"4868;50131;3;4;rbu;30;0;2012;HBI;A;56"
"7533";"9863199708669"
"7534";"4869;50131;3;4;rbu;30;0;2012;HBI;B;56"
"7535";"9863199708669"
"7536";"4870;50131;3;3;rbu;20;0;2012;HBI;A;56"
"7537";"9863199708669"
"7538";"4871;50131;3;3;rbu;20;0;2012;HBI;B;56"
"7539";"9863199708669"
"7540";"4872;50131;3;3;rbu;20;0;2012;HBI;A;56"
"7541";"9863199708669"
"7542";"4873;50131;3;3;rbu;20;0;2012;HBI;B;56"
"7543";"9863199708669"
"7544";"4874;50131;3;2;rbu;20;0;2012;HBI;A;56"
"7545";"9863199708669"
"7546";"4875;50131;3;2;rbu;20;0;2012;HBI;B;56"
"7547";"9863199708669"
"7548";"4876;50131;3;2;rbu;20;0;2012;HBI;A;56"
"7549";"9863199708669"
"7550";"4877;50131;3;2;rbu;20;0;2012;HBI;B;56"
"7551";"9863199708669"
"7552";"4878;50131;3;1;rbu;30;0;2012;HBI;A;56"
"7553";"9863199708669"
"7554";"4879;50131;3;1;rbu;30;0;2012;HBI;B;56"
"7555";"9863199708669"
"7556";"4880;50131;3;1;rbu;30;0;2012;HBI;A;56"
"7557";"9863199708669"
"7558";"4881;50131;3;1;rbu;30;0;2012;HBI;B;56"
"7559";"9863199708669"
"7560";"4882;50131;4;7;hbu;20;0;2012;HBI;B;25"
"7561";"5059282749987"
"7562";"4883;50131;4;7;hbu;20;0;2012;HBI;B;25"
"7563";"5059282749987"
"7564";"4884;50131;4;8;hbu;20;0;2012;HBI;B;25"
"7565";"5059282749987"
"7566";"4885;50131;4;8;hbu;20;0;2012;HBI;B;25"
"7567";"5059282749987"
"7568";"4886;50131;4;9;fah;40;0;2012;HBI;B;25"
"7569";"5059282749987"
"7570";"4887;50131;4;9;fah;40;0;2012;HBI;B;25"
"7571";"5059282749987"
"7572";"4888;50131;4;10;hbu;20;0;2012;HBI;B;25"
"7573";"5059282749987"
"7574";"4889;50131;4;10;hbu;20;0;2012;HBI;B;25"
"7575";"5059282749987"
"7576";"4890;50132;3;4;rbu;30;0;2012;HBI;A;78"
"7577";"5039343644157"
"7578";"4891;50132;3;4;rbu;30;0;2012;HBI;A;78"
"7579";"5039343644157"
"7580";"4892;50132;2;1;rbu;20;0;2012;HBI;A;20"
"7581";"4188733281845"
"7582";"4893;50132;2;1;rbu;20;0;2012;HBI;B;20"
"7583";"4188733281845"
"7584";"4894;50132;2;1;rbu;20;0;2012;HBI;A;20"
"7585";"4188733281845"
"7586";"4895;50132;2;1;rbu;20;0;2012;HBI;B;20"
"7587";"4188733281845"
"7588";"4896;50132;4;9;rbu;30;0;2012;HBI;A;22"
"7589";"8917472606636"
"7590";"4897;50132;4;9;rbu;30;0;2012;HBI;A;22"
"7591";"8917472606636"
"7592";"4898;50132;4;10;rbu;50;0;2012;HBI;A;22"
"7593";"8917472606636"
"7594";"4899;50132;4;10;rbu;50;0;2012;HBI;A;22"
"7595";"8917472606636"
"7596";"4900;50132;2;7;rbu;20;0;2012;HBI;A;20"
"7597";"4188733281845"
"7598";"4901;50132;2;7;rbu;20;0;2012;HBI;B;20"
"7599";"4188733281845"
"7600";"4902;50132;2;7;rbu;20;0;2012;HBI;A;20"
"7601";"4188733281845"
"7602";"4903;50132;2;7;rbu;20;0;2012;HBI;B;20"
"7603";"4188733281845"
"7604";"4904;50132;1;10;rbu;170;1;2012;HBI;NA;11"
"7605";"9404484168276"
"7606";"4905;50132;1;10;rbu;170;1;2012;HBI;NA;11"
"7607";"9404484168276"
"7608";"4906;50132;1;9;rbu;120;0;2012;HBI;NA;11"
"7609";"9404484168276"
"7610";"4907;50132;1;9;rbu;120;0;2012;HBI;NA;11"
"7611";"9404484168276"
"7612";"4908;50132;1;8;rbu;30;0;2012;HBI;NA;11"
"7613";"9404484168276"
"7614";"4909;50132;1;8;rbu;30;0;2012;HBI;NA;11"
"7615";"9404484168276"
"7616";"4910;50132;1;7;rbu;70;0;2012;HBI;NA;11"
"7617";"9404484168276"
"7618";"4911;50132;1;7;rbu;70;0;2012;HBI;NA;11"
"7619";"9404484168276"
"7620";"4912;50132;1;6;rbu;90;0;2012;HBI;NA;11"
"7621";"9404484168276"
"7622";"4913;50132;1;6;rbu;90;0;2012;HBI;NA;11"
"7623";"9404484168276"
"7624";"4914;50132;1;5;rbu;40;0;2012;HBI;NA;11"
"7625";"9404484168276"
"7626";"4915;50132;1;5;rbu;40;0;2012;HBI;NA;11"
"7627";"9404484168276"
"7628";"4916;50132;1;4;rbu;30;0;2012;HBI;NA;11"
"7629";"9404484168276"
"7630";"4917;50132;1;4;rbu;30;0;2012;HBI;NA;11"
"7631";"9404484168276"
"7632";"4918;50132;1;3;rbu;30;0;2012;HBI;NA;11"
"7633";"9404484168276"
"7634";"4919;50132;1;3;rbu;30;0;2012;HBI;NA;11"
"7635";"9404484168276"
"7636";"4920;50132;1;2;rbu;70;0;2012;HBI;NA;11"
"7637";"9404484168276"
"7638";"4921;50132;1;2;rbu;70;0;2012;HBI;NA;11"
"7639";"9404484168276"
"7640";"4922;50132;1;1;rbu;20;0;2012;HBI;NA;11"
"7641";"9404484168276"
"7642";"4923;50132;1;1;rbu;20;0;2012;HBI;NA;11"
"7643";"9404484168276"
"7644";"4924;50132;3;2;rbu;40;0;2012;HBI;A;78"
"7645";"5039343644157"
"7646";"4925;50132;3;2;rbu;40;0;2012;HBI;A;78"
"7647";"5039343644157"
"7648";"4926;50132;2;4;rbu;30;0;2012;HBI;A;20"
"7649";"4188733281845"
"7650";"4927;50132;2;4;rbu;30;0;2012;HBI;B;20"
"7651";"4188733281845"
"7652";"4928;50132;2;4;rbu;30;0;2012;HBI;A;20"
"7653";"4188733281845"
"7654";"4929;50132;2;4;rbu;30;0;2012;HBI;B;20"
"7655";"4188733281845"
"7656";"4930;50132;2;8;rbu;20;0;2012;HBI;A;20"
"7657";"4188733281845"
"7658";"4931;50132;2;8;rbu;20;0;2012;HBI;B;20"
"7659";"4188733281845"
"7660";"4932;50132;2;8;rbu;20;0;2012;HBI;A;20"
"7661";"4188733281845"
"7662";"4933;50132;2;8;rbu;20;0;2012;HBI;B;20"
"7663";"4188733281845"
"7664";"4934;50132;2;9;rbu;30;0;2012;HBI;A;20"
"7665";"4188733281845"
"7666";"4935;50132;2;9;rbu;30;0;2012;HBI;B;20"
"7667";"4188733281845"
"7668";"4936;50132;2;9;rbu;30;0;2012;HBI;A;20"
"7669";"4188733281845"
"7670";"4937;50132;2;9;rbu;30;0;2012;HBI;B;20"
"7671";"4188733281845"
"7672";"4938;50132;2;10;rbu;20;0;2012;HBI;A;20"
"7673";"4188733281845"
"7674";"4939;50132;2;10;rbu;20;0;2012;HBI;B;20"
"7675";"4188733281845"
"7676";"4940;50132;2;10;rbu;20;0;2012;HBI;A;20"
"7677";"4188733281845"
"7678";"4941;50132;2;10;rbu;20;0;2012;HBI;B;20"
"7679";"4188733281845"
"7680";"4942;50132;3;1;rbu;20;0;2012;HBI;A;78"
"7681";"5039343644157"
"7682";"4943;50132;3;1;rbu;20;0;2012;HBI;A;78"
"7683";"5039343644157"
"7684";"4944;50132;2;6;rbu;40;0;2012;HBI;A;20"
"7685";"4188733281845"
"7686";"4945;50132;2;6;rbu;40;0;2012;HBI;B;20"
"7687";"4188733281845"
"7688";"4946;50132;2;6;rbu;40;0;2012;HBI;A;20"
"7689";"4188733281845"
"7690";"4947;50132;2;6;rbu;40;0;2012;HBI;B;20"
"7691";"4188733281845"
"7692";"4948;50132;2;5;rbu;80;0;2012;HBI;A;20"
"7693";"4188733281845"
"7694";"4949;50132;2;5;rbu;80;0;2012;HBI;B;20"
"7695";"4188733281845"
"7696";"4950;50132;2;5;rbu;80;0;2012;HBI;A;20"
"7697";"4188733281845"
"7698";"4951;50132;2;5;rbu;80;0;2012;HBI;B;20"
"7699";"4188733281845"
"7700";"4952;50132;2;3;rbu;20;0;2012;HBI;A;20"
"7701";"4188733281845"
"7702";"4953;50132;2;3;rbu;20;0;2012;HBI;B;20"
"7703";"4188733281845"
"7704";"4954;50132;2;3;rbu;20;0;2012;HBI;A;20"
"7705";"4188733281845"
"7706";"4955;50132;2;3;rbu;20;0;2012;HBI;B;20"
"7707";"4188733281845"
"7708";"4956;50132;4;8;rbu;40;0;2012;HBI;A;22"
"7709";"8917472606636"
"7710";"4957;50132;4;8;rbu;40;0;2012;HBI;A;22"
"7711";"8917472606636"
"7712";"4958;50132;4;7;rbu;60;0;2012;HBI;A;22"
"7713";"8917472606636"
"7714";"4959;50132;4;7;rbu;60;0;2012;HBI;A;22"
"7715";"8917472606636"
"7716";"4960;50132;3;3;rbu;20;0;2012;HBI;A;78"
"7717";"5039343644157"
"7718";"4961;50132;3;3;rbu;20;0;2012;HBI;A;78"
"7719";"5039343644157"
"7720";"4962;50132;4;6;rbu;50;0;2012;HBI;A;22"
"7721";"8917472606636"
"7722";"4963;50132;4;6;rbu;50;0;2012;HBI;A;22"
"7723";"8917472606636"
"7724";"4964;50132;4;5;rbu;30;0;2012;HBI;A;22"
"7725";"8917472606636"
"7726";"4965;50132;4;5;rbu;30;0;2012;HBI;A;22"
"7727";"8917472606636"
"7728";"4966;50132;4;4;rbu;40;0;2012;HBI;A;22"
"7729";"8917472606636"
"7730";"4967;50132;4;4;rbu;40;0;2012;HBI;A;22"
"7731";"8917472606636"
