"plot_ID","inv","stand","SP_code","compartiment","B_t_ha","C_t_ha","N_t_ha","BA_m2_ha","stand_component","BA_percent","mean_DBH_cm","sd_DBH_cm","Dg_cm","mean_BA_m2","mean_H_m","sd_H_m","Hg_m","n_ha","n_SP"
140039,"HBI","A","gfi","sb",6.27854399235663,3.13927199617832,0.0303881529230061,17.017217231977,"LT",49.293645347759,32.8625115420129,7.79843403767344,33.7704035558269,0.08956996042411,25.0051605809118,2.92601529671581,25.0051605809118,NA,NA
140039,"HBI","A","gfi","stb",0.276642669886467,0.138321334943234,0.0013389505222505,17.017217231977,"LT",49.293645347759,32.8625115420129,7.79843403767344,33.7704035558269,0.08956996042411,25.0051605809118,2.92601529671581,25.0051605809118,NA,NA
140039,"HBI","A","gfi","stw",3.21263867519044,1.60631933759522,0.00260866260425464,17.017217231977,"LT",49.293645347759,32.8625115420129,7.79843403767344,33.7704035558269,0.08956996042411,25.0051605809118,2.92601529671581,25.0051605809118,NA,NA
140039,"HBI","A","gfi","sw",70.2579801536587,35.1289900768293,0.0570494798847708,17.017217231977,"LT",49.293645347759,32.8625115420129,7.79843403767344,33.7704035558269,0.08956996042411,25.0051605809118,2.92601529671581,25.0051605809118,NA,NA
140039,"HBI","A","gfi","total",111.926142287387,55.9630711436936,0.200561053675962,17.017217231977,"LT",49.293645347759,32.8625115420129,7.79843403767344,33.7704035558269,0.08956996042411,25.0051605809118,2.92601529671581,25.0051605809118,NA,NA
140039,"HBI","B","all","ag",101.680182416873,50.8400912084363,0.148633973608087,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","bg",14.5753238703088,7.2876619351544,0.0603418408230784,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","fwb",12.4517423428833,6.22587117144165,0.0540779169951422,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","ndl",6.2978593139695,3.14892965698475,0,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","sb",6.47032067615361,3.2351603380768,0.0313163520725835,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","stb",0.286487922607231,0.143243961303616,0.001386601545419,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","stw",3.34130095742984,1.67065047871492,0.00271313637743303,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","sw",72.8324712038291,36.4162356019146,0.0591399666175093,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","all","total",116.255506287181,58.1277531435907,0.208975814431165,17.5049146004797,"LT",NA,NA,NA,NA,NA,NA,NA,NA,189.960325105761,NA
140039,"HBI","B","gfi","ag",101.680182416873,50.8400912084363,0.148633973608087,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","bg",14.5753238703088,7.2876619351544,0.0603418408230784,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","fwb",12.4517423428833,6.22587117144165,0.0540779169951422,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","ndl",6.2978593139695,3.14892965698475,0,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","sb",6.47032067615361,3.2351603380768,0.0313163520725835,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","stb",0.286487922607231,0.143243961303616,0.001386601545419,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","stw",3.34130095742984,1.67065047871492,0.00271313637743303,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","sw",72.8324712038291,36.4162356019146,0.0591399666175093,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","B","gfi","total",116.255506287181,58.1277531435907,0.208975814431165,17.5049146004797,"LT",50.706354652241,33.1210526315789,8.74582766418404,34.250416824202,0.0921343558234821,24.9357894955841,3.30816219254106,24.9357894955841,NA,NA
140039,"HBI","all","all","ag",199.736866066615,99.8684330333075,0.291775468524199,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","bg",28.4447825079538,14.2223912539769,0.117761399582929,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","fwb",24.3689076622087,12.1844538311043,0.105834165976972,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","ndl",12.4115721532942,6.20578607664712,0,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","sb",12.7488646685102,6.37443233425512,0.0617045049955896,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","stb",0.563130592493699,0.281565296246849,0.0027255520676695,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","stw",6.55393963262028,3.27696981631014,0.00532179898168767,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","sw",143.090451357488,71.5452256787439,0.11618944650228,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","all","total",228.181648574569,114.090824287284,0.409536868107128,34.5221318324567,"LT",NA,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,379.920650211522,1
140039,"HBI","all","gfi","ag",199.736866066615,99.8684330333075,0.291775468524199,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","bg",28.4447825079538,14.2223912539769,0.117761399582929,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","fwb",24.3689076622087,12.1844538311043,0.105834165976972,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","ndl",12.4115721532942,6.20578607664712,0,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","sb",12.7488646685102,6.37443233425512,0.0617045049955896,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","stb",0.563130592493699,0.281565296246849,0.0027255520676695,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","stw",6.55393963262028,3.27696981631014,0.00532179898168767,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","sw",143.090451357488,71.5452256787439,0.11618944650228,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140039,"HBI","all","gfi","total",228.181648574569,114.090824287284,0.409536868107128,34.5221318324567,"LT",100,32.9917820867959,8.27575683497781,34.0112570258362,0.0908521581237961,24.970475038248,3.11901021360658,24.970475038248,NA,NA
140041,"HBI","A","all","ag",69.149470578724,34.574735289362,0.100543601060086,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","bg",9.7501475917354,4.8750737958677,0.0403656110297846,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","fwb",8.24112768063046,4.12056384031523,0.0357912175169781,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","ndl",4.25623803952965,2.12811901976482,0,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","sb",4.45961939375505,2.22980969687752,0.0215845578657744,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","stb",0.195513277037871,0.0977566385189357,0.000946284260863297,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","stw",2.25962438667726,1.12981219333863,0.00183481500198193,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","sw",49.7373478010938,24.8686739005469,0.0403867264144881,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","all","total",78.8996181704595,39.4498090852297,0.14090921208987,12.1107149657245,"LT",NA,NA,NA,NA,NA,NA,NA,NA,149.93823088764,NA
140041,"HBI","A","gfi","ag",69.149470578724,34.574735289362,0.100543601060086,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","bg",9.7501475917354,4.8750737958677,0.0403656110297846,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","fwb",8.24112768063046,4.12056384031523,0.0357912175169781,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","ndl",4.25623803952965,2.12811901976482,0,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","sb",4.45961939375505,2.22980969687752,0.0215845578657744,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","stb",0.195513277037871,0.0977566385189357,0.000946284260863297,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","stw",2.25962438667726,1.12981219333863,0.00183481500198193,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","sw",49.7373478010938,24.8686739005469,0.0403867264144881,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","A","gfi","total",78.8996181704595,39.4498090852297,0.14090921208987,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","all","ag",69.149470578724,34.574735289362,0.100543601060086,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","bg",9.7501475917354,4.8750737958677,0.0403656110297846,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","fwb",8.24112768063046,4.12056384031523,0.0357912175169781,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","ndl",4.25623803952965,2.12811901976482,0,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","sb",4.45961939375505,2.22980969687752,0.0215845578657744,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","stb",0.195513277037871,0.0977566385189357,0.000946284260863297,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","stw",2.25962438667726,1.12981219333863,0.00183481500198193,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","sw",49.7373478010938,24.8686739005469,0.0403867264144881,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","all","total",78.8996181704595,39.4498090852297,0.14090921208987,12.1107149657245,"LT",NA,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,149.93823088764,1
140041,"HBI","all","gfi","ag",69.149470578724,34.574735289362,0.100543601060086,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","bg",9.7501475917354,4.8750737958677,0.0403656110297846,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","fwb",8.24112768063046,4.12056384031523,0.0357912175169781,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","ndl",4.25623803952965,2.12811901976482,0,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","sb",4.45961939375505,2.22980969687752,0.0215845578657744,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","stb",0.195513277037871,0.0977566385189357,0.000946284260863297,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","stw",2.25962438667726,1.12981219333863,0.00183481500198193,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","sw",49.7373478010938,24.8686739005469,0.0403867264144881,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140041,"HBI","all","gfi","total",78.8996181704595,39.4498090852297,0.14090921208987,12.1107149657245,"LT",100,30.9928484848485,8.25440728669421,32.0661451055217,0.0807575971214632,24.7359607497986,2.82127749239323,24.7359607497986,NA,NA
140042,"HBI","A","all","ag",213.715125063676,106.857562531838,0.309653737377692,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","bg",32.0876779928975,16.0438389964487,0.132842986890596,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","fwb",25.4479659561623,12.7239829780812,0.110520516147613,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","ndl",11.9212099718645,5.96060498593225,0,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","sb",13.2864908109744,6.64324540548719,0.064306615525116,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","stb",0.601371783844835,0.300685891922418,0.002910639433809,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","stw",7.10682791420259,3.5534139571013,0.00577074426633251,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","sw",155.351258626627,77.6756293133136,0.126145222004821,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","all","total",245.802803056573,122.901401528287,0.442496724268287,34.5721320993684,"LT",NA,NA,NA,NA,NA,NA,NA,NA,260.019650334659,NA
140042,"HBI","A","gfi","ag",213.715125063676,106.857562531838,0.309653737377692,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","bg",32.0876779928975,16.0438389964487,0.132842986890596,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","fwb",25.4479659561623,12.7239829780812,0.110520516147613,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","ndl",11.9212099718645,5.96060498593225,0,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","sb",13.2864908109744,6.64324540548719,0.064306615525116,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","stb",0.601371783844835,0.300685891922418,0.002910639433809,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","stw",7.10682791420259,3.5534139571013,0.00577074426633251,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","sw",155.351258626627,77.6756293133136,0.126145222004821,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","A","gfi","total",245.802803056573,122.901401528287,0.442496724268287,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","all","all","ag",213.715125063676,106.857562531838,0.309653737377692,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","bg",32.0876779928975,16.0438389964487,0.132842986890596,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","fwb",25.4479659561623,12.7239829780812,0.110520516147613,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","ndl",11.9212099718645,5.96060498593225,0,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","sb",13.2864908109744,6.64324540548719,0.064306615525116,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","stb",0.601371783844835,0.300685891922418,0.002910639433809,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","stw",7.10682791420259,3.5534139571013,0.00577074426633251,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","sw",155.351258626627,77.6756293133136,0.126145222004821,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","all","total",245.802803056573,122.901401528287,0.442496724268287,34.5721320993684,"LT",NA,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,260.019650334659,1
140042,"HBI","all","gfi","ag",213.715125063676,106.857562531838,0.309653737377692,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","all","gfi","bg",32.0876779928975,16.0438389964487,0.132842986890596,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
140042,"HBI","all","gfi","fwb",25.4479659561623,12.7239829780812,0.110520516147613,34.5721320993684,"LT",100,40.595681511471,6.70854476697036,41.1441470413486,0.13295540833302,28.3590614648768,2.03529148156949,28.3590614648768,NA,NA
