bund_nr;pk_nr;lfd_nr;bart;hoehe;grklasse
130056;N;6;-2;NA;NA
130056;N;7;-2;NA;NA
130056;N;8;-2;NA;NA
130056;N;9;-2;NA;NA
130056;N;10;-2;NA;NA
130056;O;1;-2;NA;NA
130056;O;2;-2;NA;NA
130056;O;3;-2;NA;NA
130056;O;4;-2;NA;NA
130056;O;5;-2;NA;NA
130056;O;6;-2;NA;NA
130056;O;7;-2;NA;NA
130056;O;8;-2;NA;NA
130056;O;9;-2;NA;NA
130056;O;10;-2;NA;NA
130056;S;1;-2;NA;NA
130056;S;2;-2;NA;NA
130056;S;3;-2;NA;NA
130056;S;4;-2;NA;NA
130056;S;5;-2;NA;NA
130056;S;6;-2;NA;NA
130056;S;7;-2;NA;NA
130056;S;8;-2;NA;NA
130056;S;9;-2;NA;NA
130056;S;10;-2;NA;NA
130056;W;1;rbu;90;0
130056;W;2;rbu;50;0
130056;W;3;rbu;120;0
130056;W;4;rbu;110;0
130056;W;5;rbu;100;0
130056;W;6;rbu;60;0
130056;W;7;rbu;80;0
130056;W;8;rbu;70;0
130056;W;9;rbu;80;0
130056;W;10;-2;NA;NA
130046;N;1;sei;30;0
130046;N;2;-2;NA;NA
130046;N;3;-2;NA;NA
130046;N;4;-2;NA;NA
130046;N;5;-2;NA;NA
130046;N;6;-2;NA;NA
130046;N;7;-2;NA;NA
130046;N;8;-2;NA;NA
130046;N;9;-2;NA;NA
130046;N;10;-2;NA;NA
130046;O;1;sei;40;0
130046;O;2;-2;NA;NA
130046;O;3;-2;NA;NA
130046;O;4;-2;NA;NA
130046;O;5;-2;NA;NA
130046;O;6;-2;NA;NA
130046;O;7;-2;NA;NA
130046;O;8;-2;NA;NA
130046;O;9;-2;NA;NA
130046;O;10;-2;NA;NA
130046;S;1;-2;NA;NA
130046;S;2;-2;NA;NA
130046;S;3;-2;NA;NA
130046;S;4;-2;NA;NA
130046;S;5;-2;NA;NA
130046;S;6;-2;NA;NA
130046;S;7;-2;NA;NA
130046;S;8;-2;NA;NA
130046;S;9;-2;NA;NA
130046;S;10;-2;NA;NA
130046;W;1;rbu;30;0
130046;W;2;sei;30;0
130046;W;3;sei;30;0
130046;W;4;sei;30;0
130046;W;5;rbu;30;0
130046;W;6;sei;40;0
130046;W;7;-2;NA;NA
130046;W;8;-2;NA;NA
130046;W;9;-2;NA;NA
130046;W;10;-2;NA;NA
130037;N;1;-2;NA;NA
130037;N;2;-2;NA;NA
130037;N;3;-2;NA;NA
130037;N;4;-2;NA;NA
130037;N;5;-2;NA;NA
130037;N;6;-2;NA;NA
130037;N;7;-2;NA;NA
130037;N;8;-2;NA;NA
130037;N;9;-2;NA;NA
130037;N;10;-2;NA;NA
130037;O;1;rbu;221;1
130037;O;2;rbu;206;1
130037;O;3;-2;NA;NA
130037;O;4;-2;NA;NA
130037;O;5;-2;NA;NA
130037;O;6;-2;NA;NA
130037;O;7;-2;NA;NA
130037;O;8;-2;NA;NA
130037;O;9;-2;NA;NA
130037;O;10;-2;NA;NA
130037;S;1;rbu;34;0
130037;S;2;rbu;176;1
130037;S;3;rbu;107;0
130037;S;4;-2;NA;NA
130037;S;5;-2;NA;NA
130037;S;6;-2;NA;NA
130037;S;7;-2;NA;NA
130037;S;8;-2;NA;NA
130037;S;9;-2;NA;NA
130037;S;10;-2;NA;NA
130037;W;1;rbu;138;1
130037;W;2;rbu;31;0
130037;W;3;rbu;43;0
130037;W;4;rbu;64;0
130037;W;5;rbu;56;0
130037;W;6;rbu;47;0
130037;W;7;rbu;119;0
130037;W;8;rbu;70;0
