bund_nr,lfd_nr,otprobe,utprobe,grobb_anteil,grobb_fraktion,grobb_methode,grobb_anz,grobb_vol,probennr_grobb,trd_methode,trd_geschaetzt,trd_anz,trd_vol,probennr_trd,grobb_pr_art,trd_pr_art
120165,5,50,90,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120165,6,90,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120165,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,3,10,28,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,4,28,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,5,50,90,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,6,90,130,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,7,130,170,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,8,170,200,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,9,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,10,20,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120167,11,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,3,10,22,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,4,22,43,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,5,43,90,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,6,90,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,7,110,120,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,8,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,9,20,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120168,10,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,3,10,28,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,4,28,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,5,50,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,6,75,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,7,110,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,8,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,9,160,190,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,10,190,205,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,11,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,12,20,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120169,13,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,3,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,4,20,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,5,50,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,6,80,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,7,110,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,8,140,160,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,9,160,175,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,10,10,20,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,11,20,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120170,12,40,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,3,10,21,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,4,21,45,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,5,45,65,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120181,6,65,115,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,3,10,19,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,4,19,41,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,5,41,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,6,75,105,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120182,7,105,140,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,3,10,15,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,4,15,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,5,25,40,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,6,40,60,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120183,7,60,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,3,10,25,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,4,25,50,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,5,50,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120184,6,75,100,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,3,10,15,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,4,15,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,5,55,75,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,6,75,95,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120185,7,95,125,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,3,10,13,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,4,13,48,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,5,48,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120186,6,80,110,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,3,10,16,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,4,16,35,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,5,35,65,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,6,65,80,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120187,7,80,95,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,1,0,5,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,2,5,10,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,3,10,14,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,4,14,31,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,5,31,55,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
120188,6,55,85,-9,-9,-9,-9,-9.0,-9,4,-9.0,-9,-9.0,-9,-9,-9
