id,kurz,lang,gueltig_ab,gueltig_bis
189.001.034,189.001.034,,1989-01-01,
189.001.035,189.001.035,,1989-01-01,
189.001.036,189.001.036,,1989-01-01,
189.001.037,189.001.037,,1989-01-01,
189.001.038,189.001.038,,1989-01-01,
189.001.039,189.001.039,,1989-01-01,
189.001.040,189.001.040,,1989-01-01,
189.001.041,189.001.041,,1989-01-01,
189.001.042,189.001.042,,1989-01-01,
189.001.043,189.001.043,,1989-01-01,
189.001.044,189.001.044,,1989-01-01,
189.001.045,189.001.045,,1989-01-01,
189.001.046,189.001.046,,1989-01-01,
189.001.047,189.001.047,,1989-01-01,
189.001.048,189.001.048,,1989-01-01,
189.001.049,189.001.049,,1989-01-01,
189.001.050,189.001.050,,1989-01-01,
189.001.051,189.001.051,,1989-01-01,
189.001.052,189.001.052,,1989-01-01,
189.001.053,189.001.053,,1989-01-01,
189.001.999,189.001.999,,1989-01-01,
189.002.001,189.002.001,,1989-01-01,
189.002.002,189.002.002,,1989-01-01,
189.002.003,189.002.003,,1989-01-01,
189.002.004,189.002.004,,1989-01-01,
189.002.005,189.002.005,,1989-01-01,
189.002.006,189.002.006,,1989-01-01,
189.002.007,189.002.007,,1989-01-01,
189.002.008,189.002.008,,1989-01-01,
189.002.009,189.002.009,,1989-01-01,
189.002.010,189.002.010,,1989-01-01,
189.002.011,189.002.011,,1989-01-01,
189.002.012,189.002.012,,1989-01-01,
189.002.013,189.002.013,,1989-01-01,
189.002.014,189.002.014,,1989-01-01,
189.002.015,189.002.015,,1989-01-01,
189.002.016,189.002.016,,1989-01-01,
189.002.017,189.002.017,,1989-01-01,
189.002.018,189.002.018,,1989-01-01,
189.002.019,189.002.019,,1989-01-01,
189.002.020,189.002.020,,1989-01-01,
189.002.021,189.002.021,,1989-01-01,
189.002.022,189.002.022,,1989-01-01,
189.002.023,189.002.023,,1989-01-01,
189.002.024,189.002.024,,1989-01-01,
189.002.025,189.002.025,,1989-01-01,
189.002.026,189.002.026,,1989-01-01,
189.002.027,189.002.027,,1989-01-01,
189.002.028,189.002.028,,1989-01-01,
189.002.029,189.002.029,,1989-01-01,
189.002.030,189.002.030,,1989-01-01,
189.002.031,189.002.031,,1989-01-01,
189.002.999,189.002.999,,1989-01-01,
190.001.001,190.001.001,,1989-01-01,
190.060.999,190.060.999,,1989-01-01,2021-01-01
191.001.001,191.001.001,,1989-01-01,
191.001.002,191.001.002,,1989-01-01,
191.001.999,191.001.999,,1989-01-01,
191.002.001,191.002.001,,1989-01-01,
191.003.001,191.003.001,,1989-01-01,
192.001.001,192.001.001,,1989-01-01,
192.001.002,192.001.002,,1989-01-01,
192.001.999,192.001.999,,1989-01-01,
193.001.001,193.001.001,,1989-01-01,
193.002.001,193.002.001,,1989-01-01,
193.002.002,193.002.002,,1989-01-01,
193.002.003,193.002.003,,1989-01-01,
193.002.004,193.002.004,,1989-01-01,
193.002.005,193.002.005,,1989-01-01,
193.002.999,193.002.999,,1989-01-01,
193.004.001,193.004.001,,1989-01-01,
193.004.002,193.004.002,,1989-01-01,
193.004.003,193.004.003,,1989-01-01,
193.004.004,193.004.004,,1989-01-01,
193.004.005,193.004.005,,1989-01-01,
193.004.006,193.004.006,,1989-01-01,
193.004.007,193.004.007,,1989-01-01,
193.004.008,193.004.008,,1989-01-01,
193.004.009,193.004.009,,1989-01-01,
193.004.010,193.004.010,,1989-01-01,
193.004.011,193.004.011,,1989-01-01,
193.004.012,193.004.012,,1989-01-01,
193.004.013,193.004.013,,1989-01-01,
193.004.014,193.004.014,,1989-01-01,
193.004.015,193.004.015,,1989-01-01,
193.004.016,193.004.016,,1989-01-01,
193.004.017,193.004.017,,1989-01-01,
193.004.018,193.004.018,,1989-01-01,
193.004.019,193.004.019,,1989-01-01,
193.004.020,193.004.020,,1989-01-01,
193.004.021,193.004.021,,1989-01-01,
193.004.022,193.004.022,,1989-01-01,
193.004.023,193.004.023,,1989-01-01,
193.004.024,193.004.024,,1989-01-01,
193.004.025,193.004.025,,1989-01-01,
193.004.026,193.004.026,,1989-01-01,
193.004.027,193.004.027,,1989-01-01,
193.004.028,193.004.028,,1989-01-01,
193.004.029,193.004.029,,1989-01-01,
193.004.030,193.004.030,,1989-01-01,
193.004.031,193.004.031,,1989-01-01,
193.004.032,193.004.032,,1989-01-01,
193.004.033,193.004.033,,1989-01-01,
193.004.034,193.004.034,,1989-01-01,
193.004.035,193.004.035,,1989-01-01,
193.004.036,193.004.036,,1989-01-01,
193.004.037,193.004.037,,1989-01-01,
193.004.038,193.004.038,,1989-01-01,
193.004.039,193.004.039,,1989-01-01,
193.004.040,193.004.040,,1989-01-01,
193.004.041,193.004.041,,1989-01-01,
193.004.042,193.004.042,,1989-01-01,
193.004.043,193.004.043,,1989-01-01,
193.004.044,193.004.044,,1989-01-01,
193.004.045,193.004.045,,1989-01-01,
193.004.046,193.004.046,,1989-01-01,
193.004.047,193.004.047,,1989-01-01,
193.004.048,193.004.048,,1989-01-01,
193.004.049,193.004.049,,1989-01-01,
193.004.050,193.004.050,,1989-01-01,
193.004.051,193.004.051,,1989-01-01,
193.004.052,193.004.052,,1989-01-01,
193.004.053,193.004.053,,1989-01-01,
193.004.054,193.004.054,,1989-01-01,
193.004.055,193.004.055,,1989-01-01,
193.004.056,193.004.056,,1989-01-01,
193.004.057,193.004.057,,1989-01-01,
193.004.058,193.004.058,,1989-01-01,
193.004.059,193.004.059,,1989-01-01,
193.004.060,193.004.060,,1989-01-01,
193.004.061,193.004.061,,1989-01-01,
193.004.062,193.004.062,,1989-01-01,
193.004.063,193.004.063,,1989-01-01,
193.004.064,193.004.064,,1989-01-01,
193.004.065,193.004.065,,1989-01-01,
193.004.066,193.004.066,,1989-01-01,
193.004.067,193.004.067,,1989-01-01,
193.004.068,193.004.068,,1989-01-01,
193.004.069,193.004.069,,1989-01-01,
193.004.070,193.004.070,,1989-01-01,
193.004.071,193.004.071,,1989-01-01,
193.004.072,193.004.072,,1989-01-01,
193.004.073,193.004.073,,1989-01-01,
193.004.074,193.004.074,,1989-01-01,
193.004.075,193.004.075,,1989-01-01,
193.004.076,193.004.076,,1989-01-01,
193.004.077,193.004.077,,1989-01-01,
193.004.078,193.004.078,,1989-01-01,
193.004.079,193.004.079,,1989-01-01,
193.004.080,193.004.080,,1989-01-01,
193.004.081,193.004.081,,1989-01-01,
193.004.082,193.004.082,,1989-01-01,
193.004.083,193.004.083,,1989-01-01,
193.004.084,193.004.084,,1989-01-01,
193.004.085,193.004.085,,1989-01-01,
193.004.086,193.004.086,,1989-01-01,
193.004.087,193.004.087,,1989-01-01,
193.004.088,193.004.088,,1989-01-01,
193.004.089,193.004.089,,1989-01-01,
193.004.090,193.004.090,,1989-01-01,
193.004.091,193.004.091,,1989-01-01,
193.004.092,193.004.092,,1989-01-01,
193.004.093,193.004.093,,1989-01-01,
193.004.094,193.004.094,,1989-01-01,
193.004.095,193.004.095,,1989-01-01,
193.004.096,193.004.096,,1989-01-01,
193.004.097,193.004.097,,1989-01-01,
193.004.098,193.004.098,,1989-01-01,
193.004.099,193.004.099,,1989-01-01,
193.004.100,193.004.100,,1989-01-01,
193.004.101,193.004.101,,1989-01-01,
193.004.102,193.004.102,,1989-01-01,
193.004.103,193.004.103,,1989-01-01,
193.004.104,193.004.104,,1989-01-01,
193.004.105,193.004.105,,1989-01-01,
193.004.106,193.004.106,,1989-01-01,
193.004.107,193.004.107,,1989-01-01,
193.004.108,193.004.108,,1989-01-01,
193.004.109,193.004.109,,1989-01-01,
193.004.110,193.004.110,,1989-01-01,
193.004.111,193.004.111,,1989-01-01,
193.004.112,193.004.112,,1989-01-01,
193.004.113,193.004.113,,1989-01-01,
193.004.114,193.004.114,,1989-01-01,
193.004.115,193.004.115,,1989-01-01,
193.004.116,193.004.116,,1989-01-01,
193.004.117,193.004.117,,1989-01-01,
193.004.118,193.004.118,,1989-01-01,
193.004.119,193.004.119,,1989-01-01,
193.004.120,193.004.120,,1989-01-01,
193.004.121,193.004.121,,1989-01-01,
193.004.122,193.004.122,,1989-01-01,
193.004.123,193.004.123,,1989-01-01,
193.004.124,193.004.124,,1989-01-01,
193.004.125,193.004.125,,1989-01-01,
193.004.126,193.004.126,,1989-01-01,
193.004.127,193.004.127,,1989-01-01,
193.004.128,193.004.128,,1989-01-01,
193.004.129,193.004.129,,1989-01-01,
193.004.130,193.004.130,,1989-01-01,
193.004.131,193.004.131,,1989-01-01,
193.004.132,193.004.132,,1989-01-01,
193.004.133,193.004.133,,1989-01-01,
193.004.134,193.004.134,,1989-01-01,
193.004.135,193.004.135,,1989-01-01,
193.004.136,193.004.136,,1989-01-01,
193.004.137,193.004.137,,1989-01-01,
193.004.138,193.004.138,,1989-01-01,
193.004.139,193.004.139,,1989-01-01,
193.004.140,193.004.140,,1989-01-01,
193.004.141,193.004.141,,1989-01-01,
193.004.142,193.004.142,,1989-01-01,
193.004.143,193.004.143,,1989-01-01,
193.004.144,193.004.144,,1989-01-01,
193.004.145,193.004.145,,1989-01-01,
193.004.146,193.004.146,,1989-01-01,
193.004.147,193.004.147,,1989-01-01,
193.004.148,193.004.148,,1989-01-01,
193.004.149,193.004.149,,1989-01-01,
193.004.150,193.004.150,,1989-01-01,
193.004.151,193.004.151,,1989-01-01,
193.004.152,193.004.152,,1989-01-01,
193.004.153,193.004.153,,1989-01-01,
193.004.154,193.004.154,,1989-01-01,
193.004.155,193.004.155,,1989-01-01,
193.004.156,193.004.156,,1989-01-01,
193.004.157,193.004.157,,1989-01-01,
193.004.158,193.004.158,,1989-01-01,
193.004.159,193.004.159,,1989-01-01,
193.004.160,193.004.160,,1989-01-01,
193.004.161,193.004.161,,1989-01-01,
193.004.162,193.004.162,,1989-01-01,
193.004.163,193.004.163,,1989-01-01,
193.004.164,193.004.164,,1989-01-01,
193.004.165,193.004.165,,1989-01-01,
193.004.166,193.004.166,,1989-01-01,
193.004.167,193.004.167,,1989-01-01,
193.004.168,193.004.168,,1989-01-01,
193.004.169,193.004.169,,1989-01-01,
193.004.170,193.004.170,,1989-01-01,
193.004.999,193.004.999,,1989-01-01,
193.004bis.001,193.004bis.001,,1989-01-01,2021-01-01
193.004bis.002,193.004bis.002,,1989-01-01,2021-01-01
193.005.001,193.005.001,,1989-01-01,
193.005.002,193.005.002,,1989-01-01,
193.005.003,193.005.003,,1989-01-01,
193.005.004,193.005.004,,1989-01-01,
193.005.005,193.005.005,,1989-01-01,
193.005.999,193.005.999,,1989-01-01,
193.006.001,193.006.001,,1989-01-01,
193.006.002,193.006.002,,1989-01-01,
193.006.003,193.006.003,,1989-01-01,
193.006.004,193.006.004,,1989-01-01,
193.006.005,193.006.005,,1989-01-01,
193.006.006,193.006.006,,1989-01-01,
193.006.007,193.006.007,,1989-01-01,
193.006.008,193.006.008,,1989-01-01,
193.006.009,193.006.009,,1989-01-01,
193.006.010,193.006.010,,1989-01-01,
193.006.011,193.006.011,,1989-01-01,
193.006.012,193.006.012,,1989-01-01,
193.006.999,193.006.999,,1989-01-01,
193.007.001,193.007.001,,1989-01-01,
193.007.002,193.007.002,,1989-01-01,
193.007.999,193.007.999,,1989-01-01,
193.008.001,193.008.001,,1989-01-01,
193.009.001,193.009.001,,1989-01-01,
193.009.002,193.009.002,,1989-01-01,
193.009.999,193.009.999,,1989-01-01,
193.010.001,193.010.001,,1989-01-01,
193.011.001,193.011.001,,1989-01-01,
193.012.001,193.012.001,,1989-01-01,
193.012.002,193.012.002,,1989-01-01,
193.012.003,193.012.003,,1989-01-01,
193.012.999,193.012.999,,1989-01-01,
193.013.001,193.013.001,,1989-01-01,
193.013.002,193.013.002,,1989-01-01,
193.013.003,193.013.003,,1989-01-01,
193.013.004,193.013.004,,1989-01-01,
193.013.999,193.013.999,,1989-01-01,
193.014.001,193.014.001,,1989-01-01,
193.015.001,193.015.001,,1989-01-01,
193.016.001,193.016.001,,1989-01-01,
193.016.002,193.016.002,,1989-01-01,
193.016.003,193.016.003,,1989-01-01,
193.016.004,193.016.004,,1989-01-01,
193.016.005,193.016.005,,1989-01-01,
193.016.006,193.016.006,,1989-01-01,
193.016.007,193.016.007,,1989-01-01,
193.016.008,193.016.008,,1989-01-01,
193.016.009,193.016.009,,1989-01-01,
193.016.010,193.016.010,,1989-01-01,
193.016.011,193.016.011,,1989-01-01,
193.016.012,193.016.012,,1989-01-01,
193.016.013,193.016.013,,1989-01-01,
193.016.014,193.016.014,,1989-01-01,
193.016.015,193.016.015,,1989-01-01,
193.016.016,193.016.016,,1989-01-01,
193.016.017,193.016.017,,1989-01-01,
193.016.018,193.016.018,,1989-01-01,
193.016.019,193.016.019,,1989-01-01,
193.016.020,193.016.020,,1989-01-01,
193.016.021,193.016.021,,1989-01-01,
193.016.022,193.016.022,,1989-01-01,
193.016.023,193.016.023,,1989-01-01,
193.016.024,193.016.024,,1989-01-01,
193.016.025,193.016.025,,1989-01-01,
193.016.026,193.016.026,,1989-01-01,
193.016.027,193.016.027,,1989-01-01,
193.016.028,193.016.028,,1989-01-01,
193.016.029,193.016.029,,1989-01-01,
193.016.030,193.016.030,,1989-01-01,
193.016.031,193.016.031,,1989-01-01,
193.016.032,193.016.032,,1989-01-01,
193.016.033,193.016.033,,1989-01-01,
193.016.034,193.016.034,,1989-01-01,
193.016.035,193.016.035,,1989-01-01,
193.016.036,193.016.036,,1989-01-01,
193.016.037,193.016.037,,1989-01-01,
193.016.038,193.016.038,,1989-01-01,
193.016.039,193.016.039,,1989-01-01,
193.016.040,193.016.040,,1989-01-01,
193.016.041,193.016.041,,1989-01-01,
193.016.042,193.016.042,,1989-01-01,
193.016.043,193.016.043,,1989-01-01,
193.016.044,193.016.044,,1989-01-01,
193.016.045,193.016.045,,1989-01-01,
193.016.046,193.016.046,,1989-01-01,
193.016.047,193.016.047,,1989-01-01,
193.016.048,193.016.048,,1989-01-01,
193.016.049,193.016.049,,1989-01-01,
193.016.999,193.016.999,,1989-01-01,
193.017.001,193.017.001,,1989-01-01,
193.018.001,193.018.001,,1989-01-01,
193.019.001,193.019.001,,1989-01-01,
193.020.001,193.020.001,,1989-01-01,
193.021.001,193.021.001,,1989-01-01,
193.021.002,193.021.002,,1989-01-01,
193.021.003,193.021.003,,1989-01-01,
193.021.004,193.021.004,,1989-01-01,
193.021.005,193.021.005,,1989-01-01,
193.021.006,193.021.006,,1989-01-01,
193.021.007,193.021.007,,1989-01-01,
193.021.008,193.021.008,,1989-01-01,
193.021.009,193.021.009,,1989-01-01,
193.021.010,193.021.010,,1989-01-01,
193.021.011,193.021.011,,1989-01-01,
193.021.012,193.021.012,,1989-01-01,
193.021.013,193.021.013,,1989-01-01,
193.021.999,193.021.999,,1989-01-01,
193.021bis.001,193.021bis.001,,1989-01-01,2021-01-01
193.022.001,193.022.001,,1989-01-01,
193.022.002,193.022.002,,1989-01-01,
193.022.999,193.022.999,,1989-01-01,
193.023.001,193.023.001,,1989-01-01,
193.024.001,193.024.001,,1989-01-01,
193.024.002,193.024.002,,1989-01-01,
193.024.999,193.024.999,,1989-01-01,
193.025.001,193.025.001,,1989-01-01,
193.026.001,193.026.001,,1989-01-01,
193.026.003,193.026.003,,1989-01-01,2021-01-01
193.026.003.dl,193.026.003.DL,,1989-01-01,
193.026.999,193.026.999,,1989-01-01,
193.027.001,193.027.001,,1989-01-01,
193.027.002,193.027.002,,1989-01-01,
193.027.999,193.027.999,,1989-01-01,
193.028.001,193.028.001,,1989-01-01,
193.028.002,193.028.002,,1989-01-01,
193.028.003,193.028.003,,1989-01-01,
193.028.004,193.028.004,,1989-01-01,
193.028.999,193.028.999,,1989-01-01,
193.029.001,193.029.001,,1989-01-01,
193.030.001,193.030.001,,1989-01-01,
193.031.001,193.031.001,,1989-01-01,
193.032.001,193.032.001,,1989-01-01,
193.032.002,193.032.002,,1989-01-01,
193.032.003,193.032.003,,1989-01-01,
193.032.999,193.032.999,,1989-01-01,
193.033.001,193.033.001,,1989-01-01,
193.034.001,193.034.001,,1989-01-01,
193.035.001,193.035.001,,1989-01-01,
193.035.002,193.035.002,,1989-01-01,
193.035.003,193.035.003,,1989-01-01,
193.035.004,193.035.004,,1989-01-01,
193.035.999,193.035.999,,1989-01-01,
193.036.001,193.036.001,,1989-01-01,
193.036.002,193.036.002,,1989-01-01,
193.036.003,193.036.003,,1989-01-01,
193.036.004,193.036.004,,1989-01-01,
193.036.005,193.036.005,,1989-01-01,
193.036.006,193.036.006,,1989-01-01,
193.036.007,193.036.007,,1989-01-01,
193.036.008,193.036.008,,1989-01-01,
193.036.009,193.036.009,,1989-01-01,
193.036.010,193.036.010,,1989-01-01,
193.036.011,193.036.011,,1989-01-01,
193.036.012,193.036.012,,1989-01-01,
193.036.013,193.036.013,,1989-01-01,
193.036.014,193.036.014,,1989-01-01,
193.036.015,193.036.015,,1989-01-01,
193.036.016,193.036.016,,1989-01-01,
193.036.017,193.036.017,,1989-01-01,
193.036.018,193.036.018,,1989-01-01,
193.036.019,193.036.019,,1989-01-01,
193.036.020,193.036.020,,1989-01-01,
193.036.021,193.036.021,,1989-01-01,
193.036.022,193.036.022,,1989-01-01,
193.036.023,193.036.023,,1989-01-01,
193.036.024,193.036.024,,1989-01-01,
193.036.025,193.036.025,,1989-01-01,
193.036.026,193.036.026,,1989-01-01,
193.036.999,193.036.999,,1989-01-01,
193.037.001,193.037.001,,1989-01-01,
193.037.002,193.037.002,,1989-01-01,
193.037.003,193.037.003,,1989-01-01,
193.037.004,193.037.004,,1989-01-01,
193.037.999,193.037.999,,1989-01-01,
193.038.001,193.038.001,,1989-01-01,
193.039.001,193.039.001,,1989-01-01,
193.040.001,193.040.001,,1989-01-01,
193.040.002,193.040.002,,1989-01-01,
193.040.003,193.040.003,,1989-01-01,
193.040.004,193.040.004,,1989-01-01,
193.040.005,193.040.005,,1989-01-01,
193.040.006,193.040.006,,1989-01-01,
193.040.007,193.040.007,,1989-01-01,
193.040.008,193.040.008,,1989-01-01,
193.040.009,193.040.009,,1989-01-01,
193.040.010,193.040.010,,1989-01-01,
193.040.999,193.040.999,,1989-01-01,
193.041.001,193.041.001,,1989-01-01,
193.042.001,193.042.001,,1989-01-01,
193.042.002,193.042.002,,1989-01-01,
193.042.003,193.042.003,,1989-01-01,
193.042.004,193.042.004,,1989-01-01,
193.042.005,193.042.005,,1989-01-01,
193.042.006,193.042.006,,1989-01-01,
193.042.007,193.042.007,,1989-01-01,
193.042.008,193.042.008,,1989-01-01,
193.042.009,193.042.009,,1989-01-01,
193.042.010,193.042.010,,1989-01-01,
193.042.011,193.042.011,,1989-01-01,
193.042.999,193.042.999,,1989-01-01,
193.043.001,193.043.001,,1989-01-01,
193.044.001,193.044.001,,1989-01-01,
193.044.002,193.044.002,,1989-01-01,
193.044.003,193.044.003,,1989-01-01,
193.044.004,193.044.004,,1989-01-01,
193.044.005,193.044.005,,1989-01-01,
193.044.006,193.044.006,,1989-01-01,
193.044.007,193.044.007,,1989-01-01,
193.044.008,193.044.008,,1989-01-01,
193.044.009,193.044.009,,1989-01-01,
193.044.010,193.044.010,,1989-01-01,
193.044.011,193.044.011,,1989-01-01,
193.044.012,193.044.012,,1989-01-01,
193.044.013,193.044.013,,1989-01-01,
193.044.014,193.044.014,,1989-01-01,
193.044.015,193.044.015,,1989-01-01,
193.044.016,193.044.016,,1989-01-01,
193.044.017,193.044.017,,1989-01-01,
193.044.018,193.044.018,,1989-01-01,
193.044.019,193.044.019,,1989-01-01,
193.044.020,193.044.020,,1989-01-01,
193.044.021,193.044.021,,1989-01-01,
193.044.022,193.044.022,,1989-01-01,
193.044.023,193.044.023,,1989-01-01,
193.044.024,193.044.024,,1989-01-01,
193.044.025,193.044.025,,1989-01-01,
193.044.026,193.044.026,,1989-01-01,
193.044.027,193.044.027,,1989-01-01,
193.044.028,193.044.028,,1989-01-01,
193.044.029,193.044.029,,1989-01-01,
193.044.030,193.044.030,,1989-01-01,
193.044.031,193.044.031,,1989-01-01,
193.044.032,193.044.032,,1989-01-01,
193.044.033,193.044.033,,1989-01-01,
193.044.034,193.044.034,,1989-01-01,
193.044.035,193.044.035,,1989-01-01,
193.044.036,193.044.036,,1989-01-01,
193.044.037,193.044.037,,1989-01-01,
193.044.999,193.044.999,,1989-01-01,
193.045.001,193.045.001,,1989-01-01,
193.045.002,193.045.002,,1989-01-01,
193.045.003,193.045.003,,1989-01-01,
193.045.004,193.045.004,,1989-01-01,
193.045.005,193.045.005,,1989-01-01,
193.045.006,193.045.006,,1989-01-01,
193.045.007,193.045.007,,1989-01-01,
193.045.999,193.045.999,,1989-01-01,
193.046.001,193.046.001,,1989-01-01,
193.046.002,193.046.002,,1989-01-01,
193.046.999,193.046.999,,1989-01-01,
193.047.001,193.047.001,,1989-01-01,
193.047.002,193.047.002,,1989-01-01,
193.047.003,193.047.003,,1989-01-01,
193.047.004,193.047.004,,1989-01-01,
193.047.005,193.047.005,,1989-01-01,
193.047.006,193.047.006,,1989-01-01,
193.047.007,193.047.007,,1989-01-01,
193.047.999,193.047.999,,1989-01-01,
193.048.001,193.048.001,,1989-01-01,
193.048.002,193.048.002,,1989-01-01,
193.048.003,193.048.003,,1989-01-01,
193.048.004,193.048.004,,1989-01-01,
193.048.005,193.048.005,,1989-01-01,
193.048.006,193.048.006,,1989-01-01,
193.048.007,193.048.007,,1989-01-01,
193.048.008,193.048.008,,1989-01-01,
193.048.009,193.048.009,,1989-01-01,
193.048.010,193.048.010,,1989-01-01,
193.048.011,193.048.011,,1989-01-01,
193.048.012,193.048.012,,1989-01-01,
193.048.013,193.048.013,,1989-01-01,
193.048.014,193.048.014,,1989-01-01,
193.048.015,193.048.015,,1989-01-01,
193.048.016,193.048.016,,1989-01-01,
193.048.017,193.048.017,,1989-01-01,
193.048.018,193.048.018,,1989-01-01,
193.048.019,193.048.019,,1989-01-01,
193.048.020,193.048.020,,1989-01-01,
193.048.021,193.048.021,,1989-01-01,
193.048.022,193.048.022,,1989-01-01,
193.048.999,193.048.999,,1989-01-01,
193.049.001,193.049.001,,1989-01-01,
193.049.002,193.049.002,,1989-01-01,
193.049.003,193.049.003,,1989-01-01,
193.049.004,193.049.004,,1989-01-01,
193.049.005,193.049.005,,1989-01-01,
193.049.006,193.049.006,,1989-01-01,
193.049.999,193.049.999,,1989-01-01,
193.050.001,193.050.001,,1989-01-01,
193.050.002,193.050.002,,1989-01-01,
193.050.003,193.050.003,,1989-01-01,
193.050.999,193.050.999,,1989-01-01,
193.051.001,193.051.001,,1989-01-01,
193.052.001,193.052.001,,1989-01-01,
193.052.002,193.052.002,,1989-01-01,
193.052.003,193.052.003,,1989-01-01,
193.052.004,193.052.004,,1989-01-01,
193.052.005,193.052.005,,1989-01-01,
193.052.006,193.052.006,,1989-01-01,
193.052.007,193.052.007,,1989-01-01,
193.052.008,193.052.008,,1989-01-01,
193.052.009,193.052.009,,1989-01-01,
193.052.010,193.052.010,,1989-01-01,
193.052.999,193.052.999,,1989-01-01,
193.053.001,193.053.001,,1989-01-01,
193.053.002,193.053.002,,1989-01-01,
193.053.003,193.053.003,,1989-01-01,
