"","ID_pt","SP_P_ID","plot_ID","loc_name","state","date","CCS_nr","t_ID","st_ID","pieces","SP_nr","SP_code","C_layer","Kraft","age","age_m","DBH_mm","DBH_h_cm","DBH_p_mm","DBH_class","H_dm","CH_dm","azimut_g","azimut_d","dist_m","H_m","DBH_cm","BA_m2","plot_A_ha","Chr_code_ger","bot_name","H_SP_group","BWI_SP_group","LH_NH","BWI","Bio_SP_group","N_SP_group","N_bg_SP_group","tpS_SP_com_name","tpS_ID","R2.x","R2.y","H_g","mean_DBH_mm","D_g","R2_comb","H_method","HD_value","H_g_top","D_03_cm","DBH_h_m","aB_kg_GHG","bg","ag","f","fw","sw","swb","stw","stwb","total"
"43","3330043","33300SER",33300,"Buchenhorst","MV","","",43,NA,0,511,"SER",1,"2",NA,1,253,130,NA,5,173,109,46,"282",254,17.3,25.3,0.0502725510409073,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",68.3794466403162,17.62,21.4002607877378,1.3,177.21522127185,0.225039809658307,208.57084748265,7.17113873388034,51.3598273108274,141.954396682539,10.4235693584253,4.55754816869732,0.275505962161176,208.795887292308
"44","3330044","33300SER",33300,"Buchenhorst","MV","","",44,NA,0,511,"SER",1,"4",NA,1,127,130,NA,2,102,82,104,"282",254,10.2,12.7,0.0126676869774374,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",80.3149606299213,17.62,10.8826789494131,1.3,31.029094895786,0.0453166439631746,31.7410661146438,2.17636851933309,13.5047954391529,16.2164044151707,1.37262325434486,0.604692102482936,0.042550903492368,31.786382758607
"45","3330045","33300SER",33300,"Buchenhorst","MV","","",45,NA,0,511,"SER",1,"2",NA,1,225,130,NA,4,167,102,81,"298",268,16.7,22.5,0.0397607820219958,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",74.2222222222222,17.62,19.0333346455872,1.3,135.682020462269,0.171280542384837,156.834665709337,5.56935281519217,40.1460875878361,105.22671822885,7.85718318831515,3.39401559499592,0.210661109339396,157.005946251721
"46","3330046","33300SER",33300,"Buchenhorst","MV","","",46,NA,0,511,"SER",1,"2",NA,1,262,130,NA,5,169,77,118,"308",277,16.9,26.2,0.0539128715282544,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",64.5038167938931,17.62,22.2173221863643,1.3,187.369203909451,0.244117674809552,221.398715785247,7.97540831564804,55.823044971064,149.581587026511,10.890100143555,4.81527800181033,0.288705642306707,221.642833460056
"47","3330047","33300SER",33300,"Buchenhorst","MV","","",47,NA,0,511,"SER",1,"3",NA,1,155,130,NA,3,144,120,65,"311",279,14.4,15.5,0.0188691908756237,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",92.9032258064516,17.62,13.0884699811635,1.3,58.238716374366,0.0719965160551383,62.7418017228422,2.57787836376473,18.9827093189814,39.2167189986765,3.13598684546092,1.31748830428083,0.0888982554425607,62.8137982388973
"48","3330048","33300SER",33300,"Buchenhorst","MV","","",48,NA,0,511,"SER",1,"4",NA,1,135,130,NA,2,116,104,118,"315",284,11.6,13.5,0.0143138815279185,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",85.9259259259259,17.62,11.4903829290625,1.3,38.2038013478234,0.0522263462860554,39.7439247872091,2.24492720779804,14.9708742349517,22.1018639618609,1.82691013334431,0.789423943810361,0.0548525132418065,39.7961511334951
"49","3330049","33300SER",33300,"Buchenhorst","MV","","",49,NA,0,511,"SER",1,"4",NA,1,98,130,NA,1,90,83,112,"318",286,9,9.8,0.0075429639612691,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",91.8367346938775,17.62,8.3476416421806,1.3,16.302969108,0.0248226735883674,19.1598788218205,1.29956289531871,9.59596599286952,8.33325729471133,0.838252295607815,0.365177452104768,0.0272257865271022,19.1847014954089
"50","3330050","33300SER",33300,"Buchenhorst","MV","","",50,NA,0,511,"SER",1,"2",NA,1,207,130,NA,4,164,128,118,"331",298,16.4,20.7,0.0336535259034173,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",79.2270531400966,17.62,17.4967815038472,1.3,113.070762011126,0.14107694014004,128.908032768413,4.62377674508045,33.6963754850848,85.765653763764,6.49340451755288,2.77695893025802,0.175640071753674,129.049109708553
"51","3330051","33300SER",33300,"Buchenhorst","MV","","",51,NA,0,511,"SER",1,"2",NA,1,227,130,NA,4,175,126,87,"333",300,17.5,22.7,0.0404707819617071,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",77.0925110132159,17.62,19.140125251966,1.3,142.981401458521,0.174844239756938,165.725478101435,5.45243434462828,40.4065147211305,113.002705663209,8.46709095558025,3.62454596666913,0.22462079484676,165.900322341192
"52","3330052","33300SER",33300,"Buchenhorst","MV","","",52,NA,0,511,"SER",1,"3",NA,1,170,130,NA,3,146,109,73,"334",301,14.6,17,0.0226980069221863,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",85.8823529411765,17.62,14.392988441254,1.3,70.2418282660867,0.0892415373362732,77.0679728860515,3.18623696540959,22.8524350623594,48.685233944796,3.80558336401856,1.61781808273837,0.10690243213918,77.1572144233878
"53","3330053","33300SER",33300,"Buchenhorst","MV","","",53,NA,0,511,"SER",1,"3",NA,1,177,130,NA,3,146,100,107,"335",302,14.6,17.7,0.0246057390610787,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",82.4858757062147,17.62,15.0069483145193,1.3,75.9800129566696,0.0980193720126415,83.9919801791162,3.51448933808009,24.8465943925298,53.1540276774987,4.11505535363315,1.76100479467034,0.115297960784131,84.0899995511288
"54","3330054","33300SER",33300,"Buchenhorst","MV","","",54,NA,0,511,"SER",1,"2",NA,1,226,130,NA,4,172,114,39,"338",304,17.2,22.6,0.0401149965936881,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",76.1061946902655,17.62,19.078450670778,1.3,139.913951350643,0.173057147462389,161.978114904195,5.48008614266523,40.2140702940224,109.798089919261,8.21806695022589,3.52900514985406,0.218882590831605,162.151172051657
"55","3330055","33300SER",33300,"Buchenhorst","MV","","",55,NA,0,511,"SER",1,"4",NA,1,110,130,NA,2,85,72,116,"342",308,8.5,11,0.00950331777710912,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",77.2727272727273,17.62,9.50467002403666,1.3,21.0068671200551,0.0324573832272081,20.7108326476304,1.81286763648199,10.5112077651707,8.96916353264927,0.830984938125828,0.372445220418795,0.0270311912658294,20.7432900308576
"56","3330056","33300SER",33300,"Buchenhorst","MV","","",56,NA,0,511,"SER",1,"4",NA,1,129,130,NA,2,103,83,52,"346",311,10.3,12.9,0.0130698108370969,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",79.8449612403101,17.62,11.0548359004096,1.3,32.1536898881388,0.0469917066552225,33.0119290772252,2.24054649197987,13.8954265408268,17.0122731044512,1.42994967525472,0.630094630717464,0.0441851259750563,33.0589207838804
"57","3330057","33300SER",33300,"Buchenhorst","MV","","",57,NA,0,511,"SER",1,"4",NA,1,104,130,NA,2,100,74,114,"349",314,10,10.4,0.0084948665353068,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",96.1538461538461,17.62,8.812738349208,1.3,21.5608172822663,0.0284942382979601,21.0802957462152,1.36374246713101,9.50363944923133,10.1694573832661,0.963067016812442,0.413672978726751,0.0304589181785969,21.1087899845132
"58","3330058","33300SER",33300,"Buchenhorst","MV","","",58,NA,0,511,"SER",1,"3",NA,1,167,130,NA,3,110,105,103,"351",316,11,16.7,0.0219039693789914,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",65.8682634730539,17.62,14.4155904328373,1.3,54.8952407386536,0.0856229814595743,59.5210255002271,3.95139870831494,23.0043788386957,32.7799062215145,2.52131935451793,1.13999912834026,0.0754219571587222,59.6066484816866
"59","3330059","33300SER",33300,"Buchenhorst","MV","","",59,NA,0,511,"SER",1,"3",NA,1,156,130,NA,3,93,84,86,"365",328,9.3,15.6,0.0191134497044403,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",59.6153846153846,17.62,13.6255270756435,1.3,42.532995595242,0.0730807427902054,45.3005063180965,3.90309563079471,20.2609212798133,22.4278550228811,1.74704450684901,0.810326318788074,0.0543591897650238,45.3735870608867
"60","3330060","33300SER",33300,"Buchenhorst","MV","","",60,NA,0,511,"SER",1,"3",NA,1,159,130,NA,3,113,88,57,"381",342,11.3,15.9,0.0198556509688509,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.853179602971395,0.716254958485491,13.2083333333333,164.616666666667,17.3337099318063,0.853179602971395,"sampled",71.0691823899371,17.62,13.6666099710111,1.3,50.9332180693458,0.0763890875755484,54.744205762032,3.42196641953349,20.7477083083425,30.4806063236253,2.38235674391369,1.06243377487711,0.0711006112733764,54.8205948496075
"61","320201","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",1,NA,0,511,"SER",1,"1",NA,NA,375,130,NA,7,NA,NA,168,"63",57,26.1592434466879,37.5,0.110446616727766,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",69.7579825245011,26.787530755599,30.7057812423206,1.3,541.502810800931,0.562814693253065,672.306374057574,12.7922088675895,105.086392948797,513.053348136601,37.2855455915545,15.9936773503359,0.887410030286579,672.869188750827
"62","320202","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",2,NA,0,511,"SER",1,"3",NA,NA,340,130,NA,6,NA,NA,700,"119",107,25.1243301439117,34,0.090792027688745,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",73.8950886585639,26.787530755599,27.936650095116,1.3,428.340730007744,0.447917542773956,526.978099995152,10.4604133864242,86.2286947107191,398.413545631361,29.2155304665384,12.4161190975966,0.70421008893741,527.426017537926
"63","320203","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",3,NA,0,511,"SER",1,"1",NA,NA,404,130,NA,8,NA,NA,1059,"108",97,26.8780527335532,40.4,0.128189546637078,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",66.529833498894,26.787530755599,32.9994674661723,1.3,645.700634181925,0.669543876801541,806.261974254298,14.9557388980615,122.210132663478,619.014552006786,44.6701748485098,19.3133019194175,1.05381281610648,806.931518131099
"64","320204","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",4,NA,0,511,"SER",1,"1",NA,NA,402,130,NA,8,279,193,1250,"131",118,27.9,40.2,0.126923484797681,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"sampled",69.4029850746269,26.787530755599,32.7117356198533,1.3,655.300638871036,0.661841559201482,818.955615133898,14.2815064913639,118.87202314516,633.359275437786,45.9511362069293,19.6968226131381,1.07635773088428,819.617456693099
"65","320205","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",5,NA,0,511,"SER",1,"2",NA,NA,374,130,NA,7,NA,NA,876,"189",170,26.1323460191051,37.4,0.109858353503381,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",69.8725829387836,26.787530755599,30.6266872715307,1.3,538.077659858387,0.559322653084318,667.903845966118,12.7214162837301,104.520127823446,509.574935183054,37.0419734664733,15.8849061730285,0.881903320115739,668.463168619202
"66","320206","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",6,NA,0,511,"SER",1,"1",NA,NA,399,130,NA,7,NA,NA,1183,"184",166,26.7622030488865,39.9,0.125036173011037,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",67.0731905987131,26.787530755599,32.6039843150735,1.3,627.066639732269,0.650383651882321,782.30686625967,14.5672652173789,119.161050457888,600.049963849823,43.35332998379,18.7183100714178,1.02421189675251,782.957249911553
"67","320207","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",7,NA,0,511,"SER",1,"2",NA,NA,352,130,NA,7,304,203,206,"237",213,30.4,35.2,0.0973139740375975,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"sampled",86.3636363636364,26.787530755599,28.3961307779817,1.3,525.427160191145,0.485623858601949,652.021448874129,9.56260992698843,85.4845595431268,511.710723564284,38.2303907046007,15.7100873783867,0.885687683730735,652.507072732731
"68","320208","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",8,1,0,511,"SER",1,"3",NA,NA,322,130,NA,6,250,212,977,"240",216,25,32.2,0.081433223173701,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"sampled",77.639751552795,26.787530755599,26.4615288573421,1.3,380.762333773098,0.394602053388748,465.984414702075,9.20686744555479,76.670277150602,351.756366009433,25.9832172510185,10.9459993366296,0.628554954391233,466.379016755463
"69","320209","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",9,1,0,511,"SER",1,"3",NA,NA,325,130,NA,6,NA,NA,974,"248",223,24.6167457327475,32.5,0.0829576810088555,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",75.7438330238384,26.787530755599,26.7488569707363,1.3,384.099167894844,0.403220097350167,470.284487274551,9.55046117079467,78.7523394507109,353.820599001901,26.0509090814953,11.0287685071433,0.631871233300778,470.687707371902
"70","3202010","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",10,1,0,511,"SER",1,"4",NA,NA,263,130,NA,5,181,156,1041,"245",221,18.1,26.3,0.0543252055640381,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"sampled",68.8212927756654,26.787530755599,22.1836257259759,1.3,198.456745997758,0.246292359489741,235.094017351133,7.56089627490613,55.1927434307965,162.482423726189,11.9152824012225,5.1923141866974,0.31125360622849,235.340309710623
"71","3202011","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",11,NA,0,511,"SER",1,"1",NA,NA,450,130,NA,9,247,154,378,"312",281,24.7,45,0.159043128087983,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"sampled",54.8888888888889,26.787530755599,37.0926420895977,1.3,766.860257083442,0.860964508413575,959.882937839416,20.9949787958957,160.407204240473,724.437456958255,50.9611645486099,22.8610802915444,1.21603180053399,960.743902347829
"72","3202012","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",12,NA,0,511,"SER",1,"2",NA,NA,307,130,NA,6,NA,NA,1015,"291",262,23.9509114655196,30.7,0.0740229915020461,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",78.0159982590216,26.787530755599,25.3220253345799,1.3,334.398109169757,0.353100616334433,406.741605917873,8.52641712527021,70.258644234705,303.958846431747,22.4934641230801,9.48052285037695,0.550128277963949,407.094706534208
"73","3202013","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",13,NA,0,511,"SER",1,"1",NA,NA,369,130,NA,7,NA,NA,823,"338",304,25.9956174803758,36.9,0.10694059932636,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",70.4488278600971,26.787530755599,30.2312062477228,1.3,521.120656833601,0.542048767285351,646.110254879757,12.3711933386431,101.713040921452,492.360402447665,35.835406448123,15.3467989576495,0.854606104867566,646.652303647042
"74","3202014","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",14,NA,0,511,"SER",2,"",NA,NA,101,130,NA,2,113,12,831,"342",308,11.3,10.1,0.00801184666481737,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,8.95,88.5,8.90337014843256,0.923194451701549,"sampled",111.881188118812,8.95,8.46132453568784,1.3,22.5395950090366,0.0266223566956623,21.9713441669969,1.1360087319439,8.95154736283003,11.4398465268892,1.09187640728153,0.454354548696462,0.0337193212996805,21.9979665236925
"75","3202015","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",15,NA,0,511,"SER",2,"",NA,NA,79,130,NA,1,81,22,864,"340",306,8.1,7.9,0.00490166993776348,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,8.95,88.5,8.90337014843256,0.923194451701549,"sampled",102.53164556962,8.95,6.6810338582861,1.3,11.281354247,0.0150539850036593,12.3801326744506,0.847477857153626,7.40158494804807,4.14467302408808,0.568842989792326,0.245804674744215,0.0192270377779004,12.3951866594543
"76","3202016","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",16,NA,0,511,"SER",1,"2",NA,NA,357,130,NA,7,NA,NA,1176,"365",329,25.6517473269313,35.7,0.100098210526841,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",71.8536339689953,26.787530755599,29.2819357609431,1.3,481.574089001519,0.50185138762169,595.303009564854,11.5558351264935,95.1408924233825,452.259610309979,33.0172004657296,14.0945892828154,0.79071708294711,595.804860952476
"77","3202017","32020SER",32020,"Postluch/Britz","BB","09.02.2022","MB",17,NA,0,511,"SER",1,"2",NA,NA,374,130,NA,7,NA,NA,1206,"363",327,26.1323460191051,37.4,0.109858353503381,0.0500343869018386,"SEr","Alnus glutinosa","bu","aLn","LB","ERL","shw","ERL","BI","Alnus spp.",28,0.923194451701549,0.716254958485491,25.22,366.611111111111,36.9400039102446,0.923194451701549,"coeff_SP_P",69.8725829387836,26.787530755599,30.6266872715307,1.3,538.077659858387,0.559322653084318,667.903845966118,12.7214162837301,104.520127823446,509.574935183054,37.0419734664733,15.8849061730285,0.881903320115739,668.463168619202
