bund_nr,datum,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
140001,2006-05-23,z,1,b1,5.0,-9.0,026.007.007,,
140001,2006-05-23,z,2,b1,5.0,-9.0,036.001.001,,
140001,2006-05-23,z,3,b1,15.0,-9.0,034.001.001,,
140001,2006-05-23,z,4,b2,1.0,-9.0,034.001.001,,
140001,2006-05-23,z,5,b2,1.0,-9.0,026.004.001,,
140001,2006-05-23,z,6,b2,3.0,-9.0,080.028.002,,
140001,2006-05-23,z,7,ks,0.5,-9.0,026.001.006,,
140001,2006-05-23,z,8,ks,5.0,-9.0,080.009.007,,
140001,2006-05-23,z,9,ks,0.01,-9.0,047.008.001,,
140001,2006-05-23,z,10,ks,10.0,-9.0,080.028.002,,
140001,2006-05-23,z,11,ks,0.1,-9.0,080.009.076,,
140001,2006-05-23,z,12,ks,0.2,-9.0,169.173.030,,
140001,2006-05-23,z,13,ks,1.0,-9.0,193.044.010,,
140001,2006-05-23,z,14,ks,20.0,-9.0,193.074.005,,
140001,2006-05-23,z,15,ks,0.1,-9.0,193.087.022,,
140001,2006-05-23,z,16,ks,0.1,-9.0,193.091.003,,
140001,2006-05-23,z,17,ks,0.2,-9.0,199.012.999,,
140001,2006-09-13,z,18,ks,0.5,-9.0,026.001.006,,
140001,2006-09-13,z,19,ks,0.1,-9.0,036.001.001,,
140001,2006-09-13,z,20,ks,0.1,-9.0,036.004.011,,
140001,2006-09-13,z,21,ks,10.0,-9.0,080.009.007,,
140001,2006-09-13,z,22,ks,3.0,-9.0,080.009.076,,
140001,2006-09-13,z,23,ks,7.0,-9.0,080.028.002,,
140001,2006-09-13,z,24,ks,0.5,-9.0,095.001.005,,
140001,2006-09-13,z,25,ks,0.1,-9.0,132.003.001,,
140001,2006-09-13,z,26,ks,1.0,-9.0,132.018.004,,
140001,2006-09-13,z,27,ks,40.0,-9.0,132.018.006,,
140001,2006-09-13,z,28,ks,0.01,-9.0,135.008.003,,
140001,2006-09-13,z,29,ks,0.1,-9.0,144.005.118,,
140001,2006-09-13,z,30,ks,0.02,-9.0,154.027.024,,
140001,2006-09-13,z,31,ks,0.01,-9.0,169.096.071,,
140001,2006-09-13,z,32,ks,0.001,-9.0,169.173.030,,
140001,2006-09-13,z,33,ks,1.0,-9.0,193.016.008,,
140001,2006-09-13,z,34,ks,0.01,-9.0,193.026.003,,
140001,2006-09-13,z,35,ks,20.0,-9.0,193.074.005,,
140001,2006-09-13,z,36,ks,0.1,-9.0,193.087.022,,
140001,2006-09-13,z,37,ks,0.1,-9.0,199.012.124,,
140001,2006-09-13,z,38,ks,0.01,-9.0,199.012.999,,
140001,2006-05-23,z,39,ks,0.01,-9.0,034.001.001,,
140001,2006-05-23,z,40,ks,1.0,-9.0,036.001.001,,
140001,2006-05-23,z,41,ks,0.2,-9.0,036.004.011,,
140001,2006-05-23,z,42,ks,0.5,-9.0,095.001.005,,
140001,2006-05-23,z,43,ks,0.2,-9.0,132.003.001,,
140001,2006-05-23,z,44,ks,1.0,-9.0,132.018.004,,
140001,2006-05-23,z,45,ks,40.0,-9.0,132.018.006,,
140001,2006-05-23,z,46,ks,0.5,-9.0,154.027.024,,
140001,2006-05-23,z,47,ks,0.1,-9.0,169.096.071,,
140001,2006-05-23,z,48,ks,0.1,-9.0,169.096.999,,
140001,2006-05-23,z,49,ms,0.2,-9.0,357.005.003,,
140001,2006-05-23,z,50,ms,0.2,-9.0,315.001.019,,
140001,2006-05-23,z,51,ms,0.2,-9.0,315.001.001,,
140001,2006-05-23,z,52,ss,2.0,-9.0,080.028.002,,
140001,2006-05-23,z,53,ss,1.0,-9.0,095.001.005,,
140001,2006-09-13,z,54,ss,0.5,-9.0,026.004.001,,
140001,2006-09-13,z,55,ss,15.0,-9.0,036.001.001,,
140001,2006-09-13,z,56,ss,0.1,-9.0,036.004.011,,
140001,2006-09-13,z,57,ss,5.0,-9.0,080.009.007,,
140001,2006-09-13,z,58,ss,1.0,-9.0,080.009.076,,
140001,2006-09-13,z,59,ss,4.0,-9.0,080.028.002,,
140001,2006-09-13,z,60,ss,0.5,-9.0,095.001.005,,
140001,2006-05-23,z,61,ss,5.0,-9.0,026.001.006,,
140001,2006-05-23,z,62,ss,1.0,-9.0,080.009.007,,
140001,2006-05-23,z,63,ss,0.5,-9.0,080.009.076,,
140001,2006-09-13,z,64,ss,5.0,-9.0,026.001.006,,
140001,2006-05-23,z,65,ss,15.0,-9.0,036.001.001,,
140002,2006-05-23,z,1,b1,15.0,-9.0,105.001.005,,
140002,2006-05-23,z,2,b1,5.0,-9.0,095.001.001,,
140002,2006-05-23,z,3,b1,15.0,-9.0,139.004.003,,
140002,2006-05-23,z,4,b1,5.0,-9.0,035.001.001,,
140002,2006-05-23,z,5,b2,1.0,-9.0,036.004.001,,
140002,2006-05-23,z,6,b2,2.0,-9.0,095.001.001,,
140002,2006-05-23,z,7,b2,1.0,-9.0,095.001.005,,
140002,2006-05-23,z,8,b2,1.0,-9.0,105.001.005,,
140002,2006-05-23,z,9,b2,0.1,-9.0,035.001.001,,
140002,2006-05-23,z,10,b2,0.1,-9.0,139.004.003,,
140002,2006-05-23,z,11,ks,7.0,-9.0,087.004.006,,
140002,2006-05-23,z,12,ks,0.2,-9.0,081.038.043,,
140002,2006-05-23,z,13,ks,0.5,-9.0,193.087.019,,
140002,2006-05-23,z,14,ks,0.1,-9.0,193.045.001,,
140002,2006-05-23,z,15,ks,7.0,-9.0,193.040.003,,
140002,2006-05-23,z,16,ks,0.5,-9.0,193.040.001,,
140002,2006-05-23,z,17,ks,5.0,-9.0,193.016.027,,
140002,2006-05-23,z,18,ks,0.1,-9.0,154.021.030,,
140002,2006-05-23,z,19,ks,0.01,-9.0,154.014.034,,
140002,2006-05-23,z,20,ks,0.5,-9.0,154.008.018,,
140002,2006-05-23,z,21,ks,0.1,-9.0,144.005.132,,
140002,2006-05-23,z,22,ks,2.0,-9.0,144.005.010,,
140002,2006-05-23,z,23,ks,0.5,-9.0,139.004.003,,
140002,2006-05-23,z,24,ks,0.1,-9.0,110.001.999,,
140002,2006-05-23,z,25,ks,0.1,-9.0,109.001.054,,
140002,2006-05-23,z,26,ks,0.1,-9.0,105.001.003,,
140002,2006-05-23,z,27,ks,1.0,-9.0,095.001.005,,
140002,2006-05-23,z,28,ks,8.0,-9.0,095.001.001,,
140002,2006-05-23,z,29,ks,1.0,-9.0,081.051.001,,
140002,2006-05-23,z,30,ks,1.0,-9.0,081.051.019,,
140002,2006-05-23,z,31,ks,0.01,-9.0,035.001.001,,
140002,2006-05-23,z,32,ks,0.01,-9.0,040.001.006,,
140002,2006-05-23,z,33,ks,0.1,-9.0,047.008.999,,
140002,2006-05-23,z,34,ks,0.01,-9.0,057.002.002,,
140002,2006-09-13,z,35,ks,0.05,-9.0,035.001.001,,
140002,2006-09-13,z,36,ks,0.05,-9.0,037.001.001,,
140002,2006-09-13,z,37,ks,0.01,-9.0,057.006.006,,
140002,2006-09-13,z,38,ks,0.01,-9.0,061.015.001,,
140002,2006-09-13,z,39,ks,0.05,-9.0,080.021.999,,
140002,2006-09-13,z,40,ks,0.1,-9.0,081.038.043,,
140002,2006-09-13,z,41,ks,0.01,-9.0,081.049.999,,
140002,2006-09-13,z,42,ks,1.0,-9.0,081.051.019,,
140002,2006-09-13,z,43,ks,0.1,-9.0,095.001.001,,
140002,2006-09-13,z,44,ks,0.1,-9.0,095.001.005,,
140002,2006-09-13,z,45,ks,0.2,-9.0,109.001.023,,
140002,2006-09-13,z,46,ks,0.1,-9.0,110.001.999,,
140002,2006-09-13,z,47,ks,1.0,-9.0,139.004.003,,
140002,2006-09-13,z,48,ks,0.5,-9.0,144.005.010,,
140002,2006-09-13,z,49,ks,0.2,-9.0,144.005.077,,
140002,2006-09-13,z,50,ks,0.05,-9.0,144.005.132,,
140002,2006-09-13,z,51,ks,0.1,-9.0,151.010.999,,
140002,2006-09-13,z,52,ks,0.5,-9.0,154.021.027,,
140002,2006-09-13,z,53,ks,0.01,-9.0,168.001.100,,
140002,2006-09-13,z,54,ks,0.01,-9.0,169.173.030,,
140002,2006-09-13,z,55,ks,15.0,-9.0,193.040.001,,
140002,2006-09-13,z,56,ks,0.1,-9.0,193.040.003,,
140002,2006-09-13,z,57,ks,0.1,-9.0,193.045.001,,
140002,2006-09-13,z,58,ks,0.1,-9.0,193.087.019,,
140002,2006-05-23,z,59,ks,0.2,-9.0,057.006.006,,
140002,2006-05-23,z,60,ks,0.05,-9.0,061.015.001,,
140002,2006-05-23,z,61,ms,0.01,-9.0,315.001.016,,
140002,2006-05-23,z,62,ms,1.0,-9.0,383.003.003,,
140002,2006-05-23,z,63,ms,0.2,-9.0,315.001.025,,
140002,2006-05-23,z,64,ms,1.0,-9.0,374.004.001,,
140002,2006-05-23,z,65,ms,0.1,-9.0,317.003.015,,
140002,2006-05-23,z,66,ms,1.0,-9.0,315.001.021,,
140002,2006-05-23,z,67,ss,0.5,-9.0,037.001.001,,
140003,2006-05-23,z,1,b1,20.0,-9.0,036.001.001,,
140003,2006-05-23,z,2,b1,10.0,-9.0,026.007.007,,
140003,2006-05-23,z,3,b1,40.0,-9.0,026.004.001,,
140003,2006-05-23,z,4,ks,0.01,-9.0,095.001.005,,
140003,2006-05-23,z,5,ks,0.01,-9.0,103.004.001,,
140003,2006-05-23,z,6,ks,0.01,-9.0,123.005.001,,
140003,2006-05-23,z,7,ks,10.0,-9.0,132.018.006,,
140003,2006-05-23,z,8,ks,0.1,-9.0,036.001.001,,
140003,2006-05-23,z,9,ks,0.01,-9.0,018.001.001,,
140003,2006-05-23,z,10,ks,0.1,-9.0,019.003.017,,
140003,2006-05-23,z,11,ks,0.001,-9.0,026.005.002,,
140003,2006-05-23,z,12,ks,0.01,-9.0,036.004.001,,
140003,2006-05-23,z,13,ks,0.1,-9.0,036.004.011,,
140003,2006-05-23,z,14,ks,0.5,-9.0,080.009.076,,
140003,2006-05-23,z,15,ks,0.1,-9.0,080.028.002,,
140003,2006-05-23,z,16,ks,0.01,-9.0,082.001.006,,
140003,2006-05-23,z,17,ks,0.01,-9.0,095.001.001,,
140003,2006-05-23,z,18,ks,0.01,-9.0,144.005.002,,
140003,2006-05-23,z,19,ks,0.001,-9.0,144.005.132,,
140003,2006-05-23,z,20,ks,0.5,-9.0,169.096.071,,
140003,2006-05-23,z,21,ks,0.01,-9.0,169.172.001,,
140003,2006-05-23,z,22,ks,3.0,-9.0,193.074.005,,
140003,2006-05-23,z,23,ks,0.05,-9.0,193.087.022,,
140003,2006-05-23,z,24,ks,0.01,-9.0,199.012.999,,
140003,2006-05-23,z,25,ms,0.2,-9.0,383.003.003,,
140003,2006-05-23,z,26,ms,0.02,-9.0,385.001.004,,
140003,2006-05-23,z,27,ms,0.1,-9.0,385.005.002,,
140003,2006-05-23,z,28,ms,0.1,-9.0,315.001.019,,
140003,2006-05-23,z,29,ms,0.1,-9.0,315.004.001,,
140003,2006-05-23,z,30,ms,3.0,-9.0,315.011.003,,
140003,2006-05-23,z,31,ms,1.0,-9.0,334.011.017,,
140003,2006-05-23,z,32,ms,0.1,-9.0,348.005.001,,
140003,2006-05-23,z,33,ms,0.1,-9.0,348.005.004,,
140003,2006-05-23,z,34,ms,1.0,-9.0,357.008.001,,
140003,2006-05-23,z,35,ms,0.5,-9.0,357.011.002,,
140003,2006-05-23,z,36,ms,0.1,-9.0,383.003.004,,
140003,2006-05-23,z,37,ms,2.0,-9.0,357.005.009,,
140003,2006-05-23,z,38,ss,1.0,-9.0,026.004.001,,
140003,2006-05-23,z,39,ss,0.5,-9.0,103.004.001,,
140003,2006-05-23,z,40,ss,0.5,-9.0,034.001.001,,
140004,2006-06-27,z,1,b1,35.0,-9.0,026.004.001,,
140004,2006-06-27,z,2,b1,40.0,-9.0,036.001.001,,
140004,2006-06-27,z,3,b1,5.0,-9.0,095.001.005,,
140004,2006-06-27,z,4,ks,0.001,-9.0,057.006.003,,
140004,2006-06-27,z,5,ks,0.02,-9.0,080.009.076,,
140004,2006-06-27,z,6,ks,0.1,-9.0,080.028.002,,
140004,2006-06-27,z,7,ks,0.01,-9.0,082.001.006,,
140004,2006-06-27,z,8,ks,0.01,-9.0,095.001.005,,
140004,2006-06-27,z,9,ks,0.2,-9.0,098.001.001,,
140004,2006-06-27,z,10,ks,0.1,-9.0,019.003.009,,
140004,2006-06-27,z,11,ks,0.1,-9.0,018.001.001,,
140004,2006-06-27,z,12,ks,0.1,-9.0,018.006.001,,
140004,2006-06-27,z,13,ks,0.01,-9.0,110.001.999,,
140004,2006-06-27,z,14,ks,0.1,-9.0,132.018.006,,
140004,2006-06-27,z,15,ks,0.02,-9.0,151.010.008,,
140004,2006-06-27,z,16,ks,0.01,-9.0,154.017.002,,
140004,2006-06-27,z,17,ks,0.2,-9.0,169.096.071,,
140004,2006-06-27,z,18,ks,0.01,-9.0,169.172.001,,
140004,2006-06-27,z,19,ks,0.1,-9.0,193.040.001,,
140004,2006-06-27,z,20,ks,0.01,-9.0,036.004.011,,
140004,2006-06-27,z,21,ks,0.05,-9.0,036.001.001,,
140004,2006-06-27,z,22,ks,0.01,-9.0,026.004.001,,
140004,2006-06-27,z,23,ks,0.2,-9.0,193.074.005,,
140004,2006-06-27,z,24,ks,0.1,-9.0,193.091.003,,
140004,2006-06-27,z,25,ks,0.02,-9.0,193.102.001,,
140004,2006-06-27,z,26,ks,0.1,-9.0,019.003.017,,
140004,2006-06-27,z,27,ks,0.02,-9.0,080.009.007,,
140004,2006-06-27,z,28,ks,0.1,-9.0,040.001.006,,
140004,2006-06-27,z,29,ms,0.5,-9.0,374.003.004,,
140004,2006-06-27,z,30,ms,0.2,-9.0,385.005.002,,
140004,2006-06-27,z,31,ms,0.5,-9.0,315.001.019,,
140004,2006-06-27,z,32,ms,0.5,-9.0,315.001.025,,
140004,2006-06-27,z,33,ms,0.1,-9.0,317.009.021,,
140005,2006-06-27,z,1,b1,30.0,-9.0,034.001.002,,
140005,2006-06-27,z,2,b1,25.0,-9.0,026.004.001,,
140005,2006-06-27,z,3,b1,4.0,-9.0,026.007.007,,
140005,2006-06-27,z,4,b1,1.0,-9.0,031.002.004,,
140005,2006-06-27,z,5,b2,1.0,-9.0,034.001.002,,
140005,2006-06-27,z,6,ks,0.01,-9.0,036.001.001,,
140005,2006-06-27,z,7,ks,0.01,-9.0,019.003.009,,
140005,2006-06-27,z,8,ks,0.02,-9.0,026.004.001,,
140005,2006-06-27,z,9,ks,1.0,-9.0,031.002.004,,
140005,2006-06-27,z,10,ks,0.01,-9.0,036.004.014,,
140005,2006-06-27,z,11,ks,0.1,-9.0,080.009.007,,
140005,2006-06-27,z,12,ks,0.5,-9.0,080.009.076,,
140005,2006-06-27,z,13,ks,0.1,-9.0,080.028.002,,
140005,2006-06-27,z,14,ks,0.1,-9.0,103.004.001,,
140005,2006-06-27,z,15,ks,6.0,-9.0,132.018.006,,
140005,2006-06-27,z,16,ks,0.1,-9.0,135.008.003,,
140005,2006-06-27,z,17,ks,0.001,-9.0,144.005.132,,
140005,2006-06-27,z,18,ks,3.0,-9.0,193.016.027,,
140005,2006-06-27,z,19,ks,10.0,-9.0,193.074.005,,
140005,2006-06-27,z,20,ks,0.1,-9.0,193.083.001,,
140005,2006-06-27,z,21,ks,0.5,-9.0,193.083.004,,
140005,2006-06-27,z,22,ks,0.01,-9.0,193.091.001,,
140005,2006-06-27,z,23,ks,0.1,-9.0,193.113.001,,
140005,2006-06-27,z,24,ks,10.0,-9.0,199.012.018,,
140005,2006-06-27,z,25,ms,0.01,-9.0,315.004.004,,
140005,2006-06-27,z,26,ms,3.0,-9.0,315.011.003,,
140005,2006-06-27,z,27,ms,0.1,-9.0,317.009.021,,
140005,2006-06-27,z,28,ms,0.1,-9.0,334.008.004,,
140005,2006-06-27,z,29,ms,0.1,-9.0,334.011.016,,
140005,2006-06-27,z,30,ms,0.1,-9.0,334.011.017,,
140005,2006-06-27,z,31,ms,0.01,-9.0,348.005.004,,
140005,2006-06-27,z,32,ms,0.2,-9.0,357.005.003,,
140005,2006-06-27,z,33,ms,0.1,-9.0,357.008.001,,
140005,2006-06-27,z,34,ms,0.1,-9.0,383.003.003,,
140005,2006-06-27,z,35,ms,0.1,-9.0,385.005.002,,
140005,2006-06-27,z,36,ms,0.01,-9.0,315.004.006,,
140005,2006-06-27,z,37,ms,0.1,-9.0,315.001.019,,
140005,2006-06-27,z,38,ms,1.0,-9.0,315.001.025,,
140005,2006-06-27,z,39,ss,0.1,-9.0,036.001.001,,
140005,2006-06-27,z,40,ss,0.01,-9.0,080.009.007,,
140005,2006-06-27,z,41,ss,0.5,-9.0,080.028.002,,
140005,2006-06-27,z,42,ss,1.0,-9.0,103.004.001,,
140005,2006-06-27,z,43,ss,0.01,-9.0,031.002.004,,
140005,2006-06-27,z,44,ss,0.5,-9.0,034.001.002,,
140005,2006-06-27,z,45,ss,2.0,-9.0,026.004.001,,
140006,2006-06-20,z,1,b1,20.0,-9.0,026.007.007,,
140006,2008-07-16,z,2,b1,40.0,-9.0,026.007.007,,
140006,2006-06-20,z,3,b2,2.0,-9.0,026.007.007,,
140006,2008-07-16,z,4,b2,0.5,-9.0,026.007.007,,
140006,2006-06-20,z,5,ks,1.0,-9.0,193.074.005,,
140006,2006-06-20,z,6,ks,3.0,-9.0,132.018.006,,
140006,2006-06-20,z,7,ks,0.5,-9.0,132.003.001,,
140006,2006-06-20,z,8,ks,0.2,-9.0,036.004.014,,
140006,2008-07-16,z,9,ks,0.5,-9.0,132.003.001,,
140006,2008-07-16,z,10,ks,2.0,-9.0,193.074.005,,
140006,2008-07-16,z,11,ks,0.5,-9.0,154.027.024,,
140006,2008-07-16,z,12,ks,5.0,-9.0,132.018.006,,
140006,2006-06-20,z,13,ks,0.01,-9.0,026.007.007,,
140006,2008-07-16,z,14,ks,0.5,-9.0,036.004.014,,
140006,2008-07-16,z,15,ks,1.0,-9.0,026.007.007,,
140006,2008-07-16,z,16,ks,0.5,-9.0,034.001.001,,
140006,2008-07-16,z,17,ks,0.1,-9.0,036.004.001,,
140006,2006-06-20,z,18,ks,0.1,-9.0,154.027.024,,
140006,2006-06-20,z,19,ms,50.0,-9.0,357.008.001,,
140006,2006-06-20,z,20,ms,5.0,-9.0,315.011.003,,
140006,2006-06-20,z,21,ms,0.1,-9.0,317.009.021,,
140006,2006-06-20,z,22,ms,2.0,-9.0,334.011.016,,
140006,2006-06-20,z,23,ms,3.0,-9.0,334.011.017,,
140006,2006-06-20,z,24,ms,0.3,-9.0,334.013.001,,
140006,2006-06-20,z,25,ms,10.0,-9.0,357.005.003,,
140006,2008-07-16,z,26,ms,0.5,-9.0,317.009.021,,
140006,2008-07-16,z,27,ms,10.0,-9.0,334.011.017,,
140006,2008-07-16,z,28,ms,0.5,-9.0,334.013.001,,
140006,2008-07-16,z,29,ms,50.0,-9.0,357.005.009,,
140006,2008-07-16,z,30,ms,30.0,-9.0,357.008.001,,
140007,2006-06-20,z,1,b1,2.0,-9.0,036.004.001,,
140007,2006-06-20,z,2,b1,16.0,-9.0,026.007.007,,
140007,2006-06-20,z,3,b1,2.0,-9.0,026.004.001,,
140007,2006-06-20,z,4,b1,5.0,-9.0,031.002.004,,
140007,2006-06-20,z,5,b2,2.0,-9.0,034.001.001,,
140007,2006-06-20,z,6,b2,5.0,-9.0,036.004.001,,
140007,2006-06-20,z,7,b2,13.0,-9.0,036.004.014,,
140007,2006-06-20,z,8,b2,10.0,-9.0,026.004.001,,
140007,2006-06-20,z,9,ks,1.0,-9.0,031.002.004,,
140007,2006-06-20,z,10,ks,0.01,-9.0,036.004.001,,
140007,2006-06-20,z,11,ks,0.1,-9.0,036.004.014,,
140007,2006-06-20,z,12,ks,0.1,-9.0,057.002.002,,
140007,2006-06-20,z,13,ks,0.001,-9.0,057.006.003,,
140007,2006-06-20,z,14,ks,1.0,-9.0,080.009.007,,
140007,2006-06-20,z,15,ks,7.0,-9.0,080.009.076,,
140007,2006-06-20,z,16,ks,2.0,-9.0,080.028.002,,
140007,2006-06-20,z,17,ks,0.1,-9.0,082.001.006,,
140007,2006-06-20,z,18,ks,0.1,-9.0,103.004.001,,
140007,2006-06-20,z,19,ks,0.5,-9.0,132.018.006,,
140007,2006-06-20,z,20,ks,0.2,-9.0,169.172.001,,
140007,2006-06-20,z,21,ks,0.001,-9.0,193.016.008,,
140007,2006-06-20,z,22,ks,1.0,-9.0,193.074.005,,
140007,2006-06-20,z,23,ks,0.01,-9.0,193.091.011,,
140007,2006-06-20,z,24,ks,0.1,-9.0,199.012.124,,
140007,2006-06-20,z,25,ks,0.05,-9.0,019.003.009,,
140007,2006-06-20,z,26,ks,0.2,-9.0,019.003.017,,
140007,2006-06-20,z,27,ms,0.2,-9.0,357.005.009,,
140007,2006-06-20,z,28,ms,0.02,-9.0,385.001.004,,
140007,2006-06-20,z,29,ms,0.4,-9.0,385.005.002,,
140007,2006-06-20,z,30,ms,0.2,-9.0,315.001.019,,
140007,2006-06-20,z,31,ms,0.1,-9.0,334.008.004,,
140007,2006-06-20,z,32,ss,0.1,-9.0,036.004.014,,
140007,2006-06-20,z,33,ss,1.0,-9.0,026.004.001,,
140007,2006-06-20,z,34,ss,2.0,-9.0,031.002.004,,
140007,2006-06-20,z,35,ss,0.5,-9.0,034.002.002,,
140007,2006-06-20,z,36,ss,2.0,-9.0,036.004.001,,
140007,2006-06-20,z,37,ss,0.2,-9.0,080.009.007,,
140007,2006-06-20,z,38,ss,0.2,-9.0,080.009.076,,
140007,2006-06-20,z,39,ss,3.0,-9.0,080.028.002,,
140007,2006-06-20,z,40,ss,0.2,-9.0,103.004.001,,
140008,2006-06-20,z,1,b1,25.0,-9.0,026.007.007,,
140008,2006-06-20,z,2,b2,0.5,-9.0,026.007.007,,
140008,2006-06-20,z,3,ks,0.07,-9.0,035.003.001,,
140008,2006-06-20,z,4,ks,1.0,-9.0,036.004.011,,
140008,2006-06-20,z,5,ks,0.001,-9.0,047.008.001,,
140008,2006-06-20,z,6,ks,0.025,-9.0,072.010.004,,
140008,2006-06-20,z,7,ks,0.001,-9.0,081.051.999,,
140008,2006-06-20,z,8,ks,0.05,-9.0,123.005.001,,
140008,2006-06-20,z,9,ks,0.001,-9.0,129.026.001,,
140008,2006-06-20,z,10,ks,0.5,-9.0,132.003.001,,
140008,2006-06-20,z,11,ks,7.0,-9.0,132.018.004,,
140008,2006-06-20,z,12,ks,3.0,-9.0,132.018.006,,
140008,2006-06-20,z,13,ks,0.001,-9.0,139.004.003,,
140008,2006-06-20,z,14,ks,0.2,-9.0,026.007.007,,
140008,2006-06-20,z,15,ks,0.001,-9.0,169.173.030,,
140008,2006-06-20,z,16,ks,0.01,-9.0,189.002.001,,
140008,2006-06-20,z,17,ks,0.01,-9.0,193.004.103,,
140008,2006-06-20,z,18,ks,0.001,-9.0,193.074.001,,
140008,2006-06-20,z,19,ks,1.0,-9.0,193.074.005,,
140008,2006-06-20,z,20,ks,0.001,-9.0,193.087.019,,
140008,2006-06-20,z,21,ks,0.001,-9.0,154.014.034,,
140008,2006-06-20,z,22,ks,0.001,-9.0,034.001.001,,
140008,2006-06-20,z,23,ms,15.0,-9.0,334.011.017,,
140008,2006-06-20,z,24,ms,15.0,-9.0,357.005.009,,
140008,2006-06-20,z,25,ms,35.0,-9.0,357.008.001,,
140008,2006-06-20,z,26,ms,0.001,-9.0,317.009.021,,
140008,2006-06-20,z,27,ms,1.0,-9.0,315.011.003,,
140008,2006-06-20,z,28,ss,0.1,-9.0,026.007.007,,
140008,2006-06-20,z,29,ss,0.01,-9.0,036.004.011,,
140009,2006-06-10,z,1,b1,5.0,-9.0,034.001.002,,
140009,2006-06-10,z,2,b1,35.0,-9.0,026.007.007,,
140009,2006-06-10,z,3,b2,2.0,-9.0,026.007.007,,
140009,2006-06-10,z,4,b2,2.0,-9.0,034.001.001,,
140009,2006-06-10,z,5,b2,1.0,-9.0,081.030.001,,
140009,2006-06-10,z,6,ks,0.02,-9.0,036.004.001,,
140009,2006-06-10,z,7,ks,0.2,-9.0,036.004.011,,
140009,2006-06-10,z,8,ks,0.05,-9.0,080.009.076,,
140009,2006-06-10,z,9,ks,0.1,-9.0,080.028.002,,
140009,2006-06-10,z,10,ks,0.01,-9.0,026.004.001,,
140009,2006-06-10,z,11,ks,0.2,-9.0,103.004.001,,
140009,2006-06-10,z,12,ks,0.001,-9.0,132.003.001,,
140009,2006-06-10,z,13,ks,0.5,-9.0,132.018.004,,
140009,2006-06-10,z,14,ks,40.0,-9.0,132.018.006,,
140009,2006-06-10,z,15,ks,0.05,-9.0,154.027.024,,
140009,2006-06-10,z,16,ks,0.01,-9.0,169.181.010,,
140009,2006-06-10,z,17,ks,5.0,-9.0,193.074.005,,
140009,2006-06-10,z,18,ks,0.05,-9.0,193.087.019,,
140009,2006-06-10,z,19,ks,0.1,-9.0,002.003.002,,
140009,2006-06-10,z,20,ks,0.02,-9.0,193.091.001,,
140009,2006-06-10,z,21,ks,0.05,-9.0,199.012.124,,
140009,2006-06-10,z,22,ks,0.2,-9.0,080.035.017,,
140009,2006-06-10,z,23,ks,0.001,-9.0,026.007.007,,
140009,2006-06-10,z,24,ks,0.01,-9.0,031.002.004,,
140009,2006-06-10,z,25,ks,0.01,-9.0,034.001.001,,
140009,2006-06-10,z,26,ks,0.2,-9.0,035.001.001,,
140009,2006-06-10,z,27,ms,0.01,-9.0,334.008.004,,
140009,2006-06-10,z,28,ms,0.01,-9.0,334.011.017,,
140009,2006-06-10,z,29,ms,7.0,-9.0,357.005.009,,
140009,2006-06-10,z,30,ms,20.0,-9.0,357.008.001,,
140009,2006-06-10,z,31,ms,1.0,-9.0,383.003.003,,
140009,2006-06-10,z,32,ms,0.2,-9.0,385.005.002,,
140009,2006-06-10,z,33,ms,0.1,-9.0,317.009.021,,
140009,2006-06-10,z,34,ms,1.0,-9.0,315.004.001,,
140009,2006-06-10,z,35,ss,0.2,-9.0,036.004.011,,
140009,2006-06-10,z,36,ss,1.0,-9.0,080.028.002,,
140009,2006-06-10,z,37,ss,7.0,-9.0,080.035.017,,
140009,2006-06-10,z,38,ss,5.0,-9.0,103.004.001,,
140009,2006-06-10,z,39,ss,0.1,-9.0,031.002.004,,
140009,2006-06-10,z,40,ss,2.0,-9.0,036.001.001,,
140010,2006-06-10,z,1,b1,2.0,-9.0,026.007.007,,
140010,2006-06-10,z,2,b1,8.0,-9.0,034.001.001,,
140010,2006-06-10,z,3,b2,20.0,-9.0,034.001.001,,
140010,2006-06-10,z,4,ks,0.001,-9.0,154.021.046,,
140010,2006-06-10,z,5,ks,5.0,-9.0,015.001.001,,
140010,2006-06-10,z,6,ks,0.1,-9.0,036.004.001,,
140010,2006-06-10,z,7,ks,1.0,-9.0,047.008.001,,
140010,2006-06-10,z,8,ks,1.0,-9.0,057.002.002,,
140010,2006-06-10,z,9,ks,0.02,-9.0,057.006.003,,
140010,2006-06-10,z,10,ks,0.001,-9.0,068.041.999,,
140010,2006-06-10,z,11,ks,0.1,-9.0,080.009.007,,
140010,2006-06-10,z,12,ks,0.01,-9.0,080.028.002,,
140010,2006-06-10,z,13,ks,0.1,-9.0,103.004.001,,
140010,2006-06-10,z,14,ks,0.2,-9.0,123.005.001,,
140010,2006-06-10,z,15,ks,0.01,-9.0,151.010.999,,
140010,2006-06-10,z,16,ks,0.001,-9.0,154.021.999,,
140010,2006-06-10,z,17,ks,0.02,-9.0,169.096.060,,
140010,2006-06-10,z,18,ks,0.1,-9.0,169.118.040,,
140010,2006-06-10,z,19,ks,0.05,-9.0,169.118.060,,
140010,2006-06-10,z,20,ks,0.001,-9.0,169.173.030,,
140010,2006-06-10,z,21,ks,0.5,-9.0,193.016.008,,
