"";"bfhnr";"lfdnr";"ort";"bart";"schi";"bhd";"hori";"azi";"hoehe";"alter";"roid";"fadd"
"11920";160058;47;9;"GFi";2;7,5;5,5;NA;NA;NA;11920;2013-06-19 10:11:40
"11921";160058;48;9;"GFi";2;7;5;NA;NA;NA;11921;2013-06-19 10:11:40
"11922";160058;49;9;"GFi";2;14,5;2;NA;NA;NA;11922;2013-06-19 10:11:40
"11923";160060;1;9;"Bu";1;27,5;4;NA;20,6;NA;11923;2013-06-19 10:11:40
"11924";160060;2;9;"Fi";1;27,5;7;NA;NA;NA;11924;2013-06-19 10:11:40
"11925";160060;3;9;"Fi";1;34,5;9;NA;25;NA;11925;2013-06-19 10:11:40
"11926";160060;4;9;"Fi";1;14;8;NA;NA;NA;11926;2013-06-19 10:11:40
"11927";160060;5;9;"Fi";1;13,5;8;NA;NA;NA;11927;2013-06-19 10:11:40
"11928";160060;6;9;"Bu";1;25;10;NA;22,7;NA;11928;2013-06-19 10:11:40
"11929";160060;7;9;"Fi";1;25;8;NA;NA;NA;11929;2013-06-19 10:11:40
"11930";160060;8;9;"Bu";1;11,5;5;NA;NA;NA;11930;2013-06-19 10:11:40
"11931";160060;9;9;"Fi";1;25,5;4;NA;NA;NA;11931;2013-06-19 10:11:40
"11932";160060;10;9;"Bi";1;19;9;NA;22,5;NA;11932;2013-06-19 10:11:40
"11933";160060;11;9;"Fi";1;25,5;7;NA;NA;NA;11933;2013-06-19 10:11:40
"11934";160060;12;9;"Fi";1;25;6;NA;NA;NA;11934;2013-06-19 10:11:40
"11935";160060;13;9;"Fi";1;19,5;4;NA;NA;NA;11935;2013-06-19 10:11:40
"11936";160060;14;9;"Fi";1;27,5;4;NA;NA;NA;11936;2013-06-19 10:11:40
"11937";160060;15;9;"Fi";1;23,5;10;NA;NA;NA;11937;2013-06-19 10:11:40
"11938";160060;16;9;"Fi";1;31;7;NA;24,4;NA;11938;2013-06-19 10:11:40
"11939";160060;17;9;"Fi";1;12;7;NA;NA;NA;11939;2013-06-19 10:11:40
"11940";160060;18;9;"Fi";1;20;8;NA;NA;NA;11940;2013-06-19 10:11:40
"11941";160060;19;9;"Fi";1;12;3;NA;NA;NA;11941;2013-06-19 10:11:40
"11942";160060;20;9;"Fi";1;14,5;4;NA;NA;NA;11942;2013-06-19 10:11:40
"11943";160060;21;9;"Fi";1;17;4;NA;NA;NA;11943;2013-06-19 10:11:40
"11944";160060;22;9;"Fi";1;9;6;NA;NA;NA;11944;2013-06-19 10:11:40
"11945";160060;23;9;"Fi";1;19;4;NA;NA;NA;11945;2013-06-19 10:11:40
"11946";160060;24;9;"Fi";1;28,5;1,5;NA;22,5;NA;11946;2013-06-19 10:11:40
"11947";160060;25;9;"Fi";1;23;2;NA;NA;NA;11947;2013-06-19 10:11:40
"11948";160061;1;9;"GKi";1;39;5,5;NA;NA;NA;11948;2013-06-19 10:11:40
"11949";160061;2;9;"GKi";1;33;12,3;NA;23,1;NA;11949;2013-06-19 10:11:40
"11950";160061;3;9;"GKi";1;35;19,4;NA;NA;NA;11950;2013-06-19 10:11:40
"11951";160061;4;9;"Lä";1;49;15,3;NA;29,1;NA;11951;2013-06-19 10:11:40
"11952";160061;5;9;"Fi";1;55;6,3;NA;28,9;NA;11952;2013-06-19 10:11:40
"11953";160061;6;9;"Fi";1;53,5;8,6;NA;28,5;NA;11953;2013-06-19 10:11:40
"11954";160061;7;9;"Fi";1;49;5,5;NA;NA;NA;11954;2013-06-19 10:11:40
"11955";160061;8;9;"GKi";1;32;5,2;NA;NA;NA;11955;2013-06-19 10:11:40
"11956";160061;9;9;"Lä";1;42,5;8,8;NA;29,5;NA;11956;2013-06-19 10:11:40
"11957";160061;10;9;"GKi";1;37;14,6;NA;NA;NA;11957;2013-06-19 10:11:40
"11958";160061;11;9;"Fi";1;47;15;NA;NA;NA;11958;2013-06-19 10:11:40
"11959";160061;12;9;"Fi";1;37;17,6;NA;NA;NA;11959;2013-06-19 10:11:40
"11960";160061;13;9;"GKi";1;34;20;NA;NA;NA;11960;2013-06-19 10:11:40
"11961";160061;14;9;"GKi";1;35,5;19,5;NA;NA;NA;11961;2013-06-19 10:11:40
"11962";160061;15;9;"Fi";1;53;12,3;NA;NA;NA;11962;2013-06-19 10:11:40
"11963";160061;16;9;"GKi";1;33;5;NA;NA;NA;11963;2013-06-19 10:11:40
"11964";160061;17;9;"GKi";1;37;3,5;NA;24,1;NA;11964;2013-06-19 10:11:40
"11965";160061;18;9;"Fi";1;51;13,7;NA;NA;NA;11965;2013-06-19 10:11:40
"11966";160061;19;9;"Fi";1;42;14;NA;NA;NA;11966;2013-06-19 10:11:40
"11967";160061;20;9;"GKi";1;37,5;12,2;NA;NA;NA;11967;2013-06-19 10:11:40
"11968";160061;21;9;"Fi";1;30;6,2;NA;NA;NA;11968;2013-06-19 10:11:40
"11969";160062;1;9;"Ki";1;30;8;NA;NA;NA;11969;2013-06-19 10:11:40
"11970";160062;2;9;"Fi";2;13;8;NA;NA;25;11970;2013-06-19 10:11:40
"11971";160062;3;9;"Ki";1;32,5;10;NA;NA;NA;11971;2013-06-19 10:11:40
"11972";160062;4;9;"Ki";1;25;20;NA;NA;NA;11972;2013-06-19 10:11:40
"11973";160062;5;9;"Fi";2;13,5;18;NA;NA;25;11973;2013-06-19 10:11:40
"11974";160062;6;9;"Ki";1;30;17,5;NA;NA;NA;11974;2013-06-19 10:11:40
"11975";160062;7;9;"Ki";1;28;17,5;NA;NA;NA;11975;2013-06-19 10:11:40
"11976";160062;8;9;"Fi";1;35,5;14,5;NA;NA;NA;11976;2013-06-19 10:11:40
"11977";160062;9;9;"Fi";2;13;18;NA;NA;25;11977;2013-06-19 10:11:40
"11978";160062;10;9;"Fi";2;12;14;NA;NA;25;11978;2013-06-19 10:11:40
"11979";160062;11;9;"Fi";2;13;12;NA;NA;25;11979;2013-06-19 10:11:40
"11980";160062;12;9;"Bu";2;15;11,5;NA;13,2;25;11980;2013-06-19 10:11:40
"11981";160062;13;9;"Ki";1;24;11,5;NA;NA;NA;11981;2013-06-19 10:11:40
"11982";160062;14;9;"Fi";2;17;7;NA;NA;25;11982;2013-06-19 10:11:40
"11983";160062;15;9;"Fi";1;39;18,5;NA;NA;NA;11983;2013-06-19 10:11:40
"11984";160062;16;9;"Ki";1;31,5;15;NA;NA;NA;11984;2013-06-19 10:11:40
"11985";160062;17;9;"Fi";1;33;18;NA;NA;NA;11985;2013-06-19 10:11:40
"11986";160062;18;9;"Fi";2;12;20;NA;NA;NA;11986;2013-06-19 10:11:40
"11987";160062;19;9;"Fi";2;15;15;NA;NA;NA;11987;2013-06-19 10:11:40
"11988";160062;20;9;"Fi";1;33;14,5;NA;26,8;NA;11988;2013-06-19 10:11:40
"11989";160062;21;9;"Fi";2;15,5;14;NA;NA;NA;11989;2013-06-19 10:11:40
"11990";160062;22;9;"Fi";2;12;8;NA;NA;NA;11990;2013-06-19 10:11:40
"11991";160062;23;9;"Ki";1;45;7;NA;29,5;NA;11991;2013-06-19 10:11:40
"11992";160062;24;9;"Ki";1;22,5;3,5;NA;NA;NA;11992;2013-06-19 10:11:40
"11993";160062;25;9;"Fi";1;47;20;NA;29,6;NA;11993;2013-06-19 10:11:40
"11994";160062;26;9;"Ki";1;42;11,5;NA;28,3;NA;11994;2013-06-19 10:11:40
"11995";160062;27;9;"Ki";1;38;16,5;NA;NA;NA;11995;2013-06-19 10:11:40
"11996";160062;28;9;"Ki";1;26;19;NA;NA;NA;11996;2013-06-19 10:11:40
"11997";160062;29;9;"Ki";1;35;17;NA;NA;NA;11997;2013-06-19 10:11:40
"11998";160062;30;9;"Ki";1;20;18;NA;NA;NA;11998;2013-06-19 10:11:40
"11999";160062;31;9;"Ki";1;23;19,5;NA;NA;NA;11999;2013-06-19 10:11:40
"12000";160062;32;9;"Bu";1;34;14;NA;22,3;NA;12000;2013-06-19 10:11:40
"12001";160062;33;9;"Ki";1;40;4;NA;NA;NA;12001;2013-06-19 10:11:40
"12002";160062;34;9;"Ki";1;25;10,5;NA;NA;NA;12002;2013-06-19 10:11:40
"12003";160062;35;9;"Ki";1;29,5;16,5;NA;NA;NA;12003;2013-06-19 10:11:40
"12004";160062;36;9;"Ki";1;31;18;NA;NA;NA;12004;2013-06-19 10:11:40
"12005";160062;37;9;"Ki";1;36,5;15;NA;NA;NA;12005;2013-06-19 10:11:40
"12006";160062;38;9;"Ki";1;31;18;NA;NA;NA;12006;2013-06-19 10:11:40
"12007";160062;39;9;"Ki";1;32;12;NA;NA;NA;12007;2013-06-19 10:11:40
"12008";160062;40;9;"Fi";2;17;12;NA;15,9;25;12008;2013-06-19 10:11:40
"12009";160062;41;9;"Ei";2;15,5;13,5;NA;4,6;20;12009;2013-06-19 10:11:40
"12010";160062;42;9;"Ki";1;24;15;NA;NA;NA;12010;2013-06-19 10:11:40
"12011";160062;43;9;"Ki";1;23,5;18,5;NA;NA;NA;12011;2013-06-19 10:11:40
"12012";160062;44;9;"Ki";1;25;20;NA;NA;NA;12012;2013-06-19 10:11:40
"12013";160062;45;9;"Ki";1;24,5;17,5;NA;NA;NA;12013;2013-06-19 10:11:40
"12014";160062;46;9;"Ki";1;33;15,5;NA;NA;NA;12014;2013-06-19 10:11:40
"12015";160062;47;9;"Fi";2;11,5;18,5;NA;NA;25;12015;2013-06-19 10:11:40
"12016";160062;48;9;"Fi";2;17;20;NA;NA;30;12016;2013-06-19 10:11:40
"12017";160062;49;9;"Fi";2;21;16;NA;NA;30;12017;2013-06-19 10:11:40
"12018";160062;50;9;"Fi";2;14;13;NA;NA;25;12018;2013-06-19 10:11:40
"12019";160062;51;9;"Ki";1;40,5;11;NA;NA;NA;12019;2013-06-19 10:11:40
"12020";160062;52;9;"Fi";2;20;8;NA;NA;30;12020;2013-06-19 10:11:40
"12021";160062;53;9;"Ki";1;42;3;NA;27;NA;12021;2013-06-19 10:11:40
"12022";160062;54;9;"Ki";1;32;14;NA;NA;NA;12022;2013-06-19 10:11:40
"12023";160062;55;9;"Ki";1;32,5;12;NA;NA;NA;12023;2013-06-19 10:11:40
"12024";160062;56;9;"Ki";1;34;14,5;NA;NA;NA;12024;2013-06-19 10:11:40
"12025";160062;57;9;"Fi";2;11;16,5;NA;11,8;25;12025;2013-06-19 10:11:40
"12026";160062;58;9;"Ki";1;27;19,2;NA;NA;NA;12026;2013-06-19 10:11:40
"12027";160062;59;9;"Ki";1;21;20;NA;NA;NA;12027;2013-06-19 10:11:40
"12028";160062;60;9;"Ki";1;19;18;NA;NA;NA;12028;2013-06-19 10:11:40
"12029";160062;61;9;"Ki";1;34;16,5;NA;NA;NA;12029;2013-06-19 10:11:40
"12030";160062;62;9;"Ki";1;28;14;NA;NA;NA;12030;2013-06-19 10:11:40
"12031";160062;63;9;"Ki";1;21;12;NA;NA;NA;12031;2013-06-19 10:11:40
"12032";160062;64;9;"Fi";2;20;12;NA;NA;NA;12032;2013-06-19 10:11:40
"12033";160062;65;9;"Ki";1;21;9;NA;NA;NA;12033;2013-06-19 10:11:40
"12034";160062;66;9;"Fi";2;15,5;6,5;NA;NA;NA;12034;2013-06-19 10:11:40
"12035";160062;67;9;"Ki";1;27,5;5;NA;NA;NA;12035;2013-06-19 10:11:40
"12036";160062;68;9;"Ki";1;22,5;6;NA;NA;NA;12036;2013-06-19 10:11:40
"12037";160062;69;9;"Fi";2;16,5;8;NA;NA;NA;12037;2013-06-19 10:11:40
"12038";160062;70;9;"Fi";2;10,5;9,5;NA;NA;NA;12038;2013-06-19 10:11:40
"12039";160062;71;9;"Fi";2;12;12;NA;NA;NA;12039;2013-06-19 10:11:40
"12040";160062;72;9;"Ki";1;21,5;13;NA;NA;NA;12040;2013-06-19 10:11:40
"12041";160062;73;9;"Ki";1;25,5;14,5;NA;NA;NA;12041;2013-06-19 10:11:40
"12042";160062;74;9;"Fi";2;13,5;15,5;NA;NA;NA;12042;2013-06-19 10:11:40
"12043";160062;75;9;"Ki";1;21,5;15,5;NA;NA;NA;12043;2013-06-19 10:11:40
"12044";160062;76;9;"Ki";1;35;19;NA;NA;NA;12044;2013-06-19 10:11:40
"12045";160062;77;9;"Ki";1;29,5;18;NA;NA;NA;12045;2013-06-19 10:11:40
"12046";160062;78;9;"Fi";2;9,5;18;NA;NA;NA;12046;2013-06-19 10:11:40
"12047";160062;79;9;"Ki";1;25;20;NA;NA;NA;12047;2013-06-19 10:11:40
"12048";160062;80;9;"Bu";2;18,5;20;NA;30;NA;12048;2013-06-19 10:11:40
"12049";160062;81;9;"Bu";2;14;20;NA;25;NA;12049;2013-06-19 10:11:40
"12050";160063;1;9;"Rbu";1;20;1;NA;NA;66;12050;2013-06-19 10:11:40
"12051";160063;2;9;"Rbu";1;14;1,5;NA;NA;66;12051;2013-06-19 10:11:40
"12052";160063;3;9;"Rbu";1;9;1,5;NA;NA;66;12052;2013-06-19 10:11:40
"12053";160063;4;9;"Rbu";1;17;1,5;NA;NA;66;12053;2013-06-19 10:11:40
"12054";160063;5;9;"Rbu";1;26,5;5;NA;27,3;66;12054;2013-06-19 10:11:40
"12055";160063;6;9;"Gfi";1;24;6;NA;NA;66;12055;2013-06-19 10:11:40
"12056";160063;7;9;"Gfi";1;27,5;7;NA;NA;66;12056;2013-06-19 10:11:40
"12057";160063;8;9;"Gfi";1;28;9;NA;NA;66;12057;2013-06-19 10:11:40
"12058";160063;9;9;"Gfi";1;32,5;8,5;NA;28,5;66;12058;2013-06-19 10:11:40
"12059";160063;10;9;"Rbu";1;15,5;10;NA;NA;66;12059;2013-06-19 10:11:40
"12060";160063;11;9;"Rbu";1;16;3;NA;NA;66;12060;2013-06-19 10:11:40
"12061";160063;12;9;"Rbu";1;29;3,5;NA;27,6;66;12061;2013-06-19 10:11:40
"12062";160063;13;9;"Rbu";2;7;5;NA;NA;20;12062;2013-06-19 10:11:40
"12063";160063;14;9;"Rbu";2;9;5;NA;NA;20;12063;2013-06-19 10:11:40
"12064";160063;15;9;"Rbu";2;8,5;7;NA;NA;20;12064;2013-06-19 10:11:40
"12065";160063;16;9;"Rbu";1;11;8;NA;NA;66;12065;2013-06-19 10:11:40
"12066";160063;17;9;"Rbu";1;18,5;9;NA;NA;66;12066;2013-06-19 10:11:40
"12067";160063;18;9;"Rbu";1;27;8,5;NA;NA;66;12067;2013-06-19 10:11:40
"12068";160063;19;9;"Rbu";1;11,5;10;NA;NA;66;12068;2013-06-19 10:11:40
"12069";160063;20;9;"Rbu";1;19,5;8;NA;NA;66;12069;2013-06-19 10:11:40
"12070";160063;21;9;"Rbu";2;9;7;NA;NA;20;12070;2013-06-19 10:11:40
"12071";160063;22;9;"Rbu";1;12;10;NA;NA;66;12071;2013-06-19 10:11:40
"12072";160063;23;9;"Rbu";1;15;8;NA;NA;66;12072;2013-06-19 10:11:40
"12073";160063;24;9;"Rbu";1;7;7,5;NA;NA;20;12073;2013-06-19 10:11:40
"12074";160063;25;9;"Rbu";1;12;10;NA;NA;66;12074;2013-06-19 10:11:40
"12075";160063;26;9;"Rbu";1;11;9,5;NA;NA;66;12075;2013-06-19 10:11:40
"12076";160063;27;9;"Rbu";1;26;9;NA;NA;66;12076;2013-06-19 10:11:40
"12077";160063;28;9;"Gfi";1;33;7,5;NA;27,2;66;12077;2013-06-19 10:11:40
"12078";160063;29;9;"Rbu";1;12;5,5;NA;NA;66;12078;2013-06-19 10:11:40
"12079";160063;30;9;"Rbu";1;23,5;5;NA;NA;66;12079;2013-06-19 10:11:40
"12080";160063;31;9;"Rbu";2;9;5;NA;NA;20;12080;2013-06-19 10:11:40
"12081";160063;32;9;"Rbu";1;15;5,5;NA;NA;66;12081;2013-06-19 10:11:40
"12082";160063;33;9;"Rbu";1;16,5;7;NA;NA;66;12082;2013-06-19 10:11:40
"12083";160063;34;9;"Rbu";2;8,5;7;NA;NA;20;12083;2013-06-19 10:11:40
"12084";160063;35;9;"Rbu";1;16;8;NA;NA;66;12084;2013-06-19 10:11:40
"12085";160063;36;9;"Rbu";1;22;6,5;NA;NA;66;12085;2013-06-19 10:11:40
"12086";160063;37;9;"Rbu";1;18,5;7;NA;NA;66;12086;2013-06-19 10:11:40
"12087";160063;38;9;"Rbu";1;10;6,5;NA;NA;66;12087;2013-06-19 10:11:40
"12088";160063;39;9;"Rbu";1;16;10;NA;NA;66;12088;2013-06-19 10:11:40
"12089";160063;40;9;"Rbu";2;9,5;7,5;NA;NA;20;12089;2013-06-19 10:11:40
"12090";160063;41;9;"Rbu";1;26;7,5;NA;25,6;66;12090;2013-06-19 10:11:40
"12091";160063;42;9;"Rbu";2;8,5;10;NA;NA;20;12091;2013-06-19 10:11:40
"12092";160063;43;9;"Rbu";1;22;10;NA;NA;66;12092;2013-06-19 10:11:40
"12093";160063;44;9;"Rbu";1;17;7;NA;NA;66;12093;2013-06-19 10:11:40
"12094";160063;45;9;"Rbu";1;10,5;6,5;NA;NA;66;12094;2013-06-19 10:11:40
"12095";160063;46;9;"Rbu";2;9,5;9;NA;NA;20;12095;2013-06-19 10:11:40
"12096";160063;47;9;"Gfi";1;21,5;8;NA;NA;66;12096;2013-06-19 10:11:40
"12097";160063;48;9;"Rbu";1;17,5;5;NA;NA;66;12097;2013-06-19 10:11:40
"12098";160063;49;9;"Rbu";1;22;2,5;NA;26,5;66;12098;2013-06-19 10:11:40
"12099";160063;50;9;"Rbu";1;11,5;8;NA;NA;66;12099;2013-06-19 10:11:40
"12100";160063;51;9;"Rbu";1;14,5;6,5;NA;NA;66;12100;2013-06-19 10:11:40
"12101";160063;52;9;"Rbu";1;19;6;NA;NA;66;12101;2013-06-19 10:11:40
"12102";160063;53;9;"Rbu";1;12;10;NA;NA;66;12102;2013-06-19 10:11:40
"12103";160064;1;9;"Rbu";1;35;1,5;NA;NA;75;12103;2013-06-19 10:11:40
"12104";160064;2;9;"Rbu";1;23,5;0,5;NA;NA;60;12104;2013-06-19 10:11:40
"12105";160064;3;9;"Rbu";1;38;6;NA;30,8;80;12105;2013-06-19 10:11:40
"12106";160064;4;9;"Rbu";1;34,5;8;NA;NA;80;12106;2013-06-19 10:11:40
"12107";160064;5;9;"Fi";1;49;10;NA;34,2;80;12107;2013-06-19 10:11:40
"12108";160064;6;9;"Rbu";1;26,5;9;NA;NA;70;12108;2013-06-19 10:11:40
"12109";160064;7;9;"Rbu";1;30;6,5;NA;NA;NA;12109;2013-06-19 10:11:40
"12110";160064;8;9;"Rbu";1;34;10;NA;NA;NA;12110;2013-06-19 10:11:40
"12111";160064;9;9;"Fi";1;42,5;10;NA;NA;80;12111;2013-06-19 10:11:40
"12112";160064;10;9;"Fi";1;29,5;8;NA;NA;NA;12112;2013-06-19 10:11:40
"12113";160064;11;9;"Fi";1;49;10;NA;NA;NA;12113;2013-06-19 10:11:40
"12114";160064;12;9;"Rbu";1;33;7;NA;NA;NA;12114;2013-06-19 10:11:40
"12115";160064;13;9;"Rbu";1;28;8;NA;NA;NA;12115;2013-06-19 10:11:40
"12116";160064;14;9;"Rbu";1;36,5;6,5;NA;NA;NA;12116;2013-06-19 10:11:40
"12117";160064;15;9;"Rbu";1;36;7,5;NA;NA;NA;12117;2013-06-19 10:11:40
"12118";160064;16;9;"Rbu";1;15,5;8,5;NA;18,3;NA;12118;2013-06-19 10:11:40
"12119";160064;17;9;"Rbu";1;27,5;5;NA;NA;NA;12119;2013-06-19 10:11:40
"12120";160064;18;9;"Rbu";1;25;10;NA;NA;NA;12120;2013-06-19 10:11:40
"12121";160064;19;9;"Rbu";1;48;15;NA;36,1;100;12121;2013-06-19 10:11:40
"12122";160064;20;9;"Rbu";2;11;13;NA;NA;40;12122;2013-06-19 10:11:40
"12123";160064;21;9;"Rbu";1;23,5;14,5;NA;NA;NA;12123;2013-06-19 10:11:40
"12124";160064;22;9;"Fi";1;55;13;NA;34,2;100;12124;2013-06-19 10:11:40
"12125";160064;23;9;"Rbu";2;16,5;12,5;NA;13,1;40;12125;2013-06-19 10:11:40
"12126";160064;24;9;"Fi";1;45,5;11;NA;NA;NA;12126;2013-06-19 10:11:40
"12127";160064;25;9;"Rbu";2;16,5;14,5;NA;NA;NA;12127;2013-06-19 10:11:40
"12128";160064;26;9;"Rbu";2;14,5;13,6;NA;NA;40;12128;2013-06-19 10:11:40
"12129";160064;27;9;"Rbu";10;32;12;NA;NA;NA;12129;2013-06-19 10:11:40
"12130";160064;28;9;"Rbu";1;30;12,5;NA;NA;NA;12130;2013-06-19 10:11:40
"12131";160064;29;9;"Rbu";1;39;14,5;NA;NA;NA;12131;2013-06-19 10:11:40
"12132";160064;30;9;"Rbu";2;20;13,5;NA;NA;NA;12132;2013-06-19 10:11:40
"12133";160064;31;9;"Rbu";1;33;11;NA;NA;NA;12133;2013-06-19 10:11:40
"12134";160064;32;9;"Rbu";1;39;13;NA;NA;NA;12134;2013-06-19 10:11:40
"12135";160064;33;9;"Rbu";2;21,5;14,1;NA;NA;NA;12135;2013-06-19 10:11:40
"12136";160064;34;9;"Rbu";1;34;14,5;NA;NA;NA;12136;2013-06-19 10:11:40
"12137";160064;35;9;"Rbu";10;33;13;NA;NA;NA;12137;2013-06-19 10:11:40
"12138";160065;1;9;"Gfi";1;25,5;4;NA;NA;54;12138;2013-06-19 10:11:40
"12139";160065;2;9;"Gfi";1;32,5;8;NA;NA;54;12139;2013-06-19 10:11:40
"12140";160065;3;9;"Gfi";1;30;9;NA;NA;54;12140;2013-06-19 10:11:40
"12141";160065;4;9;"Gfi";1;37,5;6;NA;NA;54;12141;2013-06-19 10:11:40
"12142";160065;5;9;"Gfi";1;32;10;NA;NA;54;12142;2013-06-19 10:11:40
"12143";160065;6;9;"Gfi";1;37,5;4;NA;26;54;12143;2013-06-19 10:11:40
"12144";160065;7;9;"Gfi";1;36;4;NA;24,5;54;12144;2013-06-19 10:11:40
"12145";160065;8;9;"Gfi";1;23;10;NA;NA;54;12145;2013-06-19 10:11:40
"12146";160065;9;9;"Gfi";1;27;10;NA;NA;54;12146;2013-06-19 10:11:40
"12147";160065;10;9;"Gfi";1;40;6;NA;25;54;12147;2013-06-19 10:11:40
"12148";160065;11;9;"Gfi";1;28,5;9;NA;NA;54;12148;2013-06-19 10:11:40
"12149";160065;12;9;"Gfi";1;32;7;NA;NA;54;12149;2013-06-19 10:11:40
"12150";160065;13;9;"Gfi";1;36;5;NA;NA;54;12150;2013-06-19 10:11:40
"12151";160065;14;9;"Gfi";1;35,5;9;NA;NA;54;12151;2013-06-19 10:11:40
"12152";160065;15;9;"Gfi";1;21,5;8;NA;NA;54;12152;2013-06-19 10:11:40
"12153";160065;16;9;"Gfi";1;31;2;NA;NA;54;12153;2013-06-19 10:11:40
"12154";160065;17;9;"Gfi";1;28,5;9;NA;NA;54;12154;2013-06-19 10:11:40
"12155";160065;18;9;"Gfi";1;33;13;NA;NA;54;12155;2013-06-19 10:11:40
"12156";160065;19;9;"Gfi";1;38,5;12;NA;NA;54;12156;2013-06-19 10:11:40
"12157";160065;20;9;"Gfi";1;32;11;NA;NA;54;12157;2013-06-19 10:11:40
"12158";160065;21;9;"Gfi";1;34;12;NA;NA;54;12158;2013-06-19 10:11:40
"12159";160065;22;9;"Gfi";1;36;13;NA;NA;54;12159;2013-06-19 10:11:40
"12160";160065;23;9;"Gfi";1;23,5;12;NA;NA;54;12160;2013-06-19 10:11:40
"12161";160065;24;9;"Gfi";1;29;11;NA;NA;54;12161;2013-06-19 10:11:40
"12162";160065;25;9;"Gfi";1;26,5;12;NA;NA;54;12162;2013-06-19 10:11:40
"12163";160065;26;9;"Gfi";1;29;13;NA;NA;54;12163;2013-06-19 10:11:40
"12164";160066;1;9;"Gfi";1;45;2;NA;30,4;NA;12164;2013-06-19 10:11:40
"12165";160066;2;9;"Gfi";1;39,5;10;NA;NA;NA;12165;2013-06-19 10:11:40
"12166";160066;3;9;"Gfi";1;24,5;9,5;NA;NA;NA;12166;2013-06-19 10:11:40
"12167";160066;4;9;"Gfi";1;41;7,5;NA;NA;NA;12167;2013-06-19 10:11:40
"12168";160066;5;9;"Gfi";1;22;1,5;NA;NA;NA;12168;2013-06-19 10:11:40
"12169";160066;6;9;"Gfi";1;30;2,5;NA;NA;NA;12169;2013-06-19 10:11:40
"12170";160066;7;9;"Gfi";1;39;3,5;NA;30,1;NA;12170;2013-06-19 10:11:40
"12171";160066;8;9;"Gfi";1;40;7;NA;NA;NA;12171;2013-06-19 10:11:40
"12172";160066;9;9;"Gfi";1;41,5;10;NA;29,8;NA;12172;2013-06-19 10:11:40
"12173";160066;10;9;"Gfi";1;23,5;3;NA;NA;NA;12173;2013-06-19 10:11:40
"12174";160066;11;9;"Gfi";1;35,5;2;NA;NA;NA;12174;2013-06-19 10:11:40
"12175";160066;12;9;"Gfi";1;30,5;6;NA;28,8;NA;12175;2013-06-19 10:11:40
"12176";160066;13;9;"Gfi";1;26;8;NA;NA;NA;12176;2013-06-19 10:11:40
"12177";160066;14;9;"Gfi";1;22;9;NA;NA;NA;12177;2013-06-19 10:11:40
"12178";160066;15;9;"Gfi";1;26;7;NA;NA;NA;12178;2013-06-19 10:11:40
"12179";160066;16;9;"Gfi";1;35,5;13,5;NA;NA;NA;12179;2013-06-19 10:11:40
"12180";160066;17;9;"Gfi";1;20;13;NA;NA;NA;12180;2013-06-19 10:11:40
"12181";160066;18;9;"Gfi";1;37;14;NA;NA;NA;12181;2013-06-19 10:11:40
"12182";160066;19;9;"Gfi";1;37,5;12,5;NA;NA;NA;12182;2013-06-19 10:11:40
"12183";160066;20;9;"Gfi";1;23;15;NA;NA;NA;12183;2013-06-19 10:11:40
"12184";160066;21;9;"Gfi";1;25;14,5;NA;NA;NA;12184;2013-06-19 10:11:40
"12185";160066;22;9;"Gfi";1;20;12,5;NA;NA;NA;12185;2013-06-19 10:11:40
"12186";160066;23;9;"Gfi";1;33,5;14;NA;NA;NA;12186;2013-06-19 10:11:40
"12187";160066;24;9;"Gfi";1;24;15;NA;NA;NA;12187;2013-06-19 10:11:40
"12188";160066;25;9;"Gfi";1;17;14;NA;NA;NA;12188;2013-06-19 10:11:40
"12189";160066;26;9;"Gfi";1;22;13,5;NA;NA;NA;12189;2013-06-19 10:11:40
"12190";160066;27;9;"Gfi";1;37;14;NA;NA;NA;12190;2013-06-19 10:11:40
"12191";160066;28;9;"Gfi";1;22,5;10,5;NA;NA;NA;12191;2013-06-19 10:11:40
"12192";160066;29;9;"Gfi";1;41;14,5;NA;NA;NA;12192;2013-06-19 10:11:40
"12193";160066;30;9;"Gfi";1;37;11;NA;NA;NA;12193;2013-06-19 10:11:40
"12194";160066;31;9;"Gfi";1;27,5;12,5;NA;NA;NA;12194;2013-06-19 10:11:40
"12195";160066;32;9;"Gfi";1;33,5;13;NA;NA;NA;12195;2013-06-19 10:11:40
"12196";160066;33;9;"Gfi";1;30;14;NA;NA;NA;12196;2013-06-19 10:11:40
"12197";160066;34;9;"Gfi";1;25;13,5;NA;NA;NA;12197;2013-06-19 10:11:40
"12198";160066;35;9;"Gfi";1;24;14;NA;NA;NA;12198;2013-06-19 10:11:40
"12199";160066;36;9;"Gfi";1;25,5;12;NA;NA;NA;12199;2013-06-19 10:11:40
"12200";160067;1;9;"Fi";1;34;1;NA;NA;117;12200;2013-06-19 10:11:40
"12201";160067;2;9;"Fi";1;40,5;5;NA;NA;117;12201;2013-06-19 10:11:40
"12202";160067;3;9;"Fi";1;37;9;NA;NA;117;12202;2013-06-19 10:11:40
"12203";160067;4;9;"Fi";1;36,5;9,5;NA;NA;117;12203;2013-06-19 10:11:40
"12204";160067;5;9;"Fi";1;36;5;NA;NA;117;12204;2013-06-19 10:11:40
"12205";160067;6;9;"Fi";1;47;7;NA;NA;117;12205;2013-06-19 10:11:40
