ToTraktId;ToEckId;K2_RW;K2_HW;K3_RW;K3_HW;RW_MED;HW_MED;LAT_MED;LON_MED;LAT_MEAN;LON_MEAN;AnzahlMessungen;HDOP;MaxHDOP;NumSat;MinNumSat;RTCMAlter;Hilfspunkt;UTCStartzeit;UTCStopzeit;STDDEV
100058;1;;;2584000,541;5489995,499;2584000,679;5489996,979;49,54094;7,160031667;49,54092702;7,160028611;126;1,528571;2,2;5,992064;4;99;FALSCH;094406;094800;4,040505923
100062;1;;;2586018,956;5466004,293;2586018,711;5466005,591;49,32498917;7,182708333;49,32497774;7,182711591;132;1,964394;24,2;5,537879;4;99;FALSCH;081244;081652;3,078631755
100064;1;;;2588027,106;5457983,928;2588026,923;5457984,412;49,25259667;7,208565;49,25259235;7,208565505;132;3,323485;7,9;5,477273;3;99;FALSCH;133020;133424;3,677273032
100065;1;;;2588006,339;5461996,134;2588006,621;5461993,913;49,28864333;7,209165;49,28866332;7,209161859;130;2,063077;4,3;5,761539;5;99;FALSCH;075958;080400;2,096450905
100066;1;;;2588016,978;5470195,228;2588016,636;5470194,803;49,36236333;7,21111;49,36236734;7,21111526;128;1,517969;2;5,445313;3;99;FALSCH;075154;075602;1,59295568
100068;1;;;2587993,005;5478012,426;2587992,511;5478011,574;49,432635;7,212508333;49,4326424;7,212514756;123;2,856097;3,6;4,837399;4;99;FALSCH;080152;080544;4,268532159
100070;1;;;2591915,128;5449804,294;2591914,832;5449804,034;49,17848833;7,260083333;49,17849063;7,260087448;128;1,820313;2,4;7,039063;5;99;FALSCH;101430;101832;1,331026398
100071;1;;;2592152,369;5450058,402;2592151,793;5450058,831;49,18074333;7,263391667;49,18073938;7,263398712;132;2,452273;2,8;6,075758;5;99;FALSCH;081818;082240;3,80398559
100072;1;;;2592015,053;5461973,478;2592014,796;5461973,114;49,28786667;7,264243333;49,28786982;7,264247423;130;1,820769;2,1;6,984615;6;99;FALSCH;092356;092806;1,642831504
100073;1;;;2591992,704;5473969,667;2591990,462;5473968,496;49,3957;7,266675;49,39571007;7,266706368;117;3,377778;4,4;4,794872;3;99;FALSCH;082024;082422;3,636666571
100078;1;;;2595981,671;5469980,745;2595982,567;5469980,02;49,35923167;7,320693333;49,35923844;7,320682031;142;1,814085;2,2;6,169014;5;99;FALSCH;095118;095550;1,876329354
100080;1;;;2599995,451;5465986,589;2599997,697;5465987,533;49,32269833;7,374948333;49,32269099;7,374917833;203;1,342857;2,2;6,669951;5;99;FALSCH;075042;075716;9,129696427
100081;1;;;2551887,67;5454038,919;2551887,987;5454038,809;49,22125;6,711696667;49,22125088;6,711692107;125;1,1112;1,9;8,296;7;99;FALSCH;092746;093148;1,200528216
100082;1;;;2576042,535;5486056,042;2576042,894;5486056,077;49,50656333;7,04934;49,5065629;7,04933625;116;1,831034;2,8;5,767241;5;99;FALSCH;080444;080838;2,199287157
100083;1;;;2536025,578;5485957,463;2536025,403;5485957,632;49,50937167;6,49684;49,50937013;6,496842612;127;1,420473;6,5;7,732284;6;99;FALSCH;083052;083502;0,901253532
100084;1;;;2534971,975;5482886,687;2534969,954;5482884,665;49,48180417;6,481995833;49,48182269;6,48202381;140;2,188571;3,9;6,328571;5;99;FALSCH;083454;083934;4,395014478
100085;1;;;2597663,335;5471417,705;2597665,408;5471419,109;49,3719;7,344206667;49,37188837;7,344177208;342;2,030994;6,1;7,084795;4;99;FALSCH;102132;103244;15,28303678
100086;1;;;2541673,962;5486685,232;2541673,813;5486685,396;49,51555333;6,574905;49,5155519;6,574907312;124;2,041129;3,4;6,387097;5;99;FALSCH;092926;093314;1,833200922
100087;1;;;2581014,934;5493984,822;2581014,952;5493983,751;49,577185;7,119606667;49,57719492;7,119605387;125;1,964;3,2;5,736;4;99;FALSCH;072246;072644;2,757101162
100088;1;;;2567986,638;5489985,386;2567986,967;5489983,897;49,54283;6,938805;49,54284319;6,938800616;138;2,365217;4,2;5,036232;3;99;FALSCH;080804;081226;7,393854271
100089;1;;;2568020,066;5497967,422;2568019,937;5497969,621;49,61461667;6,94064;49,61459697;6,940641299;127;1,919685;5,6;7,125984;5;99;FALSCH;112158;112554;3,194355256
100090;1;;;2584062,791;5470198,941;2584062,811;5470198,796;49,3629575;7,1566925;49,36295832;7,156691745;128;1,770313;2,6;6,210938;5;99;FALSCH;075610;080014;3,787986578
120001;1;;;4585405,408;5831494,134;4585404,506;5831493,576;52,60973158;13,25922408;52,60973675;13,25923768;112;5,417857;12,2;4,633929;4;116,9554;FALSCH;9192200;9210400;1,772821048
120002;1;;;4584930,352;5815199,018;4584929,989;5815199,077;52,46341017;13,24806133;52,46340948;13,24806659;108;3,044445;10,2;6,101852;5;99,59259;FALSCH;12453800;12471900;0,499721718
120003;1;;;5412996,069;5813630,224;5412996,111;5813630,315;52,44899517;13,71828267;52,44899432;13,7182823;108;1,774074;6,5;5,842593;4;85,24074;FALSCH;7150500;7165600;0,805297506
120004;1;;;4600955,282;5814824,702;4600955,437;5814824,739;52,45732433;13,48365767;52,45732398;13,48365541;107;1,116822;1,6;7,373832;5;170,0561;FALSCH;7133500;7152600;0,211893522
120005;1;;;4595750,636;5903032,526;4595750,287;5903032,979;53,25065958;13,4329815;53,25065543;13,43298659;106;3,095283;6,1;5,754717;4;96,8868;FALSCH;9443000;9461800;1,192882524
120006;1;;;4579211,135;5887416,393;4579210,97;5887416,677;53,11308983;13,18138717;53,11308724;13,18138959;107;1,582243;1,8;5,373832;4;507,0654;FALSCH;12252100;12270100;0,395419696
120007;1;;;4547570,677;5888410,983;4547570,751;5888410,237;53,12576933;12,70906567;53,12577607;12,70906473;132;2,060606;15;5,878788;4;110,0152;FALSCH;12031100;12051700;1,233122894
120008;1;;;5409127,316;5869841,033;5409127,349;5869841,369;52,953354;13,64585667;52,95335095;13,64585632;118;1,316949;2,3;6,398305;4;97,52542;FALSCH;6430600;6444700;0,411933099
120009;1;;;4562701,73;5871905,811;4562701,897;5871905,45;52,97592017;12,93186633;52,97592335;12,93186392;105;2,048571;6,2;6,142857;4;83,50476;FALSCH;9475500;9494400;0,339517342
120010;1;;;4546845,779;5872282,543;4546846,193;5872282,672;52,98092617;12,6959025;52,98092482;12,69589702;107;1,618692;2,4;4,915888;4;113,271;FALSCH;7242800;7263500;1,563133587
120011;1;;;4530812,56;5872975,358;4530812,374;5872975,693;52,98831142;12,45726167;52,98830836;12,45726448;105;2,441905;10,9;5,390476;4;93,40952;FALSCH;12222200;12241200;0,726726068
120012;1;;;4514786,263;5873365,769;4514786,563;5873365,48;52,99249283;12,21864408;52,99249543;12,21863963;105;1,779048;3,8;6,314286;5;191,8857;FALSCH;11274700;11293600;0,457528519
120013;1;;;5423927,732;5853012,145;5423927,565;5853012,177;52,80446033;13,86995733;52,80446002;13,86995978;111;1,823423;12,2;5,603604;4;71,72973;FALSCH;6144100;6162500;0,280953638
120014;1;;;5407947,281;5854040,33;5407947,177;5854039,977;52,81120183;13,63277417;52,81120503;13,63277574;108;1,344445;2,9;6,842593;4;2873,889;FALSCH;10115800;10133900;0,330647661
120015;1;;;4594243,418;5855105,289;4594243,278;5855104,689;52,82038558;13,39642533;52,82039096;13,39642767;105;1,759048;26,3;6,619048;4;105,4286;FALSCH;8585700;9003700;1,487685095
120016;1;;;4578188,459;5855523,297;4578188,429;5855523,257;52,82670933;13,15843033;52,82670969;13,15843073;109;2,591743;3,5;5,816514;5;81,30275;FALSCH;9463000;9481300;0,228174224
120017;1;;;5438374,095;5835982,202;5438373,364;5835981,52;52,65328383;14,08732942;52,65328999;14,08734;113;2,50177;32,6;5,964602;4;82,04425;FALSCH;7175600;7194000;2,230992391
120019;1;;;4529807,868;5840958,223;4529807,956;5840958,177;52,70066517;12,43938933;52,70066561;12,43938805;106;2,356604;10,4;5,669811;4;159,6604;FALSCH;9202600;9220700;0,591899281
120020;1;;;5469422,217;5817521,193;5469422,255;5817521,554;52,49004283;14,54782133;52,49003964;14,5478206;107;3,889719;54,3;4,943925;4;224,9907;FALSCH;7042600;7061300;0,857869386
120021;1;;;5437320,78;5819916,53;5437320,769;5819916,5;52,50881417;14,07482067;52,50881444;14,07482081;109;1,2;1,2;7;7;24458;FALSCH;7562900;7581000;0,091071467
120022;1;;;4545266,023;5824388,133;4545266,017;5824387,827;52,55069908;12,6657785;52,55070182;12,66577861;106;2,518868;5,2;6,103774;5;80,8868;FALSCH;7205400;7224500;0,543209882
120024;1;;;5452287,894;5802453,719;5452287,822;5802454,919;52,3534215;14,29773867;52,35341073;14,29773937;107;3,259813;6,6;4,990654;4;98,41122;FALSCH;9181000;9205200;3,309022685
120025;1;;;5420222,431;5805051,213;5420222,702;5805052,911;52,37303233;13,82659733;52,37301698;13,82659376;108;3,801852;13,8;4,694445;4;83;FALSCH;6192800;6212300;2,354834399
120026;1;;;5404459,178;5806177,411;5404459,212;5806177,46;52,38061183;13,59488583;52,38061138;13,59488537;107;1,72243;2,9;6,401869;4;87,5514;FALSCH;9425600;9445100;0,204360208
120027;1;;;5467077,71;5785283,911;5467078,028;5785284,3;52,20020592;14,51647942;52,20020239;14,5164748;108;1,512963;3,6;6,722222;5;97,61111;FALSCH;10583600;11001800;0,538873728
120028;1;;;5451091,685;5786899,457;5451091,509;5786899,782;52,21353417;14,28244242;52,21353127;14,28244504;107;2,460748;8,8;5,663551;4;101,4206;FALSCH;12030500;12044500;1,173865808
120029;1;;;5435090,303;5788022,608;5435090,274;5788022,677;52,2219695;14,0481515;52,22196889;14,04815193;106;2,068868;2,3;5,462264;4;95;FALSCH;7211400;7225500;0,212694564
120030;1;;;5419394,889;5789168,967;5419394,777;5789168,454;52,23018958;13,81824833;52,23019422;13,81825;107;1,637383;4,6;6,700934;5;89,15888;FALSCH;8435100;8453300;1,495076334
120031;1;;;5403335,178;5790363,313;5403335,493;5790362,802;52,23833383;13,58293283;52,2383383;13,58292767;105;3,142857;5,1;4,447619;4;81,91428;FALSCH;7275600;7293700;0,918935823
120032;1;;;4560350,005;5792057,087;4560349,93;5792057,02;52,25872567;12,88230817;52,25872627;12,88230919;105;2;2;6;6;76,45715;FALSCH;8214600;8232700;0,340523011
120033;1;;;4528478,13;5793060,349;4528477,82;5793060,437;52,27030983;12,41563333;52,27030902;12,41563786;108;3,026852;4,9;4,509259;4;93,01852;FALSCH;9275700;9294700;0,966478976
120034;1;;;5481434,23;5768320,914;5481434,333;5768320,887;52,04842767;14,72738283;52,04842791;14,72738134;107;1,814953;12,4;6,785047;4;177,5514;FALSCH;7483300;7502500;0,407277902
120035;1;;;5465470,078;5769441,782;5465470,11;5769441,717;52,05773308;14,49457533;52,05773367;14,4945749;105;2,104762;4,4;5,009524;4;135,8476;FALSCH;11450200;11465100;0,936008011
120036;1;;;5418082,081;5773309,973;5418081,765;5773310,011;52,08750533;13,802864;52,08750507;13,80286869;111;1,906306;4,3;5,288288;4;134,5405;FALSCH;10022200;10040200;0,34285249
120037;1;;;5402189,723;5774406,011;5402189,794;5774406,003;52,09477083;13,57076675;52,09477085;13,5707657;106;1,317924;2,8;6,556604;5;97,28302;FALSCH;9392200;9410200;0,134839659
120038;1;;;4543762,327;5776632,208;4543762,508;5776631,529;52,12167058;12,63741183;52,12167674;12,63740887;108;2,548148;10,8;4,759259;4;87,38889;FALSCH;6510500;6524600;1,054820622
120039;1;;;4527905,919;5777060,625;4527905,904;5777060,47;52,12655025;12,40594233;52,12655164;12,40594254;115;2,347826;3,1;6,965218;6;101,287;FALSCH;11335900;11354300;0,206581336
120040;1;;;5464663,015;5753665,72;5464663,174;5753665,767;51,9159035;14,48444058;51,91590306;14,48443845;106;3,95;10,4;5,311321;4;92,43396;FALSCH;10402100;10420300;2,350746051
120041;1;;;5432939,925;5756279,2;5432939,536;5756279,524;51,93647033;14,02293025;51,93646744;14,02293608;104;1,632692;4,4;6,644231;4;177,2885;FALSCH;10254900;10272900;1,349516298
120042;1;;;5447681,944;5739132,193;5447681,999;5739132,427;51,7839565;14,239867;51,78395439;14,23986624;115;6,227826;35,7;5,278261;4;153,913;FALSCH;5353900;5372200;0,628483249
120043;1;;;5415873,199;5741398,366;5415873,26;5741398,304;51,800435;13,778464;51,80043556;13,77846334;107;3,506542;66,7;4,990654;4;142,5607;FALSCH;12180200;12195500;0,583916106
120044;1;;;5478404,771;5720826,591;5478404,909;5720826,69;51,62146475;14,68620333;51,62146385;14,68620134;106;1,576415;2,4;6,056604;5;105,4906;FALSCH;8023400;8041400;0,244185819
120045;1;;;5462524,209;5722013,616;5462523,892;5722011,562;51,63127767;14,45677533;51,63129618;14,45677971;104;1,972115;5,7;4,923077;4;95,01923;FALSCH;11580700;12000000;3,113329164
120046;1;;;5414787,874;5725413,279;5414787,582;5725413,409;51,65663533;13,76664483;51,65663427;13,7666486;126;3,363492;18,2;4,753968;4;131,9048;FALSCH;7484700;7504800;0,834011802
120047;1;;;5412488,046;5693538,798;5412488,328;5693538,804;51,36985925;13,74134467;51,36985929;13,74134076;106;2,188679;3,1;6,04717;5;180,8679;FALSCH;9435000;9453200;0,248649824
120048;1;;;5436554,434;5916086,497;5436554,623;5916086,372;53,37278233;14,0446995;53,37278342;14,04469661;104;1,882692;2,1;6,211538;5;93,15385;FALSCH;6104200;6123000;0,438249991
120049;1;;;5426844,577;5892861,929;5426844,884;5892863,009;53,16289317;13,90418617;53,16288312;13,90418216;123;1,711382;10,3;5,487805;4;784,7805;FALSCH;6154300;6174800;3,314330901
120052;1;;;5418440,421;5885487,993;5418441,327;5885485,348;53,09539333;13,78044842;53,09541691;13,78043419;109;2,778899;7,3;4;4;90,10091;FALSCH;6332700;6352000;3,622089406
120053;1;;;5402225,751;5886503,88;5402228,686;5886505,297;53,10183083;13,53819167;53,10181735;13,53814964;116;4,024138;4,3;4,060345;4;146,3276;FALSCH;7203800;7251000;12,46016125
120054;1;;;4587186,461;5887200,372;4587185,45;5887196,985;53,10987467;13,30038883;53,10990499;13,30040406;108;6,814815;285,5;4,472222;4;287,5926;FALSCH;7510100;7540200;6,105343181
120055;1;;;4571178,808;5887725,945;4571178,701;5887725,869;53,11699783;13,061524;53,11699846;13,06152559;109;1,980734;2,9;4,926606;4;119,3761;FALSCH;7243400;7262900;0,395755578
120056;1;;;4555329,046;5888166,98;4555328,886;5888166,828;53,1228355;12,82490567;53,12283692;12,82490815;104;3,092308;22;6,211538;4;103,75;FALSCH;7215000;7232900;0,319022856
120057;1;;;4551205,697;5888299,687;4551205,836;5888299,276;53,1244365;12,76334533;53,12444021;12,76334332;106;1,69434;5,1;6,462264;4;109,8868;FALSCH;9135100;9153300;0,892031716
120058;1;;;4539257,369;5888724,545;4539257,195;5888724,329;53,12926667;12,58492067;53,1292686;12,58492328;121;3,038843;5,6;6,057851;5;199,719;FALSCH;6390800;6411400;0,777129406
120059;1;;;4491245,081;5890025,865;4491245,138;5890025,774;53,142326;11,86760117;53,14232682;11,86760032;105;1,138095;1,2;7,6;7;659,5238;FALSCH;9563100;9582100;0,162788631
120060;1;;;5441494,025;5875708,465;5441494,327;5875708,805;53,01058133;14,12631117;53,01057825;14,12630674;117;2,192308;7,8;5,65812;4;801,9316;FALSCH;6320000;6334200;1,052145192
120061;1;;;5409780,666;5877910,012;5409780,682;5877907,984;53,02592967;13,653323;53,02594785;13,65332214;109;6,058716;33,4;4,80734;4;84,84404;FALSCH;10440900;10455500;3,514551487
120062;1;;;4531067,364;5880924,475;4531067,524;5880924,554;53,05972117;12,46182375;53,05972045;12,46182135;108;1,850926;5;5,509259;4;160,3148;FALSCH;11480500;11495500;0,268810513
120063;1;;;4474992,593;5882596,642;4474992,604;5882596,814;53,07505633;11,62530658;53,07505477;11,62530642;105;2,852381;6;5,542857;4;168,1143;FALSCH;7535500;7553500;0,441108111
120065;1;;;5417036,939;5869411,777;5417037,72;5869412,744;52,95078467;13,76363483;52,95077668;13,76362383;118;4,622034;18,8;4,5;4;98,32204;FALSCH;14150700;14195600;5,272943567
120066;1;;;5401070,182;5870329,126;5401069,639;5870329,485;52,95631283;13,525857;52,95630975;13,52586505;108;2;2,4;4,462963;4;99,55556;FALSCH;6283500;6302400;0,854917775
120067;1;;;4570701,499;5871742,234;4570701,516;5871742,365;52,97346158;13,05089858;52,97346038;13,05089816;108;1,756482;2,7;5,583333;4;101,1296;FALSCH;12493700;12531600;0,453299626
120068;1;;;4558836,276;5872024,518;4558836,232;5872024,355;52,97742567;12,87434833;52,97742717;12,87434898;106;4,84434;9,4;4,698113;4;81,83018;FALSCH;7140700;7160200;0,802097697
120069;1;;;4538731,007;5872611,979;4538731,157;5872612,366;52,9845345;12,57513;52,98453102;12,57512782;163;2,344172;5,5;5,957055;4;105,0307;FALSCH;9482100;9505800;1,345521189
120070;1;;;4490830,36;5874128,473;4490830,383;5874128,484;52,99947083;11,86185983;52,99947073;11,86185951;114;2,192105;3,2;6,192983;5;1208,825;FALSCH;5554900;5574800;0,272526386
120071;1;;;5424469,494;5860889,018;5424469,967;5860888,989;52,87530458;13,87617325;52,87530475;13,8761663;114;1,914912;27;5,780702;4;93,75439;FALSCH;10153500;10172200;1,647360466
120073;1;;;4562542,239;5863837,557;4562542,322;5863837,82;52,90345317;12,92793833;52,90345083;12,92793715;105;3,808572;27,7;4,580952;4;88,17142;FALSCH;6274200;6292600;3,092042933
120074;1;;;5415921,725;5853484,595;5415921,952;5853484,204;52,80751183;13,75115533;52,80751526;13,75115271;111;3,710811;17,5;5,324324;4;84,66666;FALSCH;9275700;9294000;0,950146779
120075;1;;;4586189,462;5855304,735;4586189,222;5855304,512;52,8235265;13,2770395;52,82352828;13,27704366;110;2,636364;2,7;4,063636;4;91,96364;FALSCH;6214900;6234900;3,32982091
120076;1;;;4570181,385;5855861,125;4570182,145;5855862,348;52,83085583;13,03974658;52,83084498;13,03973452;108;25,89259;186,8;5,138889;4;76,22222;FALSCH;8470700;8484700;4,256475835
120077;1;;;5439427,563;5844191,81;5439427,584;5844191,818;52,72717383;14,10139258;52,72717373;14,10139223;112;2,746428;2,8;5,107143;5;1295;FALSCH;10415600;10433600;0,071411979
120078;1;;;5431205,253;5844608,513;5431204,905;5844608,717;52,72993533;13,97961367;52,72993351;13,97961896;106;2,621698;14,4;5,301887;4;138,0755;FALSCH;5145300;5163400;1,132373048
120079;1;;;5415315,684;5845512,778;5415316,276;5845511,692;52,73579183;13,74423933;52,73580149;13,74423021;112;5,353571;10,2;4,151786;4;81,16071;FALSCH;7295100;7354400;2,681723873
120080;1;;;5407229,06;5846389,28;5407229,152;5846389,45;52,74234967;13,624298;52,74234815;13,62429613;105;2,442857;4,7;4,07619;4;77,40952;FALSCH;6391200;6411600;0,591662694
120081;1;;;4593884,441;5846931,915;4593884,247;5846931,871;52,74702758;13,388761;52,74702794;13,38876382;106;1,972642;3,7;4,849057;4;83,36793;FALSCH;6331900;6350800;1,894071445
120083;1;;;4545961,586;5848350,952;4545962,6;5848351,69;52,76597325;12,679379;52,76596672;12,67936384;108;5,062037;13,2;5,037037;4;149,8704;FALSCH;6462800;6481700;2,399899907
120084;1;;;5430595,948;5836386,379;5430595,899;5836386,091;52,6559785;13,97233717;52,65598099;13,97233681;106;3,291509;11;4,509434;4;82,16982;FALSCH;10551800;10571900;3,221644283
120085;1;;;4569507,892;5839766,018;4569509,446;5839766,298;52,686324;13,02636033;52,68632171;13,02633718;112;5,382143;16,6;4,821429;4;93,48214;FALSCH;11005100;11023200;1,344877482
120086;1;;;4537724,356;5840667,913;4537724,577;5840668,235;52,69756767;12,55645967;52,69756479;12,55645634;111;6,444144;14,1;4,657658;4;86,14414;FALSCH;12463000;12482100;0,830234461
120087;1;;;5437943,137;5827942,801;5437940,853;5827945,287;52,58102683;14,0824495;52,58100473;14,0824837;111;7,682883;12,9;4,504505;4;82,09009;FALSCH;10570700;10590500;5,750632737
120088;1;;;5422149,803;5829153,203;5422149,807;5829153,067;52,589845;13,849252;52,5898463;13,84925209;120;1,985;3,2;6,716667;4;102,8333;FALSCH;10412900;10432200;0,56049864
120089;1;;;4529620,195;5833060,97;4529620,179;5833060,847;52,6297095;12,4359045;52,62971058;12,43590471;110;1,400909;1,6;7,309091;6;105,2364;FALSCH;10410200;10425800;0,194208092
120090;1;;;5429051,003;5812428,61;5429051,067;5812428,174;52,44051617;13,95463692;52,44052007;13,95463606;107;2,730841;26,1;5,943925;4;88,2056;FALSCH;11105500;11123500;1,164815032
120091;1;;;5421009,232;5813009,244;5421009,262;5813009,337;52,44463383;13,8362645;52,44463298;13,83626405;108;2,075;3,6;5,675926;4;83,11111;FALSCH;6282500;6300500;0,321037432
120092;1;;;4528987,219;5816929,845;4528987,203;5816930,209;52,48478958;12,42515183;52,48478633;12,42515202;116;1,466379;2,4;7,146552;5;94,75862;FALSCH;12114600;12134700;0,541750077
120093;1;;;5460247,497;5802170,923;5460247,203;5802171,286;52,35150883;14,4145815;52,35150558;14,41458584;106;1,44717;1,5;5,528302;5;93,1132;FALSCH;10430000;10444000;1,058224732
120094;1;;;5444286,979;5803316,223;5444286,765;5803315,917;52,36040258;14,18017833;52,3604053;14,1801816;120;4,58;31,9;4,683333;4;770,45;FALSCH;7010100;7024300;1,400261579
120095;1;;;5428462,744;5804492,33;5428462,491;5804492,105;52,36913208;13,94768092;52,36913413;13,94768467;106;2,548113;8,3;5,349057;4;88,39622;FALSCH;9193700;9211700;1,466696234
120096;1;;;5412451,976;5805816,408;5412451,878;5805816,425;52,37870467;13,71232633;52,37870456;13,71232777;108;1,462037;2;6,166667;5;149,6111;FALSCH;7015100;7033200;0,196050835
120097;1;;;4568771,338;5807652,9;4568771,1;5807653,265;52,39787858;13,00880417;52,39787544;13,00880766;106;2,746226;11,5;6,018868;4;94,15094;FALSCH;10075500;10093900;1,431184276
120098;1;;;4520776,91;5809192,911;4520776,93;5809192,373;52,41562617;12,30381733;52,415631;12,30381707;109;3,174312;5,2;5,513762;4;71,15596;FALSCH;7131100;7150500;0,863980915
120099;1;;;5467766,161;5793758,704;5467766,2;5793758,748;52,27640383;14,52573375;52,27640345;14,52573317;105;2,695238;3,6;5,476191;5;89,82858;FALSCH;7440800;7454800;0,300934056
120100;1;;;5443676,614;5795466,581;5443676,675;5795466,661;52,28980733;14,1725405;52,28980661;14,17253961;113;1,688496;2;6,584071;5;94,49557;FALSCH;11592700;12011500;0,327236834
