"","plot_ID","loc_name","state","date","CCS_nr","t_ID","SP_dec_type","SP_group","DW_type","L_dm","D_cm","dec_type","dom_SP","tpS_SP_com_name","tpS_ID","LH_NH","N_SP_group","H_SP_group","L_m","D_m","D_h_cm","D_h_m","dec_type_BWI","SP_group_char","SP_dw_tps","S_L_DW_type"
"797",21020,"Krummsee","SH","04.05.2023","MB",31,"1_4",1,4,4,20,5,"SER","Alnus spp.",28,"LB","ERL","bu",0.4,0.2,40,0.4,4,"FI",1,"S"
"798",21020,"Krummsee","SH","04.05.2023","MB",32,"1_4",1,1,22,13,5,"SER","Alnus spp.",28,"LB","ERL","bu",2.2,0.13,NA,NA,4,"FI",1,"L"
"799",21020,"Krummsee","SH","04.05.2023","MB",33,"1_4",1,4,13,8,5,"SER","Alnus spp.",28,"LB","ERL","bu",1.3,0.08,130,1.3,4,"FI",1,"S"
"800",23061,"Wildenkiel 2","NS","06.06.2023","MB",1,"1_4",1,4,3,12,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.12,30,0.3,4,"FI",1,"S"
"801",23061,"Wildenkiel 2","NS","06.06.2023","MB",2,"1_4",1,4,3,31,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.31,30,0.3,4,"FI",1,"S"
"802",23061,"Wildenkiel 2","NS","06.06.2023","MB",3,"1_2",1,1,88,7,3,"MBI","Betula spp.",26,"LB","BI","bu",8.8,0.07,NA,NA,2,"FI",1,"L"
"803",23061,"Wildenkiel 2","NS","06.06.2023","MB",4,"1_4",1,4,2,18,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.18,20,0.2,4,"FI",1,"S"
"804",23061,"Wildenkiel 2","NS","06.06.2023","MB",5,"1_4",1,4,4,27,5,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.27,40,0.4,4,"FI",1,"S"
"805",23061,"Wildenkiel 2","NS","06.06.2023","MB",6,"1_4",1,4,2,17,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.17,20,0.2,4,"FI",1,"S"
"806",23061,"Wildenkiel 2","NS","06.06.2023","MB",7,"1_2",1,1,71,9,3,"MBI","Betula spp.",26,"LB","BI","bu",7.1,0.09,NA,NA,2,"FI",1,"L"
"807",23061,"Wildenkiel 2","NS","06.06.2023","MB",8,"1_3",1,4,3,16,4,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.16,30,0.3,3,"FI",1,"S"
"808",23061,"Wildenkiel 2","NS","06.06.2023","MB",9,"1_3",1,4,2,13,4,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.13,20,0.2,3,"FI",1,"S"
"809",23061,"Wildenkiel 2","NS","06.06.2023","MB",10,"1_3",1,1,92,9,4,"MBI","Betula spp.",26,"LB","BI","bu",9.2,0.09,NA,NA,3,"FI",1,"L"
"810",23061,"Wildenkiel 2","NS","06.06.2023","MB",11,"1_3",1,4,2,28,4,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.28,20,0.2,3,"FI",1,"S"
"811",23061,"Wildenkiel 2","NS","06.06.2023","MB",12,"1_4",1,4,3,18,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.18,30,0.3,4,"FI",1,"S"
"812",23061,"Wildenkiel 2","NS","06.06.2023","MB",13,"1_2",1,4,3,18,3,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.18,30,0.3,2,"FI",1,"S"
"813",23061,"Wildenkiel 2","NS","06.06.2023","MB",14,"1_3",1,1,60,10,4,"MBI","Betula spp.",26,"LB","BI","bu",6,0.1,NA,NA,3,"FI",1,"L"
"814",23061,"Wildenkiel 2","NS","06.06.2023","MB",15,"1_4",1,4,2,31,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.31,20,0.2,4,"FI",1,"S"
"815",23061,"Wildenkiel 2","NS","06.06.2023","MB",16,"1_4",1,4,2,40,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.4,20,0.2,4,"FI",1,"S"
"816",23061,"Wildenkiel 2","NS","06.06.2023","MB",17,"1_3",1,4,4,18,4,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.18,40,0.4,3,"FI",1,"S"
"817",23061,"Wildenkiel 2","NS","06.06.2023","MB",18,"1_3",1,1,13,11,4,"MBI","Betula spp.",26,"LB","BI","bu",1.3,0.11,NA,NA,3,"FI",1,"L"
"818",23061,"Wildenkiel 2","NS","06.06.2023","MB",19,"1_4",1,1,25,11,5,"MBI","Betula spp.",26,"LB","BI","bu",2.5,0.11,NA,NA,4,"FI",1,"L"
"819",23061,"Wildenkiel 2","NS","06.06.2023","MB",20,"1_4",1,4,2,15,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.15,20,0.2,4,"FI",1,"S"
"820",23061,"Wildenkiel 2","NS","06.06.2023","MB",21,"1_3",1,4,2,23,4,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.23,20,0.2,3,"FI",1,"S"
"821",23061,"Wildenkiel 2","NS","06.06.2023","MB",22,"1_3",1,1,83,9,4,"MBI","Betula spp.",26,"LB","BI","bu",8.3,0.09,NA,NA,3,"FI",1,"L"
"822",23061,"Wildenkiel 2","NS","06.06.2023","MB",23,"1_3",1,1,75,13,4,"MBI","Betula spp.",26,"LB","BI","bu",7.5,0.13,NA,NA,3,"FI",1,"L"
"823",23061,"Wildenkiel 2","NS","06.06.2023","MB",24,"1_3",1,3,46,10,4,"MBI","Betula spp.",26,"LB","BI","bu",4.6,0.1,130,1.3,3,"FI",1,"S"
"824",23061,"Wildenkiel 2","NS","06.06.2023","MB",25,"1_4",1,4,2,39,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.39,20,0.2,4,"FI",1,"S"
"825",23061,"Wildenkiel 2","NS","06.06.2023","MB",26,"1_4",1,4,2,13,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.13,20,0.2,4,"FI",1,"S"
"826",23061,"Wildenkiel 2","NS","06.06.2023","MB",27,"1_3",1,1,57,8,4,"MBI","Betula spp.",26,"LB","BI","bu",5.7,0.08,NA,NA,3,"FI",1,"L"
"827",23061,"Wildenkiel 2","NS","06.06.2023","MB",28,"1_3",1,1,82,11,4,"MBI","Betula spp.",26,"LB","BI","bu",8.2,0.11,NA,NA,3,"FI",1,"L"
"828",23061,"Wildenkiel 2","NS","06.06.2023","MB",29,"1_3",1,4,2,18,4,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.18,20,0.2,3,"FI",1,"S"
"829",23061,"Wildenkiel 2","NS","06.06.2023","MB",30,"1_3",1,1,66,8,4,"MBI","Betula spp.",26,"LB","BI","bu",6.6,0.08,NA,NA,3,"FI",1,"L"
"830",23061,"Wildenkiel 2","NS","06.06.2023","MB",31,"1_3",1,1,56,10,4,"MBI","Betula spp.",26,"LB","BI","bu",5.6,0.1,NA,NA,3,"FI",1,"L"
"831",23061,"Wildenkiel 2","NS","06.06.2023","MB",32,"1_4",1,4,2,23,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.23,20,0.2,4,"FI",1,"S"
"832",23061,"Wildenkiel 2","NS","06.06.2023","MB",33,"1_4",1,1,4,9,5,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.09,NA,NA,4,"FI",1,"L"
"833",23061,"Wildenkiel 2","NS","06.06.2023","MB",34,"1_3",1,1,55,14,4,"MBI","Betula spp.",26,"LB","BI","bu",5.5,0.14,NA,NA,3,"FI",1,"L"
"834",23061,"Wildenkiel 2","NS","06.06.2023","MB",35,"1_3",1,1,47,11,4,"MBI","Betula spp.",26,"LB","BI","bu",4.7,0.11,NA,NA,3,"FI",1,"L"
"835",23061,"Wildenkiel 2","NS","06.06.2023","MB",36,"1_4",1,4,2,17,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.17,20,0.2,4,"FI",1,"S"
"836",23061,"Wildenkiel 2","NS","06.06.2023","MB",37,"1_4",1,4,2,20,5,"MBI","Betula spp.",26,"LB","BI","bu",0.2,0.2,20,0.2,4,"FI",1,"S"
"837",23060,"Wildenkiel 1","NS","06.06.2023","MB",1,"2_1",2,2,141,17,2,"GFI","Picea abies",1,"NB","FI","fi",14.1,0.17,130,1.3,1,"BU",15,"S"
"838",23060,"Wildenkiel 1","NS","06.06.2023","MB",2,"2_1",2,2,89,12,2,"GFI","Picea abies",1,"NB","FI","fi",8.9,0.12,130,1.3,1,"BU",15,"S"
"839",23060,"Wildenkiel 1","NS","06.06.2023","MB",3,"2_4",2,4,2,21,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.21,20,0.2,4,"BU",15,"S"
"840",23060,"Wildenkiel 1","NS","06.06.2023","MB",4,"2_2",2,1,113,7,3,"GFI","Picea abies",1,"NB","FI","fi",11.3,0.07,NA,NA,2,"BU",15,"L"
"841",23060,"Wildenkiel 1","NS","06.06.2023","MB",5,"2_4",2,4,3,55,5,"GFI","Picea abies",1,"NB","FI","fi",0.3,0.55,30,0.3,4,"BU",15,"S"
"842",23060,"Wildenkiel 1","NS","06.06.2023","MB",6,"2_4",2,4,2,14,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.14,20,0.2,4,"BU",15,"S"
"843",23060,"Wildenkiel 1","NS","06.06.2023","MB",7,"2_2",2,1,81,7,3,"GFI","Picea abies",1,"NB","FI","fi",8.1,0.07,NA,NA,2,"BU",15,"L"
"844",23060,"Wildenkiel 1","NS","06.06.2023","MB",8,"2_4",2,4,2,27,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.27,20,0.2,4,"BU",15,"S"
"845",23060,"Wildenkiel 1","NS","06.06.2023","MB",9,"2_4",2,4,2,22,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.22,20,0.2,4,"BU",15,"S"
"846",23060,"Wildenkiel 1","NS","06.06.2023","MB",10,"2_3",2,4,2,22,4,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.22,20,0.2,3,"BU",15,"S"
"847",23060,"Wildenkiel 1","NS","06.06.2023","MB",11,"2_4",2,4,2,21,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.21,20,0.2,4,"BU",15,"S"
"848",23060,"Wildenkiel 1","NS","06.06.2023","MB",12,"2_4",2,4,2,26,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.26,20,0.2,4,"BU",15,"S"
"849",23060,"Wildenkiel 1","NS","06.06.2023","MB",13,"2_4",2,4,6,27,5,"GFI","Picea abies",1,"NB","FI","fi",0.6,0.27,60,0.6,4,"BU",15,"S"
"850",23060,"Wildenkiel 1","NS","06.06.2023","MB",14,"2_1",2,1,84,19,2,"GFI","Picea abies",1,"NB","FI","fi",8.4,0.19,NA,NA,1,"BU",15,"L"
"851",23060,"Wildenkiel 1","NS","06.06.2023","MB",15,"2_3",2,1,45,19,4,"GFI","Picea abies",1,"NB","FI","fi",4.5,0.19,NA,NA,3,"BU",15,"L"
"852",23060,"Wildenkiel 1","NS","06.06.2023","MB",16,"2_4",2,1,20,18,5,"GFI","Picea abies",1,"NB","FI","fi",2,0.18,NA,NA,4,"BU",15,"L"
"853",23060,"Wildenkiel 1","NS","06.06.2023","MB",17,"2_4",2,4,2,32,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.32,20,0.2,4,"BU",15,"S"
"854",23060,"Wildenkiel 1","NS","06.06.2023","MB",18,"2_4",2,4,2,40,5,"GFI","Picea abies",1,"NB","FI","fi",0.2,0.4,20,0.2,4,"BU",15,"S"
"855",23150,"Wildenloh","NS","29.06.2023","MB",1,"2_1",2,2,110,20,2,NA,NA,NA,NA,NA,NA,11,0.2,130,1.3,1,"BU",15,"S"
"856",23150,"Wildenloh","NS","29.06.2023","MB",2,"2_1",2,2,95,15,2,NA,NA,NA,NA,NA,NA,9.5,0.15,130,1.3,1,"BU",15,"S"
"857",23150,"Wildenloh","NS","29.06.2023","MB",3,"1_4",1,4,10,19,5,NA,NA,NA,NA,NA,NA,1,0.19,100,1,4,"FI",1,"S"
"858",23150,"Wildenloh","NS","29.06.2023","MB",4,"2_1",2,2,106,27,2,NA,NA,NA,NA,NA,NA,10.6,0.27,130,1.3,1,"BU",15,"S"
"859",23150,"Wildenloh","NS","29.06.2023","MB",5,"2_1",2,2,84,17,2,NA,NA,NA,NA,NA,NA,8.4,0.17,130,1.3,1,"BU",15,"S"
"860",23150,"Wildenloh","NS","29.06.2023","MB",6,"1_4",1,1,22,11,5,NA,NA,NA,NA,NA,NA,2.2,0.11,NA,NA,4,"FI",1,"L"
"861",23150,"Wildenloh","NS","29.06.2023","MB",7,"1_3",1,3,39,11,4,NA,NA,NA,NA,NA,NA,3.9,0.11,130,1.3,3,"FI",1,"S"
"862",23150,"Wildenloh","NS","29.06.2023","MB",8,"2_4",2,1,34,15,5,NA,NA,NA,NA,NA,NA,3.4,0.15,NA,NA,4,"BU",15,"L"
"863",23150,"Wildenloh","NS","29.06.2023","MB",9,"2_3",2,1,88,11,4,NA,NA,NA,NA,NA,NA,8.8,0.11,NA,NA,3,"BU",15,"L"
"864",23150,"Wildenloh","NS","29.06.2023","MB",10,"2_1",2,1,41,8,2,NA,NA,NA,NA,NA,NA,4.1,0.08,NA,NA,1,"BU",15,"L"
"865",23150,"Wildenloh","NS","29.06.2023","MB",11,"2_2",2,1,122,15,3,NA,NA,NA,NA,NA,NA,12.2,0.15,NA,NA,2,"BU",15,"L"
"866",23150,"Wildenloh","NS","29.06.2023","MB",12,"2_1",2,1,52,9,2,NA,NA,NA,NA,NA,NA,5.2,0.09,NA,NA,1,"BU",15,"L"
"867",23170,"Holzurburg","NS","28.06.2023","MB",1,"2_2",2,1,73,13,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",7.3,0.13,NA,NA,2,"BU",15,"L"
"868",23170,"Holzurburg","NS","28.06.2023","MB",2,"2_1",2,1,35,27,2,"GKI","Pinus sylvestris",5,"NB","KI","ki",3.5,0.27,NA,NA,1,"BU",15,"L"
"869",23170,"Holzurburg","NS","28.06.2023","MB",3,"2_3",2,4,22,3,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",2.2,0.03,220,2.2,3,"BU",15,"S"
"870",23170,"Holzurburg","NS","28.06.2023","MB",4,"2_4",2,1,83,17,5,"GKI","Pinus sylvestris",5,"NB","KI","ki",8.3,0.17,NA,NA,4,"BU",15,"L"
"871",23170,"Holzurburg","NS","28.06.2023","MB",5,"2_2",2,1,60,11,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",6,0.11,NA,NA,2,"BU",15,"L"
"872",23170,"Holzurburg","NS","28.06.2023","MB",6,"2_3",2,1,60,18,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",6,0.18,NA,NA,3,"BU",15,"L"
"873",23170,"Holzurburg","NS","28.06.2023","MB",7,"2_2",2,1,74,10,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",7.4,0.1,NA,NA,2,"BU",15,"L"
"874",23170,"Holzurburg","NS","28.06.2023","MB",8,"2_3",2,1,118,11,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",11.8,0.11,NA,NA,3,"BU",15,"L"
"875",23170,"Holzurburg","NS","28.06.2023","MB",9,"2_4",2,4,24,3,5,"GKI","Pinus sylvestris",5,"NB","KI","ki",2.4,0.03,240,2.4,4,"BU",15,"S"
"876",23170,"Holzurburg","NS","28.06.2023","MB",10,"2_3",2,1,101,12,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",10.1,0.12,NA,NA,3,"BU",15,"L"
"877",23170,"Holzurburg","NS","28.06.2023","MB",11,"2_2",2,1,150,12,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",15,0.12,NA,NA,2,"BU",15,"L"
"878",23170,"Holzurburg","NS","28.06.2023","MB",12,"2_3",2,1,110,23,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",11,0.23,NA,NA,3,"BU",15,"L"
"879",23170,"Holzurburg","NS","28.06.2023","MB",13,"2_3",2,1,53,8,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",5.3,0.08,NA,NA,3,"BU",15,"L"
"880",23170,"Holzurburg","NS","28.06.2023","MB",14,"2_3",2,1,38,24,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",3.8,0.24,NA,NA,3,"BU",15,"L"
"881",23170,"Holzurburg","NS","28.06.2023","MB",15,"2_3",2,1,115,17,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",11.5,0.17,NA,NA,3,"BU",15,"L"
"882",23170,"Holzurburg","NS","28.06.2023","MB",16,"2_3",2,1,35,9,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",3.5,0.09,NA,NA,3,"BU",15,"L"
"883",23170,"Holzurburg","NS","28.06.2023","MB",17,"2_3",2,1,13,23,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",1.3,0.23,NA,NA,3,"BU",15,"L"
"884",23170,"Holzurburg","NS","28.06.2023","MB",18,"2_4",2,4,2,17,5,"GKI","Pinus sylvestris",5,"NB","KI","ki",0.2,0.17,20,0.2,4,"BU",15,"S"
"885",23170,"Holzurburg","NS","28.06.2023","MB",19,"2_2",2,1,115,17,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",11.5,0.17,NA,NA,2,"BU",15,"L"
"886",23170,"Holzurburg","NS","28.06.2023","MB",20,"2_2",2,1,62,9,3,"GKI","Pinus sylvestris",5,"NB","KI","ki",6.2,0.09,NA,NA,2,"BU",15,"L"
"887",23170,"Holzurburg","NS","28.06.2023","MB",21,"2_3",2,4,3,31,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",0.3,0.31,30,0.3,3,"BU",15,"S"
"888",23170,"Holzurburg","NS","28.06.2023","MB",22,"2_3",2,1,56,11,4,"GKI","Pinus sylvestris",5,"NB","KI","ki",5.6,0.11,NA,NA,3,"BU",15,"L"
"889",25100,"Ebbemoor","NRW","04.07.2023","MB",1,"1_4",1,4,3,21,5,"MBI","Betula spp.",26,"LB","BI","bu",0.3,0.21,30,0.3,4,"FI",1,"S"
"890",25100,"Ebbemoor","NRW","04.07.2023","MB",2,"1_4",1,4,4,17,5,"MBI","Betula spp.",26,"LB","BI","bu",0.4,0.17,40,0.4,4,"FI",1,"S"
