zwiesel,d_mess,stufe,bhd_hoehe,hoehe,azi,bart,lfd_nr,bund_nr,baumkennzahl,bhd,alter,schi,kransatz,kraft,hori,alter_methode
,185,,130,,347,gfi,35,50050,-9,,30,1,,1,627,6
,165,,130,,349,gfi,36,50050,-9,,30,1,,2,370,6
,164,,130,,371,gfi,37,50050,-9,,30,1,,2,689,6
,115,,130,54,362,vbe,38,50050,-9,,30,1,16,2,1163,5
,190,,130,,42,gfi,39,50050,-9,,30,1,,1,500,6
,671,,130,335,122,rbu,1,50051,-9,,159,1,146,2,339,6
,649,,130,335,146,rbu,2,50051,-9,,159,1,167,2,1009,6
,668,,130,,163,rbu,3,50051,-9,,159,1,,2,1592,6
,122,,130,114,210,hbu,4,50051,-9,,46,2,17,0,682,5
,591,,130,278,291,rbu,5,50051,-9,,159,1,136,2,815,6
,780,,130,335,340,rbu,6,50051,-9,,159,1,142,2,1189,6
,554,,130,,20,rbu,7,50051,-9,,159,1,,2,1194,6
,673,,130,332,90,rbu,8,50051,-9,,159,1,173,2,1252,6
,418,,130,236,226,tei,1,50052,-9,,99,1,136,2,327,6
1,233,,130,203,226,rbu,2,50052,-9,,99,1,116,3,1167,6
1,157,,130,186,226,rbu,3,50052,-9,,99,1,93,4,1162,6
3,275,,160,215,238,rbu,4,50052,-9,,99,1,123,2,1094,6
3,135,,130,138,238,rbu,5,50052,-9,,99,1,53,4,1089,6
,313,,130,,242,tei,6,50052,-9,,99,1,,3,1320,6
,334,,130,,262,tei,7,50052,-9,,99,1,,2,836,6
,304,,130,216,263,tei,8,50052,-9,,99,1,136,2,1592,6
4,462,,150,,299,tei,9,50052,-9,,99,1,,1,602,6
4,355,,140,221,301,tei,10,50052,-9,,99,1,129,2,550,6
,368,,130,,301,tei,11,50052,-9,,99,1,,2,1482,6
,395,,130,,345,tei,12,50052,-9,,99,1,,2,551,6
,101,,130,72,358,gfi,13,50052,-9,,31,2,10,0,886,2
,100,,130,47,368,gfi,14,50052,-9,,31,2,7,0,986,2
,102,,130,65,375,gfi,15,50052,-9,,31,2,8,0,888,2
,266,,130,166,390,tei,16,50052,-9,,99,1,39,3,708,6
,272,,130,,18,tei,17,50052,-9,,99,1,,3,806,6
,394,,130,,34,tei,18,50052,-9,,99,1,,1,992,6
,429,,130,208,50,gki,19,50052,-9,,109,1,119,1,1658,6
,101,,130,,58,rbu,21,50052,-9,,36,2,,0,789,5
,106,,120,88,71,rbu,22,50052,-9,,36,2,7,0,536,5
5,356,,130,,88,tei,23,50052,-9,,99,1,,2,731,6
5,327,,130,,90,tei,24,50052,-9,,99,1,,3,785,6
,131,,130,180,134,sbi,25,50052,-9,,69,1,142,3,1242,5
,245,,130,207,138,tei,26,50052,-9,,99,1,79,2,1230,6
2,328,,130,,215,tei,27,50052,-9,,99,1,,2,776,6
2,340,,130,,216,tei,28,50052,-9,,99,1,,2,826,6
,465,,130,235,226,tei,29,50052,-9,,99,1,112,1,1160,6
,94,,130,81,107,vbe,1,50053,-9,,23,1,19,1,469,5
,405,,130,181,371,gfi,2,50053,-9,,71,1,34,0,1754,4
,374,,130,,386,rbu,1,50054,-9,,154,1,,3,767,6
,505,,130,,120,rbu,2,50054,-9,,154,1,,2,1639,6
,365,,130,242,150,rbu,3,50054,-9,,154,1,135,3,1663,6
,458,,130,263,170,rbu,4,50054,-9,,154,1,156,2,1716,6
,522,,130,,224,rbu,5,50054,-9,,154,1,,2,1586,6
,571,,130,284,236,rbu,6,50054,-9,,154,1,99,2,842,6
,405,,130,239,241,tei,7,50054,-9,,154,1,160,3,1625,6
,544,,130,253,326,rbu,8,50054,-9,,154,1,89,2,721,6
,365,,130,,363,rbu,9,50054,-9,,154,1,,3,914,6
,752,,130,277,365,rbu,10,50054,-9,,154,1,89,1,1384,6
,360,,130,,399,rbu,11,50054,-9,,154,1,,3,1519,6
,553,,130,262,329,rbu,1,50055,-9,,139,1,82,1,380,6
,524,,130,213,335,tei,2,50055,-9,,139,1,50,2,1127,6
,486,,130,223,343,rbu,3,50055,-9,,139,1,38,2,1758,6
,262,,130,197,353,tei,4,50055,-9,,139,1,81,4,1099,6
,607,,130,238,375,rbu,5,50055,-9,,139,1,55,1,1163,6
,441,,130,224,388,tei,6,50055,-9,,139,1,99,2,477,6
,214,,130,215,3,tei,7,50055,-9,,139,1,137,4,991,6
,439,,150,,23,tei,8,50055,-9,,139,1,,2,1551,6
,274,,130,,24,rbu,9,50055,-9,,139,1,,2,956,6
,449,,130,,43,rbu,10,50055,-9,,139,1,,2,1632,6
,263,,130,,60,rbu,11,50055,-9,,139,1,,3,802,6
,419,,130,,75,rbu,12,50055,-9,,139,1,,2,936,6
,440,,130,,87,tei,13,50055,-9,,139,1,,2,1603,6
,328,,130,,97,tei,14,50055,-9,,139,1,,4,684,6
,215,,130,218,106,rbu,15,50055,-9,,139,1,60,3,451,6
,590,,130,,124,rbu,16,50055,-9,,139,1,,1,975,6
,543,,130,234,164,rbu,17,50055,-9,,139,1,63,1,1447,6
,367,,130,,181,tei,18,50055,-9,,139,1,,2,1548,6
,268,,130,142,185,rbu,19,50055,-9,,139,1,87,4,842,6
,311,,130,206,200,tei,20,50055,-9,,139,1,77,3,580,6
,352,,130,218,222,tei,21,50055,-9,,139,1,119,2,864,6
,366,,130,,236,tei,22,50055,-9,,139,1,,3,1620,6
,425,,130,224,249,tei,23,50055,-9,,139,1,93,2,1513,6
,386,,130,,257,tei,24,50055,-9,,139,1,,2,689,6
,424,,130,226,263,rbu,25,50055,-9,,139,1,76,2,974,6
,151,,130,110,272,rbu,26,50055,-9,,91,1,38,4,328,5
,245,,130,,282,rbu,27,50055,-9,,91,1,,4,1012,5
,372,,130,218,286,rbu,28,50055,-9,,139,1,46,2,875,6
,337,,130,,292,tei,29,50055,-9,,139,1,,2,1380,6
,546,,130,335,353,rbu,1,50056,-9,,144,1,88,1,404,6
,467,,130,281,370,rbu,2,50056,-9,,144,1,122,2,1280,6
,409,,130,283,3,rbu,3,50056,-9,,144,1,116,3,1122,6
,414,,130,,15,rbu,4,50056,-9,,144,1,,2,1532,6
,367,,130,,22,rbu,5,50056,-9,,144,1,,3,1383,6
,330,,130,,37,rbu,6,50056,-9,,144,1,,3,1151,6
,582,,130,,42,rbu,7,50056,-9,,144,1,,1,1515,6
,465,,130,,47,rbu,8,50056,-9,,144,1,,2,1258,6
,403,,130,,73,rbu,9,50056,-9,,144,1,,2,1698,6
,365,,130,,78,rbu,10,50056,-9,,144,1,,3,1490,6
,449,,130,,114,rbu,11,50056,-9,,144,1,,2,1117,6
,391,,130,,122,rbu,12,50056,-9,,144,1,,2,1271,6
,443,,130,,152,rbu,13,50056,-9,,144,1,,2,1514,6
,293,,130,278,156,hbu,14,50056,-9,,144,1,128,3,1216,6
,197,,130,,164,rbu,15,50056,-9,,81,2,,0,905,5
,276,,130,232,178,kir,16,50056,-9,,76,1,133,4,1241,6
,152,,130,100,198,rbu,17,50056,-9,,51,2,6,0,459,5
,439,,130,,214,rbu,18,50056,-9,,144,1,,2,474,6
,546,,130,,231,rbu,19,50056,-9,,144,1,,2,1098,6
,573,,130,,231,rbu,20,50056,-9,,144,1,,2,1758,6
,560,,130,311,256,rbu,21,50056,-9,,144,1,173,1,1031,6
,404,,130,303,269,tei,22,50056,-9,,144,1,146,2,1737,6
,235,,130,239,284,rbu,23,50056,-9,,144,1,151,4,758,6
,325,,130,,299,rbu,24,50056,-9,,144,1,,2,1219,6
,321,,130,283,306,rbu,25,50056,-9,,144,1,8,3,655,6
,378,,130,280,333,rbu,26,50056,-9,,144,1,144,2,1507,6
,406,,130,,347,rbu,27,50056,-9,,144,1,,2,1186,6
,253,,130,180,20,tei,1,50057,-9,,101,1,135,2,259,6
,328,,130,,51,tei,2,50057,-9,,101,1,,1,1435,6
1,271,,130,,55,tei,3,50057,-9,,101,1,,2,432,6
1,180,,130,,55,tei,4,50057,-9,,101,1,,4,464,6
,168,,130,147,58,tei,5,50057,-9,,101,1,116,3,273,6
,280,,130,,66,tei,6,50057,-9,,101,1,,2,1063,6
,261,,130,,67,tei,7,50057,-9,,101,1,,2,873,6
,374,,130,233,88,rbu,8,50057,-9,,101,1,92,1,1490,6
,353,,130,,90,rbu,9,50057,-9,,101,1,,1,1633,6
,298,,130,,93,tei,10,50057,-9,,101,1,,2,1134,6
,208,,130,,104,tei,11,50057,-9,,101,1,,3,772,6
,242,,130,,110,tei,12,50057,-9,,101,1,,2,446,6
2,210,,130,219,115,tei,13,50057,-9,,101,1,143,3,1030,6
2,280,,130,,116,tei,14,50057,-9,,101,1,,2,1008,6
,366,,130,,127,tei,15,50057,-9,,101,1,,2,1782,6
,317,,130,,142,tei,16,50057,-9,,101,1,,2,1212,6
,309,,130,192,159,tei,17,50057,-9,,101,1,104,3,1238,6
3,147,,130,119,161,rbu,18,50057,-9,,101,1,20,4,889,6
3,122,,130,,166,rbu,19,50057,-9,,101,1,,4,877,6
4,287,,130,,164,rbu,20,50057,-9,,101,1,,2,672,6
4,141,,130,,171,rbu,21,50057,-9,,101,1,,4,648,6
5,323,,130,177,159,rbu,22,50057,-9,,101,1,82,1,487,6
5,233,,130,175,159,rbu,23,50057,-9,,101,1,96,3,530,6
5,275,,130,163,168,rbu,24,50057,-9,,101,1,80,2,541,6
,127,,130,,172,rbu,25,50057,-9,,101,1,,4,618,6
,302,,130,,180,tei,26,50057,-9,,101,1,,1,1107,6
,334,,130,,182,tei,27,50057,-9,,101,1,,2,1391,6
,371,,130,,189,tei,28,50057,-9,,101,1,,2,1628,6
,308,,130,,194,tei,29,50057,-9,,101,1,,2,1582,6
,175,,130,,219,tei,30,50057,-9,,101,1,,4,1118,6
,395,,130,207,220,tei,31,50057,-9,,101,1,80,2,856,6
,556,,130,164,222,tei,32,50057,-9,,101,1,31,1,1711,6
,280,,130,,250,tei,33,50057,-9,,101,1,,3,505,6
,349,,130,,254,tei,34,50057,-9,,101,1,,2,890,6
,346,,130,,267,tei,35,50057,-9,,101,1,,2,1535,6
,300,,130,,280,tei,36,50057,-9,,101,1,,2,1156,6
,345,,130,,296,tei,37,50057,-9,,101,1,,1,1738,6
,238,,130,,297,tei,38,50057,-9,,101,1,,3,922,6
,316,,130,,301,tei,39,50057,-9,,101,1,,2,610,6
,360,,130,,301,tei,40,50057,-9,,101,1,,2,340,6
,330,,130,,313,tei,41,50057,-9,,101,1,,2,1115,6
,343,,130,,341,tei,42,50057,-9,,101,1,,2,1010,6
,340,,130,,342,tei,43,50057,-9,,101,1,,1,754,6
,305,,130,,381,tei,44,50057,-9,,101,1,,2,1013,6
,355,,130,,0,tei,45,50057,-9,,101,1,,1,1365,6
,286,,130,,7,tei,46,50057,-9,,101,1,,2,1058,6
,182,,130,,10,tei,47,50057,-9,,101,1,,4,1186,6
,190,,130,125,13,rbu,48,50057,-9,,101,1,24,4,891,6
,167,,130,,14,tei,49,50057,-9,,101,1,,4,453,6
,320,,130,,18,tei,50,50057,-9,,101,1,,2,1379,6
,443,,130,202,19,tei,51,50057,-9,,101,1,73,1,1042,6
,254,,130,,40,tei,52,50057,-9,,101,1,,3,1044,6
,635,,130,376,57,pa,1,50058,-9,,42,1,167,1,621,6
,621,,130,,117,pa,2,50058,-9,,42,1,,1,1466,6
,244,,130,192,133,ser,3,50058,-9,,42,2,73,0,707,6
,116,,130,115,190,sbi,4,50058,-9,,32,2,68,0,695,6
,622,,130,,195,pa,5,50058,-9,,42,1,,2,1035,6
,109,,130,68,223,sbi,6,50058,-9,,32,2,50,0,1152,6
,575,,130,,222,pa,7,50058,-9,,42,1,,1,1503,6
,614,,130,382,269,pa,8,50058,-9,,42,1,187,2,774,6
,555,,130,377,278,pa,9,50058,-9,,42,1,224,2,1632,6
,177,,130,136,326,ser,10,50058,-9,,37,2,64,0,1053,6
,617,,130,364,335,pa,11,50058,-9,,42,1,215,2,955,6
,164,,130,147,399,ser,12,50058,-9,,37,2,69,0,1148,6
,612,,130,340,12,pa,13,50058,-9,,42,1,190,2,1436,6
,123,,130,140,39,ser,14,50058,-9,,37,2,61,0,864,6
,177,,130,131,211,sei,1,50059,-9,,99,1,95,4,114,6
,304,,130,,222,sei,2,50059,-9,,99,1,,2,528,6
,357,,130,,225,sei,3,50059,-9,,99,1,,3,930,6
,184,,130,166,226,sbi,4,50059,-9,,71,1,62,4,739,5
,349,,130,,241,sei,5,50059,-9,,99,1,,1,727,6
,258,,130,195,259,sbi,6,50059,-9,,71,1,108,2,504,5
,179,,150,167,276,sbi,7,50059,-9,,71,1,92,3,684,5
,313,,130,140,289,gfi,8,50059,-9,,51,1,34,3,1456,5
,305,,130,,309,sei,9,50059,-9,,99,1,,2,1780,6
,418,,130,209,318,sei,10,50059,-9,,99,1,92,2,1032,6
,314,,130,,335,sei,11,50059,-9,,99,1,,2,1704,6
,253,,130,,338,sei,12,50059,-9,,99,1,,3,1024,6
,239,,130,,346,sei,13,50059,-9,,99,1,,3,841,6
,238,,130,,363,sei,14,50059,-9,,99,1,,2,1098,6
,402,,130,,368,sei,15,50059,-9,,99,1,,2,1486,6
,303,,130,,383,sei,16,50059,-9,,99,1,,2,975,6
,251,,130,,390,sei,17,50059,-9,,99,1,,3,459,6
,279,,130,,392,sei,18,50059,-9,,99,1,,3,1010,6
,297,,130,,17,sei,19,50059,-9,,99,1,,3,1114,6
,201,,130,,27,sei,20,50059,-9,,99,1,,4,502,6
,532,,130,278,39,rbu,21,50059,-9,,99,1,26,1,693,6
,204,,130,,39,sei,22,50059,-9,,99,1,,4,1041,6
,198,,130,,55,sei,23,50059,-9,,99,1,,4,617,6
,285,,130,,73,sei,24,50059,-9,,99,1,,2,1144,6
,211,,130,,77,sei,25,50059,-9,,99,1,,4,662,6
,277,,130,,101,sei,26,50059,-9,,99,1,,2,1136,6
,229,,130,256,101,sei,27,50059,-9,,99,1,140,3,784,6
,193,,130,,106,sei,28,50059,-9,,99,1,,4,192,6
,231,,130,,128,sei,29,50059,-9,,99,1,,3,520,6
,378,,130,,128,sei,30,50059,-9,,99,1,,1,1702,6
,240,,130,,140,sei,31,50059,-9,,99,1,,2,745,6
,264,,130,,146,sei,32,50059,-9,,99,1,,2,376,6
,271,,130,205,147,sei,33,50059,-9,,99,1,128,3,940,6
,220,,140,,179,sei,34,50059,-9,,99,1,,4,869,6
,342,,130,191,185,sei,35,50059,-9,,99,1,105,2,1587,6
,176,,130,,188,sei,36,50059,-9,,99,1,,4,1122,6
,412,,130,198,191,rbu,37,50059,-9,,99,1,22,1,1446,6
,220,,130,,192,sei,38,50059,-9,,99,1,,3,807,6
,315,,130,,205,sei,39,50059,-9,,99,1,,2,948,6
,370,,130,182,206,sei,40,50059,-9,,99,1,65,2,1485,6
,72,,130,,326,sbi,1,50060,-9,,24,1,,2,195,6
,75,,130,,331,sbi,2,50060,-9,,24,1,,2,358,6
,85,,130,,387,sbi,3,50060,-9,,24,1,,2,526,6
,375,,130,215,396,sbi,4,50060,-9,,91,1,113,0,1495,5
,428,,130,258,399,gfi,5,50060,-9,,94,1,58,0,1543,5
,105,,130,79,141,sbi,6,50060,-9,,24,1,10,1,640,6
,80,,130,77,221,sbi,7,50060,-9,,24,1,13,1,454,6
,98,,130,85,243,sbi,8,50060,-9,,24,1,17,1,559,6
,126,,130,101,298,sbi,9,50060,-9,,24,1,16,1,776,6
,123,,130,81,306,sbi,10,50060,-9,,24,1,14,2,947,6
,107,,130,78,303,sbi,11,50060,-9,,24,1,18,1,381,6
,139,,130,,287,gfi,1,50061,-9,,47,1,,2,121,6
,113,,130,,289,gfi,2,50061,-9,,47,1,,3,641,6
,216,,130,,290,gfi,3,50061,-9,,47,1,,2,803,6
,147,,130,,298,gfi,4,50061,-9,,47,1,,2,506,6
,213,,130,,300,gfi,5,50061,-9,,47,1,,2,852,6
,103,,130,,300,gfi,6,50061,-9,,47,1,,3,1214,6
,180,,130,,307,gfi,7,50061,-9,,47,1,,2,1080,6
,209,,130,,310,gfi,8,50061,-9,,47,1,,2,886,6
,201,,130,,313,gfi,9,50061,-9,,47,1,,2,734,6
,142,,130,,314,gfi,10,50061,-9,,47,1,,3,551,6
,135,,130,,323,gfi,11,50061,-9,,47,1,,3,800,6
,249,,130,,329,gfi,12,50061,-9,,47,1,,2,407,6
,353,,100,210,329,gfi,13,50061,-9,,47,1,118,1,1381,6
,133,,130,,330,gfi,14,50061,-9,,47,1,,3,1137,6
,124,,130,157,337,gfi,15,50061,-9,,47,1,118,3,989,6
,153,,130,,341,gfi,16,50061,-9,,47,1,,3,495,6
,221,,130,182,342,gfi,17,50061,-9,,47,1,114,2,1110,6
,107,,130,,343,gfi,18,50061,-9,,47,1,,3,829,6
,155,,130,183,352,gfi,19,50061,-9,,47,1,98,2,1060,6
,224,,130,,354,gfi,20,50061,-9,,47,1,,2,1163,6
,155,,130,,355,gfi,21,50061,-9,,47,1,,2,726,6
,241,,130,,357,gfi,22,50061,-9,,47,1,,2,326,6
,169,,130,,360,gfi,23,50061,-9,,47,1,,2,859,6
,161,,130,,371,gfi,24,50061,-9,,47,1,,2,702,6
,164,,130,,374,gfi,25,50061,-9,,47,1,,2,986,6
,104,,130,,376,gfi,26,50061,-9,,47,1,,3,1107,6
,125,,130,,376,gfi,27,50061,-9,,47,1,,3,1243,6
,160,,130,,378,gfi,28,50061,-9,,47,1,,2,698,6
,107,,130,,385,gfi,29,50061,-9,,47,1,,3,1183,6
,102,,130,,385,gfi,30,50061,-9,,47,1,,3,1040,6
,255,,130,,386,gfi,31,50061,-9,,47,1,,1,914,6
,102,,130,,387,gfi,32,50061,-9,,47,1,,4,785,6
,161,,130,,393,gfi,33,50061,-9,,47,1,,2,383,6
,255,,130,195,393,gfi,34,50061,-9,,47,1,117,1,1252,6
,169,,130,,395,gfi,35,50061,-9,,47,1,,2,1143,6
,245,,130,,399,gfi,36,50061,-9,,47,1,,2,858,6
,207,,130,,2,gfi,37,50061,-9,,47,1,,2,727,6
,138,,130,,9,gfi,38,50061,-9,,47,1,,3,1068,6
,105,,130,,12,gfi,39,50061,-9,,47,1,,3,938,6
,152,,130,,15,gfi,40,50061,-9,,47,1,,2,1231,6
,154,,130,,15,gfi,41,50061,-9,,47,1,,3,478,6
,163,,130,,22,gfi,42,50061,-9,,47,1,,2,986,6
,190,,130,,23,gfi,43,50061,-9,,47,1,,2,128,6
,165,,130,,26,gfi,44,50061,-9,,47,1,,2,1261,6
,141,,130,,27,gfi,45,50061,-9,,47,1,,3,363,6
,135,,130,,29,gfi,46,50061,-9,,47,1,,3,602,6
,149,,130,,30,gfi,47,50061,-9,,47,1,,3,1153,6
,240,,140,,34,gfi,48,50061,-9,,47,1,,1,809,6
,250,,130,,40,gfi,49,50061,-9,,47,1,,1,1260,6
,218,,130,,40,gfi,50,50061,-9,,47,1,,2,534,6
,178,,130,,43,gfi,51,50061,-9,,47,1,,2,724,6
,111,,130,,51,gfi,52,50061,-9,,47,1,,4,894,6
,145,,130,,52,gfi,53,50061,-9,,47,1,,2,1095,6
,153,,130,,52,gfi,54,50061,-9,,47,1,,3,665,6
,82,,130,,53,gfi,55,50061,-9,,47,1,,4,453,6
,104,,130,,59,gfi,56,50061,-9,,47,1,,3,828,6
,150,,130,,61,gfi,57,50061,-9,,47,1,,2,1036,6
,123,,130,,61,gfi,58,50061,-9,,47,1,,3,237,6
,155,,130,,65,gfi,59,50061,-9,,47,1,,2,598,6
,158,,130,,68,gfi,60,50061,-9,,47,1,,2,776,6
,198,,130,,68,gfi,61,50061,-9,,47,1,,1,989,6
,138,,130,,67,gfi,62,50061,-9,,47,1,,3,1174,6
,116,,130,,71,gfi,63,50061,-9,,47,1,,3,409,6
,195,,130,,77,gfi,64,50061,-9,,47,1,,2,1154,6
,123,,130,,80,gfi,65,50061,-9,,47,1,,3,581,6
,149,,130,,80,gfi,66,50061,-9,,47,1,,2,757,6
,129,,130,,85,gfi,67,50061,-9,,47,1,,3,1128,6
,142,,130,,87,gfi,68,50061,-9,,47,1,,2,964,6
,108,,130,,91,gfi,69,50061,-9,,47,1,,3,768,6
,141,,130,,94,gfi,70,50061,-9,,47,1,,2,1145,6
,189,,130,,95,gfi,71,50061,-9,,47,1,,2,409,6
,146,,130,,97,gfi,72,50061,-9,,47,1,,2,991,6
,220,,130,,99,gfi,73,50061,-9,,47,1,,1,242,6
,122,,130,,101,gfi,74,50061,-9,,47,1,,3,1171,6
,132,,130,,103,gfi,75,50061,-9,,47,1,,3,798,6
,181,,130,,106,gfi,76,50061,-9,,47,1,,2,1213,6
,231,,130,,106,gfi,77,50061,-9,,47,1,,1,629,6
,105,,130,,112,gfi,78,50061,-9,,47,1,,4,473,6
,220,,130,,118,gfi,79,50061,-9,,47,1,,1,919,6
,130,,130,,127,gfi,80,50061,-9,,47,1,,2,530,6
,237,,130,,127,gfi,81,50061,-9,,47,1,,2,1237,6
,200,,130,,133,gfi,82,50061,-9,,47,1,,2,1096,6
,247,,130,,134,gfi,83,50061,-9,,47,1,,1,879,6
,109,,130,,143,gfi,84,50061,-9,,47,1,,4,980,6
,158,,150,,143,gfi,85,50061,-9,,47,1,,2,390,6
,180,,130,,145,gfi,86,50061,-9,,47,1,,2,727,6
,143,,130,,154,gfi,87,50061,-9,,47,1,,2,495,6
,189,,130,,158,gfi,88,50061,-9,,47,1,,2,181,6
,182,,140,,159,gfi,89,50061,-9,,47,1,,2,616,6
,101,,130,,159,gfi,90,50061,-9,,47,1,,4,1255,6
,107,,130,,164,gfi,91,50061,-9,,47,1,,3,1031,6
,168,,130,,166,gfi,92,50061,-9,,47,1,,2,896,6
,134,,130,,172,gfi,93,50061,-9,,47,1,,2,1259,6
,178,,130,,172,gfi,94,50061,-9,,47,1,,2,1011,6
,139,,130,,172,gfi,95,50061,-9,,47,1,,3,304,6
,208,,130,,174,gfi,96,50061,-9,,47,1,,2,574,6
,137,,130,,175,gfi,97,50061,-9,,47,1,,2,737,6
,130,,130,,176,gfi,98,50061,-9,,47,1,,3,861,6
,101,,130,,177,gfi,99,50061,-9,,47,1,,3,1001,6
,106,,130,,178,gfi,100,50061,-9,,47,1,,3,1256,6
,150,,130,,193,gfi,101,50061,-9,,47,1,,2,734,6
,215,,130,,196,gfi,102,50061,-9,,47,1,,2,598,6
,130,,130,,200,gfi,103,50061,-9,,47,1,,2,996,6
,120,,130,,205,gfi,104,50061,-9,,47,1,,3,1176,6
,160,,130,,207,gfi,105,50061,-9,,47,1,,2,888,6
,101,,130,,209,gfi,106,50061,-9,,47,1,,4,1122,6
,152,,130,,213,gfi,107,50061,-9,,47,1,,2,990,6
,83,,130,124,217,gfi,108,50061,-9,,47,1,103,4,253,6
,114,,130,,218,gfi,109,50061,-9,,47,1,,3,1205,6
,181,,130,,219,gfi,110,50061,-9,,47,1,,2,882,6
,110,,130,,220,gfi,111,50061,-9,,47,1,,4,662,6
,140,,130,,230,gfi,112,50061,-9,,47,1,,3,931,6
,163,,130,,231,gfi,113,50061,-9,,47,1,,2,426,6
,206,,130,,233,gfi,114,50061,-9,,47,1,,2,647,6
,194,,130,,233,gfi,115,50061,-9,,47,1,,2,1063,6
,141,,130,,236,gfi,116,50061,-9,,47,1,,2,833,6
,179,,130,,243,gfi,117,50061,-9,,47,1,,2,1173,6
,206,,130,,248,gfi,118,50061,-9,,47,1,,2,756,6
,141,,130,,248,gfi,119,50061,-9,,47,1,,3,144,6
,145,,130,,250,gfi,120,50061,-9,,47,1,,2,914,6
,164,,130,,251,gfi,121,50061,-9,,47,1,,2,1094,6
,120,,130,,256,gfi,122,50061,-9,,47,1,,3,335,6
,169,,130,,258,gfi,123,50061,-9,,47,1,,2,1048,6
,130,,130,,259,gfi,124,50061,-9,,47,1,,2,851,6
,120,,130,,260,gfi,125,50061,-9,,47,1,,3,503,6
,135,,130,,261,gfi,126,50061,-9,,47,1,,2,677,6
,182,,130,,260,gfi,127,50061,-9,,47,1,,2,1213,6
,150,,130,,268,gfi,128,50061,-9,,47,1,,2,1000,6
,160,,130,,268,gfi,129,50061,-9,,47,1,,2,1178,6
,100,,130,,275,gfi,130,50061,-9,,47,1,,4,1165,6
,195,,130,,276,gfi,131,50061,-9,,47,1,,2,647,6
,175,,130,,276,gfi,132,50061,-9,,47,1,,2,986,6
,132,,130,,278,gfi,133,50061,-9,,47,1,,3,820,6
,137,,130,,281,gfi,134,50061,-9,,47,1,,2,482,6
,115,,130,,281,gfi,135,50061,-9,,47,1,,3,313,6
,125,,130,,284,gfi,136,50061,-9,,47,1,,3,1145,6
,132,,130,108,124,sbi,1,50062,-9,,32,1,27,1,172,6
,118,,130,,127,sei,2,50062,-9,,34,1,,2,1136,6
,78,,130,,132,sbi,3,50062,-9,,32,1,,2,468,6
,99,,130,99,138,sbi,4,50062,-9,,32,1,35,2,231,6
,113,,130,,141,sei,5,50062,-9,,34,1,,2,864,6
,107,,130,,145,sei,6,50062,-9,,34,1,,2,685,6
,375,,130,133,171,gfi,7,50062,-9,,41,1,20,1,1539,5
,90,,130,74,195,sei,8,50062,-9,,34,1,20,3,213,6
,124,,130,,198,sbi,9,50062,-9,,32,1,,1,1169,6
,120,,130,94,200,sei,10,50062,-9,,34,1,20,1,863,6
,122,,130,112,221,sbi,11,50062,-9,,32,1,39,1,1116,6
,105,,130,111,222,sbi,12,50062,-9,,32,1,50,2,501,6
,74,,130,,229,sbi,13,50062,-9,,32,1,,3,428,6
,104,,130,,241,sbi,14,50062,-9,,32,1,,1,1057,6
,119,,130,82,247,vbe,15,50062,-9,,32,1,19,2,226,6
,100,,130,,248,sbi,16,50062,-9,,32,1,,1,491,6
,126,,130,,249,sei,17,50062,-9,,34,1,,2,1016,6
,124,,130,,285,sbi,18,50062,-9,,32,1,,1,1148,6
,102,,130,,304,sei,19,50062,-9,,34,1,,2,839,6
,92,,130,,309,sbi,20,50062,-9,,32,1,,2,508,6
,79,,130,,321,sbi,21,50062,-9,,32,1,,2,514,6
,93,,130,,333,sei,22,50062,-9,,34,1,,2,470,6
,83,,140,,344,sei,23,50062,-9,,34,1,,2,366,6
,119,,130,,347,sei,24,50062,-9,,34,1,,2,961,6
,111,,130,,353,sei,25,50062,-9,,34,1,,2,647,6
,73,,130,,358,sei,26,50062,-9,,34,1,,3,542,6
,118,,130,,367,sei,27,50062,-9,,34,1,,1,1172,6
,97,,130,,377,sbi,28,50062,-9,,32,1,,2,562,6
,122,,130,,387,sbi,29,50062,-9,,32,1,,1,776,6
,107,,130,,388,sbi,30,50062,-9,,32,1,,1,578,6
,85,,130,,398,sbi,31,50062,-9,,32,1,,2,459,6
,75,,140,,398,sbi,32,50062,-9,,32,1,,2,411,6
,99,,130,90,8,sei,33,50062,-9,,34,1,18,2,251,6
,103,,130,,6,sbi,34,50062,-9,,32,1,,1,1089,6
,119,,130,85,42,sei,35,50062,-9,,34,1,15,2,664,6
,81,,130,,59,sbi,36,50062,-9,,32,1,,2,462,6
,80,,130,101,61,sbi,37,50062,-9,,32,1,60,2,228,6
,90,,130,98,78,sei,38,50062,-9,,34,1,39,2,322,6
,113,,130,,58,sei,39,50062,-9,,34,1,,2,1166,6
,114,,130,,77,sei,40,50062,-9,,34,1,,2,1119,6
,103,,130,,92,sei,41,50062,-9,,34,1,,2,1087,6
,78,,130,,93,sbi,42,50062,-9,,32,1,,2,351,6
,92,,130,,119,sbi,43,50062,-9,,32,1,,2,491,6
,203,,130,,78,ser,1,50063,-9,,59,1,,4,120,6
,160,,130,,92,ser,2,50063,-9,,59,1,,4,944,6
,262,,130,,94,ser,3,50063,-9,,59,1,,2,1011,6
,217,,140,237,101,ser,4,50063,-9,,59,1,148,2,379,6
,340,,140,230,136,ser,5,50063,-9,,59,1,125,1,888,6
,200,,130,,158,ser,6,50063,-9,,59,1,,3,247,6
